EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,SuccessInsertion,TimeElapsed,TimestepsSoFar
150.0,-619.1957731631326,99,99,0,24.53581142425537,14850
150.0,-637.6939571002363,99,198,0,48.67924380302429,29700
150.0,-605.9566827991964,99,297,0,72.72454881668091,44550
150.0,-593.1779792960858,99,396,0,97.09855699539185,59400
150.0,-564.5633925489426,99,495,0,120.98376035690308,74250
150.0,-554.818434660869,99,594,0,145.12216806411743,89100
150.0,-573.4876511637198,99,693,0,169.34386205673218,103950
150.0,-553.0486922727775,99,792,0,193.37196445465088,118800
150.0,-531.8437178949874,99,891,0,217.1513295173645,133650
150.0,-520.4186585450952,99,990,0,240.98258638381958,148500
150.0,-514.3540693191255,99,1089,0,264.6911120414734,163350
150.0,-502.1106766364768,99,1188,0,289.1806390285492,178200
150.0,-507.98740464412765,99,1287,0,312.97455620765686,193050
150.0,-495.7650654922919,99,1386,0,336.750093460083,207900
150.0,-491.99622787601385,99,1485,0,360.8956277370453,222750
150.0,-486.7450949280393,99,1584,0,384.9392433166504,237600
150.0,-470.3175788687031,99,1683,0,408.89923572540283,252450
150.0,-470.66274406201376,99,1782,0,432.8590941429138,267300
150.0,-481.84593871522645,99,1881,0,456.4588439464569,282150
150.0,-472.865444398634,99,1980,0,480.5411846637726,297000
150.0,-478.28240023451036,99,2079,0,504.5364043712616,311850
150.0,-466.2269781052688,99,2178,0,528.7939031124115,326700
150.0,-484.56193539909344,99,2277,0,552.8315477371216,341550
150.0,-450.727962360572,99,2376,0,577.2453405857086,356400
150.0,-457.6573482688615,99,2475,0,601.2138555049896,371250
150.0,-445.0325006418877,99,2574,0,625.3116011619568,386100
150.0,-427.30497500770105,99,2673,0,649.5739550590515,400950
150.0,-430.1308169814495,99,2772,0,673.5031707286835,415800
150.0,-428.77487837094395,99,2871,0,698.0020649433136,430650
150.0,-430.1517105358742,99,2970,0,722.1659047603607,445500
150.0,-435.8168223711241,99,3069,0,746.6155042648315,460350
150.0,-429.22269214845,99,3168,0,770.5411789417267,475200
150.0,-441.0103137299702,99,3267,0,794.5651106834412,490050
150.0,-439.8238105805105,99,3366,0,818.9190680980682,504900
150.0,-419.96349337188246,99,3465,0,843.5268087387085,519750
150.0,-415.57026416761516,99,3564,0,868.6092331409454,534600
150.0,-405.06551341249735,99,3663,0,892.993280172348,549450
150.0,-399.64838777367777,99,3762,0,917.3917696475983,564300
150.0,-398.8211926633024,99,3861,0,941.7992885112762,579150
150.0,-395.699171311601,99,3960,0,965.9447777271271,594000
150.0,-397.4240702042845,99,4059,0,990.1168937683105,608850
150.0,-394.79044964797885,99,4158,0,1014.1326785087585,623700
150.0,-398.9355195763251,99,4257,0,1038.7659797668457,638550
150.0,-400.7572438615422,99,4356,0,1062.7040297985077,653400
150.0,-403.7427092615255,99,4455,0,1087.2433965206146,668250
150.0,-406.1304525091763,99,4554,0,1111.9443225860596,683100
150.0,-407.5718555991754,99,4653,0,1136.3621695041656,697950
150.0,-407.4565067453307,99,4752,0,1160.0666992664337,712800
150.0,-415.6439616393507,99,4851,0,1184.0877463817596,727650
150.0,-402.27485586055775,99,4950,0,1208.4883193969727,742500
150.0,-408.8829293265479,99,5049,0,1232.119129896164,757350
150.0,-372.8948410101465,99,5148,0,1255.659004688263,772200
150.0,-392.9357023018214,99,5247,0,1279.9333701133728,787050
150.0,-355.9908863042915,99,5346,0,1303.9953956604004,801900
150.0,-400.6739676764491,99,5445,1,1328.3258469104767,816750
150.0,-339.7017181606282,111,5556,13,1353.156391620636,831600
90.0,-205.387436662336,111,5667,17,1377.5192379951477,846450
150.0,-422.86649287095076,99,5766,0,1401.170642375946,861300
150.0,-421.4283794710992,99,5865,1,1425.67253947258,876150
150.0,-397.74441838378715,99,5964,1,1449.9311010837555,891000
150.0,-379.2008746998169,99,6063,9,1472.5124843120575,905850
150.0,-363.12823150240047,99,6162,6,1496.8081653118134,920700
150.0,-387.2012283392358,99,6261,0,1521.1737442016602,935550
150.0,-418.7371559773368,99,6360,0,1545.0899019241333,950400
150.0,-394.71662581268424,99,6459,0,1568.8678658008575,965250
150.0,-315.4933117129899,99,6558,0,1592.3045053482056,980100
150.0,-404.4018639594824,99,6657,0,1616.7672963142395,994950
150.0,-376.01740269428507,99,6756,0,1640.811651468277,1009800
150.0,-410.3298494088276,99,6855,2,1664.696745634079,1024650
150.0,-331.0472347048443,99,6954,5,1688.567937374115,1039500
150.0,-388.9158537516057,99,7053,10,1712.1798269748688,1054350
150.0,-317.8344043865402,99,7152,10,1736.4559860229492,1069200
150.0,-403.2853301902943,99,7251,8,1759.6294589042664,1084050
150.0,-401.406300633835,99,7350,7,1784.164367198944,1098900
150.0,-380.83256765378735,99,7449,9,1808.268742799759,1113750
150.0,-350.25691351745735,99,7548,12,1834.0334475040436,1128600
150.0,-383.1365033318722,99,7647,8,1858.311595916748,1143450
150.0,-397.9841506606219,99,7746,0,1882.151662826538,1158300
150.0,-407.40986380859835,99,7845,0,1906.7426483631134,1173150
150.0,-407.1160723721677,99,7944,0,1930.9821031093597,1188000
150.0,-415.9408825215522,99,8043,0,1955.5719084739685,1202850
150.0,-435.3615053215507,99,8142,0,1979.7327437400818,1217700
150.0,-367.83113097182684,99,8241,0,2004.5961940288544,1232550
150.0,-338.1804781776701,99,8340,0,2029.1642768383026,1247400
150.0,-340.4008275315283,99,8439,0,2053.7244770526886,1262250
150.0,-385.21045346780585,99,8538,0,2077.947139978409,1277100
150.0,-424.65356284134884,99,8637,0,2103.1694972515106,1291950
150.0,-406.0657139852914,99,8736,0,2127.0283164978027,1306800
150.0,-403.0399435207387,99,8835,0,2151.2181804180145,1321650
150.0,-391.25353707664124,99,8934,0,2175.776717185974,1336500
150.0,-348.2612706650433,99,9033,0,2200.3112013339996,1351350
150.0,-391.8158702352864,99,9132,0,2225.015896320343,1366200
150.0,-362.3780950013294,99,9231,0,2249.6257557868958,1381050
150.0,-367.02120710287994,99,9330,0,2274.9276967048645,1395900
150.0,-328.48485249804696,99,9429,0,2299.2307422161102,1410750
150.0,-387.26118410979143,99,9528,0,2323.5422818660736,1425600
