# {"t_start": 1591171830.5551333, "env_id": "Block2D-v1"} 
r,l,t
-167.087119,108,1124.115626
-178.390299,118,1124.386264
-165.870073,110,1124.479018
-169.795918,108,1124.835434
-187.994792,111,1125.036045
-188.424562,139,1125.190228
-162.430565,107,1125.248424
-152.048626,102,1125.318451
-163.291391,101,1125.517159
-166.932655,102,1125.58454
-164.359702,107,1125.65408
-184.919675,114,1125.723872
-163.394656,102,1125.785318
-161.306031,102,1125.852289
-171.287715,114,1125.925534
-162.863458,109,1125.9911
-168.89275,111,1126.127172
-172.850237,120,1126.199425
-173.3407,112,1126.26269
-165.286855,110,1126.32956
-180.915904,116,1126.399444
-169.595098,113,1126.465592
-204.948031,146,1126.547269
-161.194873,111,1126.598799
-179.673535,124,1126.6723
-177.188605,117,1126.896076
-179.382946,117,1126.972856
-181.79156,128,1127.049077
-177.943819,117,1127.149735
-164.830364,107,1127.256751
-174.401883,122,1127.406712
-181.97592,112,1127.479634
-164.263937,112,1127.553297
-170.193824,119,1127.776787
-173.958905,113,1127.994857
-167.392411,104,1128.071025
-171.00645,112,1128.146857
-158.637566,106,1128.215833
-174.074158,122,1128.311295
-163.004227,112,1128.410423
-166.334962,111,1128.485169
-169.145098,116,1128.562774
-177.484503,116,1128.634282
-193.462883,118,1128.718226
-175.097389,116,1128.836125
-175.279959,113,1128.935238
-176.190551,117,1129.010552
-161.012679,111,1129.08173
-169.744372,113,1129.153298
-164.558385,103,1129.32548
-182.432811,119,1129.411057
-195.491097,117,1129.482933
-168.520373,113,1129.557091
-181.137268,116,1129.636317
-170.015304,104,1129.70577
-180.348722,107,1150.628174
-175.287067,115,1150.705855
-172.707008,114,1150.776482
-163.385443,102,1150.855609
-164.828148,112,1150.937555
-170.563499,119,1151.020715
-184.172257,128,1151.115211
-167.503303,110,1151.21711
-155.371772,107,1151.344131
-167.003608,116,1151.465434
-156.489585,112,1151.561421
-175.303043,114,1151.636116
-173.975695,111,1151.711514
-164.27604,115,1151.784317
-200.849773,147,1151.864937
-165.972448,103,1151.915703
-179.581415,113,1151.991173
-153.513996,97,1152.055988
-171.122281,116,1152.135697
-161.560826,109,1152.205656
-171.78305,113,1152.277639
-184.151895,118,1152.345947
-162.88311,115,1152.546735
-181.986652,117,1152.727172
-185.119347,126,1152.81375
-176.996743,117,1152.878474
-170.459,111,1152.954713
-177.3069,121,1153.032567
-165.046883,110,1153.277732
-161.751518,114,1153.496994
-161.279025,112,1153.571871
-158.828043,111,1153.690827
-189.91778,127,1153.823958
-162.059198,109,1153.920947
-164.507806,112,1154.035385
-174.063069,126,1154.157917
-179.474673,114,1154.273182
-177.259689,117,1154.39524
-171.561032,114,1154.500554
-165.539575,114,1154.600903
-155.523152,110,1154.668086
-173.852442,116,1154.8133
-185.396166,127,1154.957552
-163.348354,112,1155.123399
-159.89793,105,1155.220318
-180.624057,121,1155.373681
-171.860547,117,1155.575941
-181.085099,119,1155.656154
-189.143377,129,1155.736327
-173.109364,112,1155.804723
-170.095334,108,1155.87244
-148.929887,96,1155.938949
-159.892942,106,1156.173693
-179.377544,108,1156.246552
-157.092984,116,1156.32345
-174.743211,124,1156.398563
-170.044219,113,1156.715451
-204.405765,150,1156.845697
-172.378406,116,1157.160776
-190.10946,124,1157.259363
-156.498506,112,1157.321821
-177.092682,117,1157.396017
-170.953833,115,1157.618903
-173.576385,118,1157.697782
-179.428526,107,1157.953171
-163.969961,109,1158.024646
-155.063377,109,1158.168956
-173.169995,117,1158.246314
-180.361475,117,1158.389459
-162.888589,106,1158.45822
-181.010013,125,1158.612167
-183.464415,118,1158.687645
-163.629346,113,1158.76101
-164.307952,101,1158.828068
-170.549483,117,1158.913496
-165.03199,112,1159.230601
-173.375948,112,1159.947336
-180.23009,114,1160.017375
-195.920669,137,1160.104893
-165.910788,113,1160.163077
-174.882656,114,1182.021609
-169.575088,113,1182.09445
-188.367226,127,1182.177044
-176.423314,129,1182.258504
-178.887546,118,1182.328441
-161.672627,101,1182.392225
-170.760155,115,1182.530619
-168.987871,124,1182.603451
-161.3904,113,1182.669734
-166.090562,109,1182.738482
-167.488382,113,1182.819205
-161.39985,104,1182.888276
-160.917051,112,1182.961246
-165.991648,102,1183.027113
-180.759982,125,1183.121187
-164.913797,110,1183.22752
-160.944419,104,1183.311804
-171.407632,118,1183.465473
-172.753727,122,1183.704219
-160.392071,109,1183.773656
-163.075878,101,1183.846128
-157.460472,109,1183.925968
-166.645252,112,1184.012316
-181.275167,126,1184.136777
-162.8461,116,1184.225797
-166.262535,120,1184.315408
-165.446884,114,1184.384622
-170.644554,113,1184.460037
-170.392017,121,1184.545428
-158.445511,103,1184.785626
-166.245586,103,1184.933745
-177.001007,105,1185.011055
-173.430559,112,1185.087257
-161.643276,103,1185.156739
-163.523787,112,1185.240658
-163.17358,105,1185.310649
-158.615784,105,1185.382889
-172.13801,110,1185.462817
-176.47896,107,1185.534805
-164.344066,102,1185.608131
-158.686907,108,1185.685545
-168.82568,113,1185.759289
-168.031098,113,1185.898903
-170.04431,109,1185.97298
-149.493348,105,1186.041485
-166.022396,102,1186.111419
-163.830158,102,1186.182167
-146.772755,95,1186.252265
-164.124726,108,1186.42257
-159.36825,109,1186.495188
-170.720051,113,1186.56685
-165.934081,115,1186.637207
-170.647034,111,1186.744133
-159.015059,111,1186.815485
-167.650277,108,1186.885422
-157.298852,104,1186.979794
-157.495998,108,1187.24123
-170.655551,115,1187.339951
-160.998379,109,1187.407882
-168.122662,126,1187.711787
-145.572286,95,1187.847057
