EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,SuccessInsertion,TimeElapsed,TimestepsSoFar
47.8,-64.75689892880467,224,15146,145,3395.0180535316467,1320707
70.6,-92.00105116749066,225,15371,146,3425.2073583602905,1332670
52.6,-48.99185023970118,229,15600,150,3456.459983110428,1344634
53.6,-52.06407810412047,226,15826,147,3487.524998188019,1356603
72.0,-92.031554888501,225,16051,146,3518.441602706909,1368572
52.6,-51.530088462370294,225,16276,146,3549.2044134140015,1380536
51.8,-48.699985368631154,227,16503,148,3580.3114142417908,1392496
53.4,-50.178820796787434,225,16728,146,3611.6297602653503,1404464
53.2,-51.3275395352072,224,16952,145,3643.148716688156,1416431
51.6,-49.3865798671594,233,17185,154,3674.10213971138,1428390
53.6,-56.490587287810435,229,17414,150,3705.1369862556458,1440359
53.6,-52.94010003094743,237,17651,158,3735.917745113373,1452328
52.2,-43.60952658693564,227,17878,148,3766.7998325824738,1464290
51.8,-50.591401713096104,231,18109,152,3797.832221508026,1476250
59.8,-80.15105582405606,225,18334,146,3828.8399777412415,1488215
51.6,-46.90473747004269,229,18563,150,3860.003413915634,1500174
53.6,-51.244593367678746,228,18791,149,3891.5767464637756,1512143
52.6,-47.53904074567102,229,19020,150,3922.3723764419556,1524107
52.2,-47.8385593919209,229,19249,150,3952.722803592682,1536069
52.4,-46.735464067819095,230,19479,151,3983.6592836380005,1548032
52.4,-49.02832249622752,221,19700,142,4014.3193094730377,1559995
52.6,-48.47468743082858,232,19932,153,4044.857996225357,1571959
52.0,-44.6471402764678,226,20158,147,4075.864998817444,1583920
46.4,-60.09660440624127,229,20387,150,4106.314422369003,1595771
52.2,-47.42607904573252,231,20618,152,4137.086356639862,1607733
48.8,-63.15007114710105,224,20842,145,4168.110777854919,1619584
51.6,-44.111913498283876,230,21072,154,4199.124608516693,1631543
51.2,-45.41255922252869,227,21299,149,4229.386788845062,1643500
51.0,-45.165449698909335,238,21537,164,4259.775082588196,1655456
51.4,-43.24447075638169,225,21762,150,4290.972422361374,1667414
51.2,-42.85427597401796,235,21997,161,4321.769968509674,1679371
50.8,-40.81948736177794,230,22227,160,4352.319703578949,1691326
51.0,-42.10820134682093,226,22453,155,4382.9828152656555,1703282
51.8,-43.08440037356995,237,22690,167,4413.056769609451,1715242
51.6,-44.770213065034554,242,22932,170,4442.435869216919,1727201
50.4,-39.63273656034281,246,23178,176,4472.6461186409,1739154
71.0,-84.43240989750565,250,23428,187,4503.240330457687,1751110
49.4,-40.335523576079574,248,23676,183,4534.692718029022,1763058
39.2,-15.486813767287021,254,23930,191,4565.019373655319,1775058
39.8,-16.913323530882753,246,24176,183,4594.953901767731,1787055
49.4,-41.885021709986106,252,24428,193,4625.34202837944,1799053
38.8,-16.859407580625607,237,24665,174,4655.309911727905,1811052
50.2,-40.43431133081996,264,24929,205,4685.179088354111,1823004
50.4,-39.80863658648006,263,25192,201,4715.115116119385,1834957
49.6,-39.25273028927215,272,25464,210,4745.378751277924,1846954
50.6,-39.64625025891711,275,25739,218,4775.527468204498,1858908
40.4,-18.021976782131553,284,26023,217,4805.840643405914,1870908
39.4,-18.648973298113965,280,26303,220,4836.521803617477,1882904
49.0,-38.163440829698104,287,26590,221,4866.824724197388,1894900
40.6,-16.634356501921975,305,26895,235,4897.139819860458,1906898
40.2,-17.924765701350914,297,27192,232,4927.12698841095,1918898
38.2,-11.482220880499597,310,27502,234,4957.154981374741,1930889
40.8,-20.728915216079354,310,27812,233,4986.981289625168,1942887
40.0,-18.242325147686067,312,28124,235,5016.757143974304,1954885
41.6,-22.894020437073713,308,28432,232,5045.749124765396,1966885
40.4,-18.664849867168122,309,28741,231,5075.846041440964,1978883
39.6,-16.776671390380844,311,29052,235,5105.910145044327,1990879
38.0,-13.702314475141597,316,29368,237,5135.855998277664,2002867
38.0,-13.739176682413234,316,29684,238,5165.637665271759,2014855
40.0,-17.52873795220222,318,30002,239,5196.061694860458,2026852
39.2,-19.392208486162804,311,30313,232,5226.072368860245,2038838
38.4,-18.399797852463717,314,30627,235,5255.932430267334,2050826
38.4,-14.501806403695241,317,30944,238,5290.141636610031,2062814
37.6,-17.425447742326686,313,31257,234,5333.346893548965,2074796
37.4,-17.48393664449968,319,31576,240,5372.596425771713,2086778
38.8,-16.210681286219643,317,31893,238,5410.125226974487,2098768
37.8,-16.82649669523189,316,32209,238,5446.8408639431,2110751
39.6,-19.918004110279618,315,32524,236,5478.667520046234,2122741
39.2,-20.75677767711337,319,32843,240,5509.830104351044,2134728
39.2,-22.112698958425874,314,33157,235,5541.191767692566,2146717
38.4,-20.241295182036392,319,33476,240,5572.352151632309,2158700
39.2,-20.40922958466119,311,33787,232,5603.7623908519745,2170684
39.2,-18.521070477898387,318,34105,239,5635.494384288788,2182674
38.4,-20.897085296299192,319,34424,240,5667.585852146149,2194656
49.6,-31.331188095532344,316,34740,237,5699.091087579727,2206651
39.4,-22.506895357200317,319,35059,240,5730.616832256317,2218636
38.8,-20.945136933604758,319,35378,240,5761.93146777153,2230620
38.8,-20.941749170845892,318,35696,239,5793.256531238556,2242607
38.2,-17.158665117127182,315,36011,236,5824.509558439255,2254544
38.6,-21.30147954547792,316,36327,237,5857.020786762238,2266526
40.2,-23.007374233631115,319,36646,240,5887.699431657791,2278513
38.4,-20.84440837789861,316,36962,237,5918.898043632507,2290494
37.2,-18.714678249931094,318,37280,239,5950.03315448761,2302468
37.6,-19.61658039431517,319,37599,240,5981.4378497600555,2314443
36.8,-17.311448758889345,314,37913,235,6011.7394807338715,2326417
38.8,-21.425690756123494,317,38230,238,6042.6196205616,2338395
39.2,-21.395467490189592,314,38544,235,6075.287449359894,2350377
48.0,-31.294141634203516,312,38856,233,6106.549954891205,2362356
37.4,-18.044156113326572,319,39175,240,6138.000027656555,2374331
38.4,-20.400062753155574,316,39491,237,6168.7389307022095,2386310
