EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,SuccessInsertion,TimeElapsed,TimestepsSoFar
75.4,-132.72971717581962,99,5203,51,2571.8434450626373,547479
77.2,-131.26760194389476,96,5299,51,2605.166614294052,554916
76.8,-127.87602655017085,98,5397,60,2639.0308153629303,562351
75.0,-105.61788736841272,100,5497,65,2673.1078400611877,569777
105.2,-198.66863226677347,98,5595,60,2706.547849178314,577204
75.8,-125.64622601069978,99,5694,55,2739.8030610084534,584634
75.8,-122.1244668418145,102,5796,61,2773.7726922035217,592064
76.0,-123.97039834111797,108,5904,71,2807.726238965988,599495
61.2,-87.02803579470358,117,6021,82,2841.546096801758,606924
58.8,-66.48885812725527,124,6145,85,2875.4236476421356,614419
58.6,-65.80380393416127,129,6274,86,2909.196414232254,621913
48.0,-57.54660791304102,136,6410,90,2943.0823686122894,629346
72.6,-94.39018248883245,144,6554,98,2976.7644724845886,636839
73.6,-108.30512548118077,138,6692,95,3010.575049638748,644327
58.8,-68.7491560961017,145,6837,98,3044.398728609085,651822
59.8,-87.83621676642433,142,6979,94,3078.2371735572815,659317
58.0,-65.70791913803278,147,7126,98,3112.4544122219086,666808
59.8,-65.08217427494145,148,7274,99,3146.73402261734,674308
59.0,-70.08982379701536,147,7421,98,3180.8381984233856,681804
58.6,-69.04427135066717,146,7567,98,3214.739164352417,689298
57.0,-67.71231475570775,148,7715,100,3248.9626190662384,696784
57.6,-59.68599484959152,149,7864,100,3283.1974568367004,704273
57.6,-67.23901031690158,147,8011,98,3317.2089569568634,711762
57.2,-66.81210322215031,149,8160,100,3350.867442846298,719249
56.6,-68.3333765435197,148,8308,99,3384.4060900211334,726733
57.0,-68.0207167954449,147,8455,98,3417.538138151169,734219
56.8,-64.35236787488604,149,8604,100,3451.389684677124,741704
