# {"t_start": 1591218883.0870504, "env_id": "Block2D-v1"} 
r,l,t
-185.298095,144,1493.597909
-166.604253,104,1493.646015
-181.413982,135,1493.722787
-185.737876,140,1493.787673
-166.079833,105,1493.835576
-163.245371,104,1493.96006
-194.081034,150,1494.043293
-193.540298,148,1494.108888
-151.810487,100,1494.153167
-167.424836,104,1494.219382
-160.632624,102,1494.282347
-191.05771,144,1494.363261
-158.140637,101,1494.407445
-161.179929,106,1494.474401
-182.192637,138,1494.556945
-188.782795,138,1494.691741
-163.793972,115,1494.818452
-174.622289,133,1495.022198
-175.98572,136,1495.089349
-154.146524,101,1495.334492
-181.106279,138,1495.416226
-194.733299,150,1495.617341
-197.894989,144,1495.680028
-193.35376,148,1495.747335
-173.952743,129,1495.804046
-191.165453,145,1495.940796
-168.80962,123,1496.127122
-174.674765,117,1526.951926
-200.008626,145,1527.117271
-154.948046,100,1527.224691
-162.3964,119,1527.41889
-162.754753,109,1527.477267
-151.181179,100,1527.535598
-178.847029,128,1527.733906
-162.703095,104,1527.848087
-163.539613,118,1527.978537
-155.679725,107,1528.036043
-191.491062,139,1528.112186
-169.196451,106,1528.160774
-169.089853,122,1528.291711
-178.750436,125,1528.41738
-161.715695,102,1528.470152
-178.197132,138,1528.60967
-191.939788,138,1528.671812
-174.686826,107,1528.720906
-165.092938,108,1528.783208
-163.253502,104,1528.906074
-164.668344,103,1529.029722
-174.284956,124,1529.104844
-180.587451,130,1529.324579
-178.017474,132,1529.45791
-204.619222,149,1529.795246
-158.120418,102,1529.840343
-161.038177,110,1529.908936
-182.895986,135,1529.98581
-169.006157,110,1561.079845
-172.325207,128,1561.151052
-177.688442,128,1561.282496
-157.660854,109,1561.338738
-159.449637,103,1561.548371
-182.217361,130,1561.624521
-180.398257,130,1561.689589
-166.798139,118,1561.749099
-161.252655,114,1561.8124
-194.116078,150,1561.893358
-154.656476,101,1561.937658
-153.809092,100,1562.001709
-176.123059,129,1562.07859
-196.404691,147,1562.150144
-178.342578,132,1562.339386
-172.305092,122,1562.400716
-173.301482,123,1562.466188
-183.976644,134,1562.535313
-197.040945,149,1562.607014
-160.744046,115,1562.72181
-160.735504,103,1562.781523
-182.210572,135,1562.859723
-168.819601,123,1562.919155
-168.386838,110,1562.978022
-166.457796,119,1563.046995
-158.931099,101,1563.103549
-180.590892,128,1563.179803
-178.406335,127,1563.243807
-159.656619,102,1563.297951
-159.657086,111,1563.366001
-195.554519,146,1563.446188
-155.630832,100,1563.488983
-175.111351,122,1563.705056
-191.208401,143,1563.844179
-167.77085,116,1563.896781
-155.566528,102,1563.95224
-163.261251,121,1564.021298
-157.172736,101,1564.135508
-186.052468,143,1564.213667
-175.463566,127,1595.085915
-193.157267,141,1595.156822
-180.761648,129,1595.279728
-175.182153,133,1595.406535
-158.999132,102,1595.454579
-193.818122,147,1595.533511
-171.751372,130,1595.588619
-194.237014,133,1595.650542
-167.464472,103,1595.698979
-194.153131,139,1595.774208
-168.35903,110,1595.823236
-169.302737,120,1595.91119
-167.237149,110,1595.970814
-181.015658,138,1596.04719
-149.996104,99,1596.09451
-196.670159,149,1596.236027
-181.270843,132,1596.290262
-189.930327,140,1596.354549
-185.636776,142,1596.416411
-193.736124,145,1596.479065
-184.05812,141,1596.538606
-172.284524,120,1596.652549
-182.483241,130,1596.717435
-159.833533,108,1596.76929
-161.765646,102,1596.888776
-200.937703,144,1596.96698
-189.623015,141,1597.08908
-175.856632,122,1597.142404
-169.115,104,1597.256932
-152.822343,104,1597.317555
-152.106271,100,1597.37646
-176.582395,118,1597.444618
-169.508234,109,1597.501707
-175.603942,132,1597.694531
-163.840983,106,1597.805969
-191.57201,138,1597.941572
-162.566148,122,1598.010952
-178.390689,129,1598.078533
-157.345662,100,1598.128447
-181.74318,138,1628.390514
-176.80429,128,1628.447204
-183.050589,126,1628.568027
-183.373041,127,1628.629306
-170.085676,120,1628.687128
-180.372823,128,1628.750852
-151.279056,100,1628.800188
-182.166796,133,1628.8741
-175.941402,130,1628.933676
-147.536271,97,1628.980896
-162.151165,107,1629.045898
-162.205364,116,1629.110044
-165.72165,118,1629.171377
-155.75291,108,1629.227819
-187.696362,132,1629.298275
-147.020922,97,1629.34475
-162.080699,102,1629.528373
-170.246226,121,1629.59658
-175.30395,127,1629.720213
-171.905517,122,1629.778931
-167.415902,119,1629.8384
-167.975399,119,1629.898758
-161.562501,107,1629.954724
-166.882437,114,1630.019001
-176.923762,128,1630.229396
-161.707594,103,1630.280048
-172.90936,124,1630.349293
-153.85381,101,1630.400751
-169.877504,120,1630.469309
-162.127474,102,1630.522675
-155.590015,100,1630.582242
-173.923661,122,1630.651866
-176.345162,132,1630.71674
-149.870859,98,1630.763641
-174.97129,133,1630.838849
-155.228502,101,1630.886588
-167.906955,118,1630.954088
-167.628561,121,1631.016625
-196.740819,142,1631.086084
-187.759697,129,1631.14187
-179.314088,126,1631.201412
-165.664648,118,1631.258814
-163.334806,108,1631.315516
-161.472744,116,1662.042607
-171.168377,121,1662.111027
-175.213669,127,1662.179424
-163.907831,123,1662.261897
-162.093384,103,1662.318281
-190.311728,136,1662.398695
-179.358722,130,1662.462256
-167.011879,119,1662.523611
-157.621646,102,1662.582402
-155.33856,100,1662.646756
-163.168058,116,1662.782552
-166.635709,117,1662.848069
-155.256721,108,1662.909195
-164.013711,113,1662.976555
-167.461076,118,1663.045475
-173.708679,119,1663.111163
-181.06404,135,1663.18398
-175.348187,128,1663.246271
-156.694939,100,1663.299453
-164.083181,108,1663.36822
-161.983955,101,1663.430416
-171.844327,123,1663.504758
-177.436316,129,1663.572877
-191.638952,143,1663.64395
-150.256829,100,1663.756088
-165.29001,104,1663.82306
-168.621465,110,1663.890723
-172.940866,125,1663.962538
-170.356164,120,1664.09212
-158.603767,109,1664.152464
-160.309473,115,1664.219656
-150.535822,99,1664.2777
-152.773439,104,1664.350788
-167.051833,109,1664.43048
-157.950287,113,1664.497271
-161.162565,104,1664.55858
-161.183096,110,1664.62662
-190.57236,136,1664.703233
-157.741869,101,1664.753406
-172.538271,124,1664.828514
-170.42179,119,1664.891224
-162.413343,102,1664.949015
-171.843884,111,1665.019762
-160.137031,113,1665.085763
-171.809726,122,1665.155038
-159.835318,101,1665.276313
-161.845008,112,1696.006172
-164.544059,114,1696.072269
-156.022957,103,1696.132041
-184.163703,134,1696.209942
-184.616402,131,1696.272766
-163.086994,112,1696.328674
-160.806242,110,1696.392451
-167.704129,118,1696.460192
-175.550655,127,1696.546973
-167.266753,105,1696.601404
-167.764044,119,1696.671748
-161.861525,114,1696.733344
-176.636345,118,1696.798703
-158.886461,102,1696.855946
-175.745876,133,1696.933704
-161.136169,117,1696.991303
-169.578881,119,1697.057857
-150.380981,100,1697.114881
-168.403271,118,1697.186942
-181.257537,126,1697.254669
-158.251557,110,1697.311928
-156.757992,110,1697.375921
-161.398412,115,1697.442465
-175.58812,118,1697.508945
-154.325812,100,1697.565281
-183.902373,130,1697.642392
-169.345131,116,1697.70065
-169.257141,121,1697.767374
-167.075721,123,1697.832862
-189.634441,138,1697.90365
-172.471467,123,1697.96278
-164.6547,124,1698.028894
-160.102505,102,1698.085042
-184.228272,132,1698.162418
-173.702023,128,1698.225179
-157.194321,101,1698.277466
-153.326189,100,1698.341
-162.789691,115,1698.41169
-168.313403,113,1698.475265
-171.639203,117,1698.54077
-158.148021,100,1698.597257
-163.753094,118,1698.687495
-147.737267,110,1698.747895
-173.174345,119,1698.815703
-157.639076,102,1698.872848
-177.740963,128,1698.94861
-180.526119,130,1699.014482
-174.085377,121,1699.140159
-149.240326,99,1699.194728
-163.7369,113,1729.965737
-159.725655,115,1730.031932
-169.36146,113,1730.095558
-166.877424,115,1730.159286
-150.507149,100,1730.214526
-164.608242,116,1730.345557
-170.868117,126,1730.412282
-163.052259,118,1730.471941
-153.758155,104,1730.589061
-167.312499,117,1730.717109
-165.329456,117,1730.865871
-151.103634,101,1730.92288
-166.089087,121,1730.997203
-188.290032,139,1731.069664
-150.210968,99,1731.117495
-156.565198,111,1731.186458
-161.177159,112,1731.249999
-159.122904,114,1731.373535
-162.482697,104,1731.430839
-176.187489,128,1731.565065
-154.936067,112,1731.620123
-151.332804,108,1731.680096
-148.381597,97,1731.736785
-162.933153,117,1731.806422
-163.243055,122,1731.870177
-149.115345,102,1731.923318
-148.354982,99,1731.984168
-178.068455,123,1732.055847
-158.446671,115,1732.113979
-166.927141,123,1732.178831
-181.891616,135,1732.245384
-168.895376,118,1732.299922
-176.110195,129,1732.366584
-180.16415,128,1732.42793
-164.511102,108,1732.482189
-174.888678,125,1732.550398
-182.333179,133,1732.615236
-161.455915,106,1732.665365
-163.771273,118,1732.731299
-162.223264,110,1732.789147
-176.385855,121,1732.854678
-147.307862,98,1732.991508
-173.565881,124,1733.067975
-152.082201,98,1763.910437
-156.474213,108,1763.978847
-145.913355,99,1764.039705
-161.042595,114,1764.110528
-154.597986,106,1764.171756
-157.880695,106,1764.233639
-158.753263,115,1764.301045
-169.307871,114,1764.364744
-160.3145,112,1764.428121
-168.818845,114,1764.49323
-158.425689,112,1764.556896
-160.208899,114,1764.622543
-154.47803,112,1764.75044
-161.92698,106,1764.812447
-144.992615,96,1764.869918
-150.087647,102,1764.933017
-163.521013,115,1764.999436
-156.615972,100,1765.076475
-165.804151,113,1765.145724
-162.91109,114,1765.208901
-168.58857,110,1765.271235
-149.432195,104,1765.396893
-153.755176,108,1765.527173
-159.635343,105,1765.590297
-155.97675,100,1765.653135
-149.828235,98,1765.715905
-160.836702,113,1765.786489
-166.564829,117,1765.852786
-173.895743,122,1765.9189
-172.591171,123,1766.046948
-146.218623,97,1766.097564
-169.854818,115,1766.166239
-170.055504,118,1766.228845
-168.319788,121,1766.291464
-175.94883,132,1766.357428
-169.367153,113,1766.411175
-147.272628,99,1766.466677
-160.248281,117,1766.535215
-157.567463,100,1766.589423
-152.547281,104,1766.652177
-143.273999,96,1766.709779
-140.119162,96,1766.77074
-181.984012,118,1766.840634
-159.345793,106,1766.897025
-157.096697,112,1766.960582
-145.633494,96,1767.015549
-175.850232,125,1797.828767
-159.621177,112,1797.888974
-165.117368,117,1797.955956
-147.769873,99,1798.013151
-166.839208,116,1798.085246
-155.251423,109,1798.14715
-160.091451,118,1798.215435
-157.004554,110,1798.276427
-156.013947,101,1798.337898
-156.915448,113,1798.40796
-154.620418,112,1798.472431
-149.156269,97,1798.530875
-161.742331,106,1798.599465
-163.052019,115,1798.66792
-161.722464,117,1798.733685
-161.819587,112,1798.796518
-148.678147,102,1798.856795
-171.056695,115,1798.927515
-164.543104,112,1798.991422
-159.844657,118,1799.059597
-159.855421,114,1799.122242
-175.093716,121,1799.189308
-157.237663,107,1799.247825
-162.957974,107,1799.312889
-152.16445,103,1799.394994
-155.42598,99,1799.458189
-149.020205,98,1799.521664
-150.976188,110,1799.591129
-156.632617,102,1799.652186
-154.874596,110,1799.719541
-160.086194,106,1799.781759
-165.30422,115,1799.850055
-141.489815,96,1799.906423
-182.358505,130,1799.985394
-172.316849,121,1800.046688
-143.678758,96,1800.10044
-163.289871,116,1800.172808
-164.003371,112,1800.23508
-150.266376,99,1800.293669
-148.257333,103,1800.359533
-166.739721,119,1800.430408
-149.023417,96,1800.484512
-159.738378,113,1800.556342
-160.355338,111,1800.620323
-157.074769,111,1800.684379
-166.308993,122,1800.753219
-148.210927,98,1800.807809
-154.551329,102,1800.87428
-163.438242,117,1800.945584
-160.420345,115,1801.010339
-146.881729,95,1831.850067
-146.758244,98,1831.917851
-152.240673,110,1831.987944
-164.636037,110,1832.053338
-162.565604,113,1832.120096
-160.760061,112,1832.184394
-138.750398,94,1832.30729
-162.089101,114,1832.381349
-150.894455,103,1832.441868
-142.93291,98,1832.504862
-150.139414,106,1832.573337
-147.762046,100,1832.635803
-144.298086,96,1832.698596
-151.584216,101,1832.765671
-151.773549,99,1832.829036
-151.346754,108,1832.898259
-145.80405,96,1832.958593
-161.533995,110,1833.028878
-142.634835,99,1833.086458
-158.228664,110,1833.153136
-162.90117,112,1833.215665
-164.923775,115,1833.278929
-137.87712,102,1833.336629
-154.549519,108,1833.404455
-165.08231,113,1833.471965
-158.977115,101,1833.531569
-151.562967,101,1833.596509
-155.511882,105,1833.677144
-148.182905,98,1833.743205
-138.968268,93,1833.80572
-156.045901,113,1833.879584
-141.006353,95,1833.93745
-143.78616,96,1834.003517
-140.024512,94,1834.067812
-163.710683,114,1834.141802
-142.383592,99,1834.200921
-150.493214,99,1834.265683
-152.739017,107,1834.333811
-146.707605,101,1834.396126
-147.355057,96,1834.459164
-140.818132,95,1834.52497
-138.934102,93,1834.589169
-150.483693,97,1834.656392
-156.89262,109,1834.726805
-160.940743,107,1834.791159
-147.93312,98,1834.851653
-155.397113,100,1834.917092
-145.423939,105,1834.984494
-158.181987,110,1835.05164
-160.248091,114,1866.133647
-147.70721,98,1866.191935
-148.094853,105,1866.260401
-155.597851,100,1866.323336
-151.028197,100,1866.388457
-146.440061,97,1866.452857
-136.643014,93,1866.516444
-153.058558,104,1866.586802
-136.085202,93,1866.646984
-146.216571,105,1866.717341
-152.765954,110,1866.784528
-142.244264,99,1866.844905
-158.407122,110,1866.915041
-153.512029,100,1866.97643
-148.560489,106,1867.044779
-150.195545,101,1867.108008
-147.767904,98,1867.171536
-151.262409,109,1867.241812
-140.675756,100,1867.303142
-148.379809,97,1867.43243
-151.044808,98,1867.498069
-135.122234,92,1867.560249
-143.261303,98,1867.628108
-141.581884,94,1867.691197
-142.986468,102,1867.825303
-148.604482,106,1867.892284
-167.312562,120,1867.964035
-148.163329,102,1868.039125
-139.796847,94,1868.100796
-160.526167,109,1868.172588
-153.964335,98,1868.233241
-140.383785,99,1868.298887
-149.721543,98,1868.364074
-137.181045,97,1868.429733
-138.725658,94,1868.493305
-153.087636,108,1868.56535
-139.340202,95,1868.691335
-143.145355,103,1868.760742
-147.992847,108,1868.828149
-163.328532,113,1868.89556
-151.922598,109,1868.959002
-153.328978,106,1869.0236
-146.617532,96,1869.085257
-151.860154,98,1869.151159
-140.970179,95,1869.215178
-143.466002,97,1869.281337
-145.144348,96,1899.54104
-147.916214,105,1899.607275
-145.550232,95,1899.665291
-153.181398,102,1899.730218
-144.544246,99,1899.790932
-159.463355,109,1899.85736
-144.168221,101,1899.916039
-149.387581,106,1899.980041
-149.539947,104,1900.041502
-142.068662,94,1900.099231
-139.379449,94,1900.160928
-143.225817,96,1900.223667
-151.80186,105,1900.309564
-138.176283,98,1900.372392
-146.011318,100,1900.43452
-147.777698,97,1900.49487
-149.74389,109,1900.561732
-154.465248,110,1900.624073
-135.578398,92,1900.678618
-146.076083,95,1900.74144
-155.973118,111,1900.80996
-155.321619,99,1900.866946
-138.582176,93,1900.926393
-145.731643,107,1900.994373
-151.47506,99,1901.053885
-143.009921,103,1901.117758
-140.965538,100,1901.178395
-149.531998,106,1901.242835
-145.330147,100,1901.302255
-146.42274,100,1901.36446
-140.673024,96,1901.424922
-142.696155,95,1901.486669
-153.420878,108,1901.554167
-145.52712,95,1901.610775
-140.740619,101,1901.73767
-145.519073,103,1901.862627
-142.894701,96,1901.921606
-149.549067,98,1901.984468
-142.363918,98,1902.046926
-149.335324,109,1902.11348
-143.525591,108,1902.175165
-143.878972,97,1902.232345
-146.837531,99,1902.295023
-157.098411,107,1902.360325
-137.627125,93,1902.416391
-144.775175,98,1902.505125
-150.641847,111,1902.571927
-145.567824,97,1902.627868
-139.083111,94,1930.44414
-144.309675,102,1930.512931
-145.029311,100,1930.576351
-141.416458,102,1930.641509
-146.832895,97,1930.704461
-135.026723,93,1930.767156
-144.742957,95,1930.831933
-137.020388,97,1930.896905
-138.060156,92,1930.960504
-143.31841,100,1931.028359
-137.635497,95,1931.09093
-138.361588,93,1931.153761
-151.15212,108,1931.223888
-135.353163,94,1931.281598
-154.370464,107,1931.35109
-134.419066,93,1931.409316
-135.770969,100,1931.478193
-135.888015,93,1931.539278
-143.517753,110,1931.610726
-152.073329,97,1931.668987
-137.78739,97,1931.732825
-149.627523,106,1931.865209
-132.649127,91,1931.922917
-141.653986,103,1931.994011
-145.093525,105,1932.059377
-134.221973,91,1932.117439
-142.658505,93,1932.182309
-146.730048,104,1932.250623
-134.297436,92,1932.309355
-140.222676,98,1932.375988
-143.983113,107,1932.445254
-143.602544,107,1932.527929
-141.799775,102,1932.589882
-136.685722,93,1932.650583
-136.917817,92,1932.714568
-134.182904,92,1932.778815
-133.590261,92,1932.843019
-138.677155,98,1932.909559
-141.568615,105,1932.978141
-141.044861,96,1933.038921
-148.126674,105,1933.106936
-136.20525,94,1933.163404
-138.157736,95,1933.227515
-134.974611,93,1933.29074
-140.768582,96,1933.355527
-148.6466,98,1933.420754
-137.667996,96,1933.486021
-138.315971,101,1933.55243
-142.829638,105,1933.618601
-138.015147,93,1964.424372
-131.189709,90,1964.487775
-125.456537,90,1964.551704
-129.490604,92,1964.615957
-133.43154,92,1964.696205
-130.285448,98,1964.765069
-131.684018,92,1964.826085
-138.396534,94,1964.890673
-150.623269,109,1964.960975
-138.016034,103,1965.023803
-130.198067,91,1965.083099
-135.065024,94,1965.148393
-141.875875,94,1965.213183
-138.61395,93,1965.276887
-132.499864,92,1965.340188
-143.404522,103,1965.40999
-144.783845,96,1965.470454
-123.77838,90,1965.532085
-141.738192,100,1965.600661
-141.849828,95,1965.66266
-146.86876,103,1965.730226
-133.177086,92,1965.789794
-134.84323,91,1965.853329
-138.261851,97,1965.91978
-138.417687,94,1965.981924
-142.052319,102,1966.049839
-137.882127,95,1966.110901
-138.036978,97,1966.176017
-133.008913,97,1966.304449
-136.478461,97,1966.369048
-146.938059,107,1966.437692
-134.683057,103,1966.499428
-130.506997,95,1966.556761
-143.362181,107,1966.622561
-133.315909,91,1966.677205
-142.255238,106,1966.74423
-147.040646,98,1966.801988
-140.924296,103,1966.888308
-134.801416,95,1966.948906
-129.037123,92,1967.01285
-140.959202,99,1967.079987
-136.260586,102,1967.145501
-136.596836,99,1967.208417
-136.38031,96,1967.271173
-145.80942,100,1967.334306
-132.554157,90,1967.391064
-138.54127,102,1967.456927
-148.306308,108,1967.520572
-147.257743,104,1967.579642
-120.47459,93,1998.259632
-148.159747,105,1998.330472
-128.87363,96,1998.391553
-119.081911,88,1998.45262
-125.92524,90,1998.517538
-135.221426,94,1998.584125
-141.084216,104,1998.652483
-134.468302,94,1998.712737
-130.181543,95,1998.778121
-130.94123,90,1998.840543
-124.592557,90,1998.905344
-139.830882,106,1998.976519
-127.290893,93,1999.056014
-149.758413,100,1999.123703
-131.16212,96,1999.18654
-121.032269,90,1999.248112
-142.710987,102,1999.317164
-129.266116,101,1999.381089
-136.209057,103,1999.445909
-132.809628,97,1999.507284
-128.756917,90,1999.633151
-139.28669,102,1999.702626
-141.709263,100,1999.766264
-133.176328,92,1999.826902
-127.586001,91,1999.89026
-127.5306,90,1999.954168
-140.084807,101,2000.024223
-134.534188,101,2000.088889
-135.878115,100,2000.152806
-126.823878,90,2000.212395
-128.6587,91,2000.341297
-125.890744,90,2000.404782
-144.156255,105,2000.475125
-129.645874,98,2000.536232
-133.804286,92,2000.597704
-140.942866,102,2000.730747
-142.114454,102,2000.796017
-134.480771,97,2000.857695
-139.064471,94,2000.920642
-136.464974,98,2000.986387
-137.439855,95,2001.050593
-127.063409,93,2001.114116
-135.259735,97,2001.197417
-143.772012,106,2001.267412
-133.288845,96,2001.327255
-133.021496,100,2001.39318
-129.22623,95,2001.45511
-124.679939,89,2032.216839
-136.975658,98,2032.2858
-130.732481,98,2032.350621
-136.565455,94,2032.413362
-129.628957,91,2032.476098
-131.503771,91,2032.540984
-129.882727,96,2032.606863
-119.11164,89,2032.668359
-133.015212,91,2032.797607
-130.998006,91,2032.861799
-130.390986,93,2032.926372
-127.981476,90,2032.988933
-133.099925,101,2033.058288
-121.008779,88,2033.11605
-128.184879,90,2033.180432
-123.67924,89,2033.243889
-133.271554,99,2033.3127
-124.852473,92,2033.381886
-134.31166,91,2033.456396
-130.812298,93,2033.521657
-131.459372,99,2033.589567
-128.000299,91,2033.651186
-120.652776,90,2033.714514
-128.401252,95,2033.780646
-128.941136,95,2033.844378
-131.112528,95,2033.908212
-125.681815,93,2033.971571
-127.92817,100,2034.039687
-122.33727,88,2034.098497
-130.098617,100,2034.167962
-123.92115,88,2034.227695
-138.825721,98,2034.296306
-137.612032,104,2034.363161
-123.322008,93,2034.422147
-133.014867,100,2034.49037
-123.252569,89,2034.549853
-129.292362,91,2034.614385
-128.76534,100,2034.682212
-132.501049,102,2034.74728
-128.780361,91,2034.806391
-115.325189,86,2034.868455
-125.750737,88,2034.932938
-131.325144,100,2035.002495
-123.952979,89,2035.062004
-126.41273,89,2035.126395
-119.270597,87,2035.189507
-123.505493,93,2035.256418
-128.419593,92,2035.320375
-128.705463,98,2035.387003
-126.637603,98,2066.28437
-130.565331,98,2066.349462
-120.315596,93,2066.412452
-135.018834,100,2066.480095
-128.680562,92,2066.541553
-125.343544,94,2066.608594
-120.436656,87,2066.670134
-122.884726,91,2066.736493
-126.535611,91,2066.801181
-131.204082,92,2066.86608
-127.278162,90,2066.929976
-122.778544,88,2066.993727
-126.946348,100,2067.064004
-120.727707,89,2067.124454
-115.852866,86,2067.18786
-126.573101,91,2067.254552
-133.364739,107,2067.326268
-128.102138,94,2067.385922
-139.755519,101,2067.452954
-137.318409,101,2067.516803
-119.099629,86,2067.571712
-134.746107,99,2067.637389
-115.582093,88,2067.693286
-134.099538,101,2067.77897
-128.308867,94,2067.839409
-122.1947,88,2067.900762
-119.954355,87,2067.963868
-127.551065,100,2068.033678
-128.109657,94,2068.094007
-134.981407,99,2068.156582
-124.022704,90,2068.213284
-130.275428,95,2068.275683
-123.855251,95,2068.336026
-121.795599,92,2068.395323
-126.204093,93,2068.456405
-128.324188,100,2068.520056
-118.576718,87,2068.575396
-136.722148,101,2068.642203
-125.496703,89,2068.698178
-124.517303,89,2068.75857
-130.061125,95,2068.821442
-120.117208,87,2068.880242
-118.438,86,2068.943816
-118.852179,89,2069.006481
-121.279672,92,2069.068642
-117.270317,87,2069.127001
-125.152896,91,2069.189167
-124.898161,93,2069.250092
-127.266339,97,2069.314811
-127.864481,98,2069.375831
-121.24954,94,2100.353179
-115.766168,88,2100.416175
-119.836799,92,2100.483151
-116.138893,86,2100.545244
-124.387939,94,2100.613392
-124.673528,88,2100.676262
-128.816205,99,2100.746447
-111.538033,88,2100.806646
-118.908128,87,2100.871045
-124.603287,88,2100.936723
-120.077595,93,2101.004732
-110.023022,84,2101.066175
-123.438951,92,2101.13452
-121.702743,88,2101.197767
-133.774876,100,2101.268445
-113.617972,85,2101.326971
-124.258143,97,2101.397115
-129.027599,98,2101.463167
-122.171075,92,2101.525708
-124.592394,92,2101.590722
-128.068176,97,2101.658296
-125.917768,97,2101.723352
-124.262926,89,2101.784617
-124.508796,90,2101.84978
-115.507082,85,2101.912929
-126.755543,94,2101.982295
-132.952444,94,2102.048108
-136.185907,103,2102.135962
-118.529873,90,2102.195573
-117.188612,87,2102.259403
-136.785902,101,2102.330547
-123.867095,96,2102.39338
-122.191904,89,2102.455271
-134.054419,100,2102.525192
-116.60428,87,2102.584974
-115.003764,84,2102.648886
-122.148596,88,2102.71591
-113.966187,86,2102.780305
-121.204791,88,2102.846261
-120.0289,87,2102.910749
-118.001868,87,2102.975667
-129.277034,106,2103.048563
-115.224837,86,2103.10246
-122.899488,96,2103.16901
-120.606502,87,2103.227291
-118.312103,86,2103.288809
-124.740581,98,2103.356954
-126.092095,91,2103.419024
-122.823004,89,2103.483027
-123.753749,90,2103.548683
-116.432324,85,2134.388211
-124.871986,94,2134.456371
-119.803027,90,2134.519032
-123.467887,91,2134.583491
-122.857556,100,2134.651185
-130.666599,98,2134.714567
-121.396896,92,2134.775938
-116.381172,87,2134.83774
-126.154183,88,2134.902443
-115.007085,85,2134.965038
-114.437999,86,2135.03023
-122.682323,88,2135.095325
-121.617362,88,2135.15922
-125.623568,96,2135.226768
-115.417152,87,2135.28686
-126.431567,94,2135.353501
-123.484792,95,2135.418706
-119.329749,87,2135.479032
-126.12326,92,2135.544741
-127.643203,97,2135.607866
-116.986691,86,2135.66429
-121.567999,96,2135.729039
-111.702173,86,2135.78546
-119.597921,88,2135.846636
-126.185465,90,2135.90825
-125.113999,88,2135.967832
-118.416829,90,2136.029706
-113.956994,87,2136.089148
-117.463024,86,2136.149419
-120.328254,88,2136.210704
-120.745484,86,2136.270392
-113.272422,89,2136.33228
-119.256764,87,2136.392219
-119.065336,91,2136.473821
-130.514096,98,2136.540607
-115.169559,89,2136.600371
-120.36385,87,2136.722593
-117.408194,88,2136.783502
-115.020261,90,2136.8449
-112.652053,87,2136.904753
-132.143103,99,2136.970293
-124.919063,89,2137.08819
-116.42343,86,2137.147405
-128.677752,100,2137.213453
-122.058308,90,2137.269749
-126.835065,95,2137.332249
-128.090465,97,2137.39399
-118.802892,89,2137.451498
-119.403555,92,2168.25148
