EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,SuccessInsertion,TimeElapsed,TimestepsSoFar
150.0,-358.91093516045834,79,3397,0,8155.703822612762,509593
150.0,-355.42946564856436,79,3476,0,8793.929229259491,521444
150.0,-365.81932206418116,79,3555,0,9286.785116910934,533295
150.0,-361.6855305683779,79,3634,0,9867.648571252823,545146
150.0,-348.49899758463346,80,3714,1,10432.809241056442,556997
150.0,-378.17917678200763,79,3793,0,10839.73267006874,568848
150.0,-379.3660503712223,79,3872,0,11246.068535089493,580699
150.0,-367.5059268325714,80,3952,1,11739.47117805481,592550
150.0,-371.51806920517754,82,4034,3,12288.215535879135,604401
150.0,-359.1626088700593,85,4119,6,12833.613745450974,616252
150.0,-363.7444267960533,79,4198,0,13285.78151679039,628103
150.0,-348.9467200792834,79,4277,0,13791.95215678215,639954
150.0,-385.77315135131573,81,4358,2,14224.844974279404,651805
150.0,-359.3151119958152,79,4437,0,14677.113592863083,663656
150.0,-365.3779627792786,82,4519,3,15194.966240644455,675507
150.0,-320.46178805847427,80,4599,2,15696.67198729515,687358
150.0,-326.0682451245133,83,4682,4,16139.640825748444,699209
150.0,-315.18613566659434,86,4768,7,16579.429664373398,711060
150.0,-313.5335867555033,93,4861,14,17052.826209545135,722911
120.0,-238.80294146628222,90,4951,12,17434.987586975098,734762
120.0,-277.6854349299345,92,5043,13,17850.14752984047,746613
150.0,-424.6820781318709,79,5122,0,18201.563607931137,758464
150.0,-517.9839145356074,80,5202,1,18544.97616839409,770315
150.0,-478.4441720541172,79,5281,0,18889.442603826523,782166
150.0,-530.5502531816142,79,5360,0,19274.50102877617,794017
120.0,-250.55808324155151,90,5450,11,19678.633811712265,805868
150.0,-363.10618459114875,85,5535,6,20090.023611545563,817719
120.0,-273.12935319133953,84,5619,5,20451.461997032166,829570
150.0,-379.31777242808135,84,5703,5,20812.10488986969,841421
150.0,-322.01379056469267,82,5785,3,21173.696719884872,853272
150.0,-310.88691752698014,84,5869,5,21560.040777921677,865123
150.0,-315.4497842138163,79,5948,0,21879.84514784813,876974
150.0,-369.03092614157293,83,6031,4,22168.02014517784,888825
132.4,-258.5445127584571,82,6113,3,22449.514146089554,900676
150.0,-312.71598763761904,79,6192,0,22737.185977458954,912527
150.0,-282.5170192537299,81,6273,2,23033.239315986633,924378
150.0,-299.22364747920676,82,6355,3,23320.668420553207,936229
150.0,-285.2193088258321,80,6435,1,23612.923055410385,948080
150.0,-285.59230665228216,79,6514,0,23890.431992292404,959931
150.0,-293.03734968004517,79,6593,0,24177.319816589355,971782
150.0,-296.06424279202184,79,6672,1,24467.913694620132,983633
150.0,-272.31389459443255,79,6751,0,24765.254197120667,995484
150.0,-270.8674558805348,82,6833,3,25058.684759378433,1007335
150.0,-274.21776683214466,82,6915,3,25355.645941495895,1019186
150.0,-278.81597363553055,79,6994,0,25641.834298610687,1031037
150.0,-288.8729842688964,79,7073,0,25934.480415582657,1042888
150.0,-293.25018787294783,79,7152,0,26236.212466716766,1054739
150.0,-284.87444296744474,79,7231,0,26540.71002483368,1066590
150.0,-284.7260530916602,80,7311,1,26855.820308685303,1078441
150.0,-267.769636379216,82,7393,5,27160.326136112213,1090292
150.0,-267.18110190807346,81,7474,4,27485.759953975677,1102143
150.0,-275.49698892978915,79,7553,0,27806.11077594757,1113994
150.0,-288.64015307114715,79,7632,0,28124.62325000763,1125845
150.0,-283.0339753909034,79,7711,0,28432.872459173203,1137696
150.0,-290.4095380440866,79,7790,0,28744.16223359108,1149547
150.0,-278.7551712885826,79,7869,0,29048.590125322342,1161398
150.0,-270.3364617930848,80,7949,1,29349.10229587555,1173249
150.0,-271.54944728597536,80,8029,2,29646.883455753326,1185100
150.0,-266.9402188988349,82,8111,5,29963.10422205925,1196951
150.0,-260.76954386568593,84,8195,6,30289.89811873436,1208802
120.0,-193.37381605162446,88,8283,9,30617.695786714554,1220653
150.0,-262.9854285793299,86,8369,7,30946.940634965897,1232504
150.0,-266.1311323092826,81,8450,8,31284.147726535797,1244355
120.0,-197.4725453218135,89,8539,10,31717.644857645035,1256206
90.0,-120.47614890100263,99,8638,20,32469.968940019608,1268057
120.0,-200.94289585047096,87,8725,9,33222.47038245201,1279908
150.0,-463.6521622544939,79,8804,0,33762.93740391731,1291759
150.0,-443.412544331313,79,8883,0,34310.65921497345,1303610
