EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,SuccessInsertion,TimeElapsed,TimestepsSoFar
150.0,-639.7689907677388,99,99,0,23.314189434051514,14851
150.0,-636.0111573847121,99,198,0,46.0038685798645,29702
150.0,-595.1651899086977,99,297,0,68.0985655784607,44553
150.0,-591.6238148152863,99,396,0,92.20034146308899,59404
150.0,-586.7820057900778,99,495,0,114.64326024055481,74255
150.0,-561.9967399404555,99,594,0,138.36090302467346,89106
150.0,-535.7804986145499,99,693,0,160.5473871231079,103957
150.0,-556.919807436721,99,792,0,183.85515832901,118808
150.0,-536.9008870880429,99,891,0,207.8293023109436,133659
150.0,-533.9518288038469,99,990,0,231.8040645122528,148510
150.0,-513.110304903184,99,1089,0,256.1754343509674,163361
150.0,-505.8114162182671,99,1188,0,279.2257351875305,178212
150.0,-526.0609557392453,99,1287,0,302.4656593799591,193063
150.0,-519.3306617162341,99,1386,0,325.9118621349335,207914
150.0,-495.7043925288308,99,1485,0,347.7682840824127,222765
150.0,-488.40468605168496,99,1584,0,371.67566442489624,237616
150.0,-504.0775218851647,99,1683,0,399.04649806022644,252467
150.0,-481.9746512089152,99,1782,0,423.38047456741333,267318
150.0,-502.0519975944403,99,1881,0,446.8853487968445,282169
150.0,-474.4525487923282,99,1980,0,471.15268445014954,297020
150.0,-491.69572669311657,99,2079,0,497.32415223121643,311871
150.0,-449.4667306281476,99,2178,0,520.5457298755646,326722
150.0,-458.9770158471242,99,2277,0,547.9944798946381,341573
150.0,-454.2587805258686,99,2376,0,571.6825845241547,356424
150.0,-447.2217165239141,99,2475,0,599.5764057636261,371275
150.0,-448.64689332511796,99,2574,0,626.5580117702484,386126
150.0,-430.3409119993286,99,2673,0,653.7328462600708,400977
150.0,-450.6856270624281,99,2772,0,681.1426815986633,415828
150.0,-447.9187204243077,99,2871,0,708.138551235199,430679
150.0,-449.7145165348271,99,2970,0,734.9351923465729,445530
150.0,-446.2521044371101,99,3069,0,762.6610615253448,460381
150.0,-457.5764858360908,99,3168,0,789.7786972522736,475232
150.0,-436.4097157664022,99,3267,0,818.1761345863342,490083
150.0,-449.70638053218636,99,3366,0,845.5006709098816,504934
150.0,-437.09397947586433,99,3465,0,873.4937779903412,519785
150.0,-457.9636802934644,99,3564,0,901.4460606575012,534636
150.0,-431.76827278149756,99,3663,0,928.9242000579834,549487
150.0,-422.30892162204634,99,3762,0,956.2504639625549,564338
150.0,-421.05580203587743,99,3861,0,983.9638192653656,579189
150.0,-432.36120565211877,99,3960,0,1009.8744342327118,594040
150.0,-425.20576034210643,99,4059,0,1035.986490726471,608891
150.0,-418.25875278333103,99,4158,0,1062.118620634079,623742
150.0,-428.6863465763364,99,4257,0,1088.0703175067902,638593
150.0,-413.04015332280915,99,4356,0,1113.5746977329254,653444
150.0,-416.87936195071995,99,4455,0,1139.6912093162537,668295
150.0,-410.07926688124235,99,4554,0,1165.3477835655212,683146
150.0,-420.42979984847454,99,4653,0,1191.9332211017609,697997
150.0,-422.5047348959847,99,4752,0,1218.4270324707031,712848
150.0,-414.6677668699357,99,4851,0,1245.0116348266602,727699
150.0,-417.0560557648276,99,4950,0,1271.2112879753113,742550
150.0,-424.8242457727657,99,5049,0,1300.6696968078613,757401
150.0,-413.389653789597,99,5148,1,1325.4002680778503,772252
150.0,-415.19939660139005,99,5247,0,1351.4907698631287,787103
150.0,-413.66013327605,99,5346,0,1376.0454421043396,801954
150.0,-421.67355005669936,99,5445,0,1401.772970199585,816805
150.0,-428.0736798953637,99,5544,0,1427.4156131744385,831656
150.0,-432.95140275053166,99,5643,0,1452.0568590164185,846507
150.0,-416.7313699656681,99,5742,0,1477.8631689548492,861358
150.0,-423.8254574519059,99,5841,0,1503.0478372573853,876209
150.0,-424.4132909985143,99,5940,0,1527.6136181354523,891060
150.0,-419.7010347138812,99,6039,0,1553.1846852302551,905911
150.0,-422.11009389943035,99,6138,0,1579.631419658661,920762
150.0,-430.3246168190923,99,6237,0,1604.6615040302277,935613
150.0,-432.8066948524737,99,6336,0,1629.8937184810638,950464
150.0,-431.7102129667247,99,6435,0,1656.1282496452332,965315
150.0,-421.32805552566776,99,6534,0,1680.767118692398,980166
150.0,-418.0602769213857,99,6633,0,1707.3529767990112,995017
150.0,-420.69528555836513,99,6732,0,1732.9796957969666,1009868
150.0,-432.75162569309975,99,6831,0,1758.8803799152374,1024719
150.0,-418.8399409681577,99,6930,0,1783.9900631904602,1039570
150.0,-416.26558733283656,99,7029,0,1809.0537111759186,1054421
150.0,-413.671143166787,99,7128,0,1834.4612810611725,1069272
150.0,-406.9806502267219,99,7227,0,1860.1248853206635,1084123
150.0,-403.5169547728432,99,7326,0,1885.2712314128876,1098974
150.0,-397.0555898752507,99,7425,0,1911.3089263439178,1113825
150.0,-401.10287532094065,99,7524,0,1936.7177171707153,1128676
150.0,-400.5344691065858,99,7623,0,1961.7591466903687,1143527
150.0,-398.87798790498323,99,7722,0,1987.0034756660461,1158378
150.0,-394.69156998684855,99,7821,0,2014.163856267929,1173229
150.0,-388.9983143615336,99,7920,0,2039.030817747116,1188080
150.0,-388.470991099454,99,8019,0,2063.956387281418,1202931
150.0,-387.97707582422083,99,8118,0,2089.8003611564636,1217782
150.0,-386.4984819138484,99,8217,0,2114.441347360611,1232633
150.0,-387.32242318815645,99,8316,0,2139.9149236679077,1247484
150.0,-386.0757556842909,99,8415,0,2165.4380764961243,1262335
150.0,-383.6051697016561,99,8514,0,2191.335172891617,1277186
150.0,-377.39031770804684,99,8613,0,2216.365422964096,1292037
150.0,-381.46255711490073,99,8712,0,2237.961255311966,1306888
150.0,-377.33645569268464,99,8811,0,2263.0865955352783,1321739
150.0,-376.7571809079274,99,8910,0,2288.185649394989,1336590
150.0,-373.8946354132826,99,9009,0,2314.9970076084137,1351441
150.0,-373.6250113395341,99,9108,0,2341.675007581711,1366292
150.0,-367.78396379273636,99,9207,0,2368.293743133545,1381143
150.0,-369.44147877505156,99,9306,0,2395.083860397339,1395994
150.0,-367.39192049277915,99,9405,0,2421.270280599594,1410845
150.0,-366.83934579152935,99,9504,0,2447.721980571747,1425696
150.0,-365.7215048199209,99,9603,0,2474.893634080887,1440547
150.0,-361.78297335038576,99,9702,0,2502.2164220809937,1455398
150.0,-359.93177599866686,99,9801,0,2529.141191482544,1470249
150.0,-362.4260861518644,99,9900,0,2555.6686367988586,1485100
150.0,-358.463716141155,99,9999,0,2587.5681869983673,1499951
150.0,-353.02237465788784,99,10098,0,2614.7414293289185,1514802
150.0,-353.72770076890487,99,10197,0,2640.0326058864594,1529653
150.0,-349.3875307509376,99,10296,0,2665.9794175624847,1544504
150.0,-349.19039252760575,99,10395,0,2692.263430595398,1559355
