# {"t_start": 1591070161.7050402, "env_id": "Block2D-v1"} 
r,l,t
-91.207851,86,2634.800881
-136.643569,123,2635.074979
-111.493763,102,2635.89149
-103.627946,101,2637.130586
-108.217358,105,2637.95129
-112.28087,106,2639.17294
-140.158501,134,2639.416173
-101.051903,94,2640.402809
-125.172047,116,2641.055689
-100.94653,91,2644.179082
-100.349304,96,2645.028964
-86.651695,84,2646.479116
-100.860918,96,2648.605475
-103.533248,100,2649.473232
-109.402953,103,2650.345812
-103.523272,99,2653.602045
-104.77719,97,2653.732515
-137.77285,128,2653.793978
-155.1596,145,2654.07914
-106.595632,99,2654.209839
-122.828404,116,2654.267706
-125.885743,118,2654.400009
-108.800217,109,2657.989898
-97.848502,91,2658.377027
-112.340836,105,2659.014074
-102.11231,97,2659.627087
-99.582504,89,2660.018668
-106.704664,103,2660.444282
-112.296658,101,2662.108464
-115.16746,112,2665.020515
-147.538896,139,2665.667958
-104.935712,103,2666.660412
-103.385712,100,2673.6374
-123.534764,118,2676.72237
-155.097258,142,2677.383066
-111.79877,109,2680.552676
-104.60527,99,2685.223041
-105.683847,101,2687.463526
-119.682623,114,2688.294216
-114.974493,112,2690.724583
-151.132876,144,2690.969125
-95.494918,87,2694.776797
-90.809731,86,2696.377756
-152.892456,145,2699.143712
-106.627223,99,2699.265779
-103.703118,97,2699.828736
-153.616572,147,2700.03719
-123.741216,120,2700.308648
-106.776471,103,2705.217586
-93.598921,88,2706.648288
-109.509545,105,2707.081694
-104.603601,98,2708.935181
-113.790876,110,2710.58787
-124.892067,120,2712.641719
-99.863631,99,2713.227691
-120.456655,114,2714.467477
-146.566331,134,2714.895934
-105.390706,101,2716.055894
-107.412004,106,2717.07092
-137.652979,132,2718.126785
-154.099613,150,2718.765611
-136.691265,127,2719.347727
-123.21486,119,2719.746001
-110.485596,101,2724.490602
-118.169078,114,2724.92195
-113.768018,105,2725.123245
-161.673383,149,2737.691091
-154.927154,148,2744.105782
-146.932746,141,2748.194461
-136.907315,131,2774.00264
-127.712677,116,2774.345104
-105.072903,102,2826.626994
-108.808008,105,2827.246477
-120.061023,111,2828.294921
-121.967934,115,2828.714073
-134.755114,127,2833.267734
-126.977983,117,2835.099561
-139.20402,133,2836.146882
-105.078294,97,2836.722175
-103.466088,97,2837.753472
-134.729001,132,2840.288283
-117.521238,113,2841.094736
-144.0457,134,2845.763362
-113.717484,107,2846.034914
-94.886692,89,2846.882083
-127.065724,121,2851.019937
-109.53765,105,2855.712414
-136.798085,132,2857.206745
-102.166249,96,2860.441694
-135.232508,125,2864.590457
-142.585328,137,2884.115634
-131.829592,123,2885.758503
-125.84904,125,2893.431784
-159.169096,150,2893.803075
-129.95008,125,2910.616287
-139.236177,131,2916.192922
-130.289736,120,2916.670866
-138.946335,134,2916.96193
-142.966462,136,2917.322591
-140.406646,133,2917.390552
-128.670188,122,2993.176878
-131.463398,124,2994.857543
-147.612132,138,2995.697411
-129.42218,120,2995.875366
-141.096405,134,3001.112447
-154.235352,142,3003.009243
-124.598581,119,3004.64694
-153.864733,145,3006.145118
-119.952483,114,3006.722217
-155.169972,150,3011.427893
-150.013523,141,3011.71661
-122.916068,119,3015.229499
-101.289475,96,3015.829297
-115.241637,111,3019.441763
-137.021081,128,3019.888239
-97.302686,94,3020.70998
-90.960933,87,3023.002774
-135.438561,131,3023.896692
-125.364332,119,3025.777788
-122.956162,120,3027.045068
-110.790444,101,3027.227284
-126.981946,121,3028.735689
-126.535106,124,3030.007863
-91.324342,91,3031.647907
-109.790403,109,3034.585621
-113.469894,109,3034.931251
-105.422772,99,3035.271614
-115.278509,108,3040.298366
-139.145013,134,3043.302551
-115.362751,110,3051.937621
-155.696428,145,3054.687547
-127.033194,117,3056.357823
-137.206966,131,3056.598554
-151.077035,141,3059.880615
-132.82574,130,3060.094208
-126.979616,117,3060.446866
-142.008932,134,3065.482513
-130.790045,124,3065.880074
-124.865378,121,3066.693556
-151.020371,142,3067.333555
-146.406392,141,3068.356527
-108.744417,104,3070.738554
-105.784225,103,3071.746578
-96.366589,91,3072.349167
-134.606854,128,3072.820171
-110.436151,105,3074.433389
-134.005009,128,3074.872686
-117.085253,111,3075.055363
-118.559244,110,3076.274223
-121.330044,114,3076.479635
-132.500563,129,3078.735849
-146.458559,139,3084.166379
-121.331659,121,3084.223048
-147.756799,139,3084.361925
-100.447269,95,3084.482081
-151.239103,144,3085.056824
-123.901859,117,3089.514505
-94.669302,93,3089.686874
-157.425042,150,3090.379494
-144.338604,135,3090.970907
-105.063382,98,3091.537413
-161.741604,150,3092.853978
-119.062732,115,3093.421433
-121.638438,114,3095.671077
-111.255143,107,3096.067201
-121.974222,117,3098.692577
-145.55886,140,3100.149668
-133.762376,129,3106.150253
-127.741978,119,3106.937993
-126.39155,118,3110.466597
-138.860831,133,3111.720301
-94.410967,89,3112.672079
-145.105214,136,3113.350533
-143.74841,135,3114.959853
-128.65894,122,3115.549921
-103.838719,98,3115.917927
-122.685472,114,3117.355356
-121.742879,116,3117.767431
-132.683887,130,3117.990518
-147.388298,141,3119.020902
-132.485527,123,3120.007451
-103.953821,99,3120.389867
-109.673094,102,3121.615752
-146.359118,138,3121.869371
-149.679822,138,3123.331362
-146.382287,134,3125.361889
-129.099666,122,3125.550756
-117.021252,110,3129.344415
-109.664489,105,3129.471801
-103.908571,97,3129.742991
-103.424487,96,3130.481055
-152.346912,145,3158.875536
-157.279172,143,3159.089057
-148.184115,140,3160.526046
-129.466147,123,3162.132146
-130.597977,123,3164.380177
-128.651889,119,3165.591046
-128.322037,121,3168.885861
-146.996343,141,3170.567229
-150.854015,143,3170.980389
-124.485842,119,3171.154124
-148.972035,138,3176.123012
-114.270639,110,3176.619389
-131.074496,123,3182.42834
-135.549354,129,3184.099401
-119.811825,111,3184.704578
-143.626138,136,3184.952352
-105.078229,104,3185.543689
-123.536648,117,3192.119916
-130.807577,123,3193.14743
-139.539103,134,3193.367878
-134.448744,127,3195.624256
-154.741986,146,3199.695312
-120.095299,115,3199.976073
-155.515084,145,3200.111904
-149.495657,142,3200.399825
-108.312023,96,3226.803869
-118.295467,104,3227.646644
-112.915119,102,3228.056632
-126.904715,120,3228.287268
-120.191,105,3228.685918
-106.415435,94,3229.087743
-130.903026,112,3230.552491
-146.494145,125,3230.977314
-116.244571,106,3232.815488
-158.858604,146,3233.072299
-135.454262,115,3233.861108
-133.445874,122,3234.2842
-136.163659,124,3234.911374
-159.700555,138,3236.400721
-112.537841,107,3236.566981
-160.042769,144,3237.030802
-107.705385,99,3237.186132
-106.935338,99,3237.796061
-125.668237,118,3238.030926
-108.235457,98,3238.826568
-108.724866,96,3239.636574
-134.748705,125,3240.510729
-142.636194,129,3240.721547
-151.786118,138,3241.573917
-121.599378,110,3243.176016
-116.837442,103,3246.158131
-117.625696,112,3246.21414
-98.807984,95,3246.263572
-146.35588,140,3246.330931
-164.143307,150,3246.405396
-104.456029,97,3246.682718
-108.205079,103,3246.737878
-110.02577,100,3246.791854
-134.199399,122,3246.854982
-108.757517,99,3246.986956
-103.530279,97,3247.114282
-141.191446,131,3250.365556
-125.389845,112,3250.755421
-151.764919,146,3251.20676
-158.320912,147,3251.624664
-149.740692,138,3252.227802
-129.002056,122,3253.226568
-109.039054,100,3254.030286
-136.923546,128,3254.273171
-114.88549,104,3254.45053
-149.11567,134,3254.914404
-119.619961,111,3255.099185
-129.461492,116,3255.316902
-130.98471,123,3255.746425
-114.625725,96,3256.555459
-134.381603,121,3256.794801
-121.842831,113,3257.189788
-107.876072,99,3257.380228
-115.638078,105,3258.001142
-102.886098,97,3258.813933
-108.444252,102,3259.457323
-143.814714,138,3260.332069
-122.977982,112,3260.501661
-97.20285,87,3260.677373
-114.514949,105,3260.913243
-98.195677,89,3261.098489
-153.372381,137,3261.367215
-118.957291,105,3261.531814
-158.512633,147,3261.793198
-157.200213,146,3262.818676
-147.712439,134,3263.012741
-103.311982,97,3263.999943
-144.217114,134,3264.26494
-109.868723,99,3264.841955
-94.033765,90,3266.263395
-129.865797,119,3266.717765
-146.224244,135,3269.552843
-115.004311,105,3270.266304
-123.550604,115,3275.137151
-114.650276,108,3283.662299
-116.59061,108,3320.976336
-126.311683,120,3325.149597
-105.04185,96,3328.243869
-102.629831,98,3330.941958
-99.962018,95,3336.999963
-106.09535,103,3340.989636
-122.595106,120,3496.560313
-114.268364,108,3537.923386
-149.650201,145,3539.623993
-104.333157,100,3540.82121
-102.114356,95,3542.278419
-143.938948,138,3546.44141
-120.551135,114,3550.027521
-98.187834,99,3555.057388
-98.622158,94,3555.255689
-116.167291,114,3555.823519
-126.923706,122,3585.54219
-120.696059,115,3589.184511
-156.914723,148,3595.479969
-95.755709,90,3607.725556
-122.392228,114,3611.315722
-137.201105,131,3611.970798
-112.5331,109,3618.3575
-136.586872,129,3622.971625
-142.811151,139,3626.35619
-128.259786,121,3626.489019
-126.789571,124,3630.350171
-110.115923,107,3631.341578
-99.185667,98,3631.940612
-150.385397,147,3633.038767
-122.629538,113,3634.442566
-108.890401,106,3635.259285
-91.971072,90,3635.447523
-135.879753,129,3636.728733
-122.938634,120,3637.725698
-133.40371,128,3639.15289
-88.385943,86,3639.920861
-92.479203,89,3640.946272
-98.012273,99,3641.163637
-100.590159,95,3645.033284
-104.684207,103,3649.154591
-106.743061,103,3649.272477
-147.501469,143,3649.343025
-115.050875,110,3649.396841
-119.797516,116,3649.676355
-132.372109,125,3649.876336
-152.486397,147,3654.406245
-122.363878,120,3657.691648
-113.152194,102,3659.091072
-111.998962,111,3659.713773
-117.152024,113,3663.165709
-103.038521,95,3665.608141
-121.125479,117,3667.308246
-113.439329,106,3668.309049
-105.887575,105,3669.532678
-125.616973,119,3673.228981
-115.363198,108,3673.713774
-97.207207,97,3673.831973
-96.120214,88,3673.874564
-103.323968,98,3674.340063
-119.460075,115,3678.738342
-95.121122,86,3680.331102
-100.897579,94,3680.744476
-119.268355,114,3682.380128
-105.227276,98,3683.38223
-124.616323,119,3683.617333
-106.549923,99,3684.610993
-118.827136,116,3685.251747
-140.768874,135,3685.484662
-122.327562,120,3686.711838
-113.833438,105,3687.503665
-105.464949,101,3688.321102
-119.32226,112,3690.598322
-98.645515,90,3690.980903
-119.13259,113,3695.842334
-103.073987,97,3696.340672
-99.392612,91,3696.462637
-111.768709,103,3697.173707
-155.581143,144,3705.479511
-132.782177,128,3720.408565
-132.191324,125,3723.78689
-113.648514,108,3725.615651
-113.867394,109,3729.470018
-133.875213,128,3729.898184
-108.991572,109,3730.074189
-120.107156,115,3735.391249
-122.204584,114,3737.007111
-147.02014,140,3738.660253
-134.901337,127,3743.055114
-122.370813,114,3743.183577
-145.156897,140,3747.023822
-123.066017,115,3747.803128
-122.674479,118,3750.879647
-106.873447,107,3753.651454
-112.877317,108,3754.058116
-124.947585,116,3758.362661
-151.91011,143,3759.017309
-144.353966,140,3759.21952
-120.330398,117,3762.457504
-133.350864,127,3765.183141
-132.261735,124,3765.454521
-123.253253,119,3766.158581
-103.779651,102,3766.207301
-146.873122,137,3766.414382
-134.920016,129,3770.138613
-151.725826,142,3771.59007
-111.771588,106,3774.002971
-106.466751,105,3774.206645
-139.621514,134,3777.552599
-118.370991,113,3777.732283
-112.503998,107,3778.350518
-117.652609,116,3781.424682
-129.192073,125,3781.837372
-145.506001,139,3783.675497
-155.373876,148,3785.959639
-119.490466,115,3789.327753
-134.294052,128,3789.532248
-133.67426,130,3789.663286
-113.775454,117,3789.787205
-111.297837,110,3796.132699
-98.085586,101,3797.366039
-111.895131,109,3797.581864
-109.442415,105,3799.639915
-108.153863,103,3800.255286
-141.597291,134,3803.355263
-122.700604,115,3803.752377
-113.362762,110,3804.151604
-124.457444,119,3805.374876
-128.639719,121,3805.789977
-133.21599,128,3807.02496
-141.237938,136,3809.080102
-139.733026,134,3813.045032
-149.938315,140,3813.114613
-153.930312,145,3813.620466
-144.713774,143,3818.195386
-102.870815,99,3818.54792
-111.453382,112,3819.801498
-151.302114,147,3821.278373
-140.235731,134,3824.568187
-120.475593,116,3827.186555
-110.424879,109,3830.214522
-102.507577,102,3830.814154
-160.639905,149,3832.105298
-159.768788,149,3832.311383
-119.251072,112,3834.120359
-134.633796,130,3837.199493
-102.084581,100,3838.054767
-153.572282,145,3865.221171
-142.579819,136,3865.840904
-138.250258,127,3866.886263
-157.746093,147,3867.978598
-103.640304,103,3868.124058
-138.883683,135,3870.084279
-131.58739,122,3870.489431
-153.527301,145,3871.359354
-151.786311,145,3872.619635
-161.0299,150,3873.052846
-124.448495,117,3873.424622
-151.033823,142,3873.864718
-144.600781,136,3878.073761
-149.568358,140,3879.55102
-100.068026,102,3882.922516
-129.673692,122,3883.399934
-134.246292,128,3883.891867
-132.519176,126,3884.039822
-99.025268,96,3887.425148
-115.550962,113,3887.649641
-143.912277,136,3887.879458
-116.221988,113,3888.874117
-120.015579,117,3890.503445
-126.257957,124,3890.924966
-111.944024,111,3893.172695
-99.6623,91,3893.761437
-147.405121,139,3895.048424
-104.430555,98,3895.196119
-107.735757,103,3898.457487
-95.677967,93,3899.260765
-112.266153,108,3900.492038
-152.056437,146,3900.945679
-109.17438,101,3901.290046
-121.326554,117,3905.715611
-122.003017,114,3905.770887
-105.206742,96,3906.111902
-128.738065,119,3906.536985
-134.536854,128,3910.706826
-133.846298,128,3913.760708
-130.203678,123,3917.218315
-139.746148,135,3921.869554
-131.660913,125,3923.063195
-144.225039,140,3924.260481
-129.431764,120,3924.838492
-150.974773,139,3926.077442
-105.695593,102,3929.318051
-118.468112,112,3929.373922
-144.694087,136,3938.594384
-112.066623,108,3941.46853
-161.413538,147,3944.982525
-110.193549,105,3957.005683
-117.83858,117,3958.108515
-124.803194,119,3958.32686
-109.921223,105,3960.879019
-153.327839,144,3961.36424
-110.736291,110,3962.177336
-123.605239,118,3963.894037
-133.902148,128,3969.122454
-112.228605,107,3969.704197
-141.606082,133,3976.032439
-105.734059,101,3983.71948
-114.599112,111,3984.769129
-103.557604,98,3989.244882
-103.010637,97,3990.717898
-157.302709,148,3991.399118
-104.238877,104,3991.546585
-151.572737,145,3994.048248
-142.493813,138,3996.07251
-124.864724,123,3996.462806
-140.351532,133,4000.340822
-154.416005,148,4000.767416
-148.110173,141,4000.837969
-137.9977,130,4029.578942
-113.214257,110,4030.970707
-131.590012,127,4034.88843
-113.074853,109,4037.711707
-146.640013,137,4038.362361
-145.563477,132,4039.571916
-129.021688,124,4040.775677
-118.682135,113,4043.605627
-108.887133,105,4047.278032
-106.480569,98,4052.447538
-152.902506,143,4053.957034
-125.929558,124,4055.989411
-129.695687,131,4056.203242
-118.740929,111,4057.817618
-117.833795,113,4061.093031
-126.626696,116,4061.914885
-121.025597,116,4062.529747
-127.788674,121,4064.759366
-154.087593,147,4065.610111
-112.042099,108,4066.170174
-103.888049,100,4067.386884
-117.737868,113,4067.817461
-124.0888,120,4071.410088
-125.003296,118,4071.68091
-114.232876,111,4072.098445
-158.442469,147,4072.171475
-105.935746,100,4077.827164
-133.504527,124,4078.478563
-132.502432,125,4079.699814
-160.570402,150,4081.140656
-157.660021,147,4081.541104
-148.283885,142,4082.355432
-144.237137,138,4082.957859
-159.117857,149,4083.386156
-95.941175,93,4083.516829
-119.426758,117,4083.757393
-115.257889,109,4084.160812
-97.138164,86,4084.950515
-106.15626,102,4085.405032
-118.826364,109,4085.620367
-121.426466,117,4085.829066
-111.067603,105,4086.422261
-98.804911,87,4086.604983
-131.166711,121,4087.670411
-105.83991,97,4088.046714
-108.133424,104,4088.261113
-139.64369,128,4088.703055
-148.05709,138,4089.328483
-105.165128,96,4089.678424
-123.302602,121,4089.913652
-111.854149,108,4090.097235
-143.433021,136,4090.934948
-103.862088,99,4091.898494
-98.680421,93,4095.492444
-96.857966,91,4095.608377
-112.09786,102,4095.803646
-111.246375,103,4096.22613
-143.497015,135,4096.366918
-99.463006,95,4096.565118
-154.289212,141,4101.151039
-115.777666,113,4102.124951
-120.321782,116,4106.010858
-119.144046,116,4110.694462
-114.201419,110,4111.097527
-153.917143,144,4113.194077
-153.542205,144,4113.604103
-114.183497,111,4119.546782
-116.591945,111,4120.189367
-137.689943,128,4120.460551
-126.231101,118,4120.728983
-113.302865,108,4120.854117
-134.885691,130,4125.74442
-133.644851,126,4126.348488
-119.327766,116,4128.784938
-124.649019,123,4132.689329
-142.362285,135,4134.139226
-145.364674,141,4134.756521
-130.105927,126,4135.752641
-113.002506,110,4136.154245
-159.188913,149,4138.442623
-117.600172,111,4139.008128
-118.158201,110,4143.067907
-147.059597,142,4143.432927
-160.343256,147,4151.826048
-148.951402,138,4152.220767
-153.397628,141,4153.043547
-142.06961,141,4160.64768
-163.101101,150,4162.290679
-142.884652,136,4162.892516
-142.421708,129,4166.882031
-161.687212,146,4167.102695
-158.287813,143,4167.765414
-107.540414,104,4172.623019
-121.437104,114,4176.75305
-142.363854,136,4180.071561
-159.471884,150,4181.310499
-146.185487,143,4181.50719
-153.091137,145,4185.863996
-116.310388,112,4189.351953
-119.570025,113,4190.001426
-128.944971,123,4190.574027
-91.563648,91,4193.727894
-103.546132,100,4193.945122
-99.722058,94,4194.971026
-103.476189,99,4196.22229
-98.573204,92,4197.247176
-126.777594,118,4197.493493
-106.898475,99,4198.089417
-137.743958,134,4198.757811
-135.341256,130,4200.191809
-135.452259,131,4200.600649
-131.218379,126,4202.647938
-98.972489,97,4203.032544
-115.834649,111,4203.262412
-130.227886,124,4203.900771
-117.040838,112,4204.088632
-94.763306,90,4204.686586
-94.044009,94,4205.313558
-124.614319,113,4205.54762
-120.272045,116,4206.384325
-117.309591,114,4208.448807
-95.667065,92,4212.890929
-98.779615,91,4213.761138
-155.045688,148,4216.937731
-111.629156,107,4217.716174
-91.022277,91,4218.111913
-103.903989,99,4218.941028
-105.81589,100,4221.858082
-101.757325,97,4222.270559
-118.261264,115,4222.500082
-108.756567,105,4223.5051
-97.394664,94,4223.69341
-115.591082,110,4223.917585
-101.120947,95,4226.746739
-100.936472,95,4227.790359
-91.663203,90,4229.843761
-106.625634,103,4231.304255
-128.973223,120,4232.776589
-113.221006,105,4236.522843
-160.23191,148,4236.744974
-90.990476,89,4237.235642
-96.401343,90,4241.960118
-146.045211,143,4243.110119
-127.874268,123,4243.299852
-90.054317,87,4243.894951
-121.125673,116,4247.116832
-97.462312,91,4250.049154
-152.27542,142,4250.325859
-139.946672,131,4250.517606
-121.308699,118,4251.326118
-107.125652,102,4252.79086
-137.272049,130,4254.572908
-126.885586,123,4264.764109
-94.484724,90,4264.930478
-93.780349,91,4265.560874
-102.882303,96,4267.916317
-109.158738,105,4268.147238
-98.343423,98,4268.3522
-110.353346,111,4268.824546
-100.327686,97,4272.056574
-102.848714,100,4272.273923
-86.779009,87,4273.983141
-127.618893,124,4275.756605
-110.111679,108,4276.793597
-120.625908,116,4277.449029
-101.442366,101,4284.957011
-92.67021,89,4286.093389
-100.204725,97,4290.92813
-103.868207,97,4291.141928
-102.165938,100,4292.210683
-123.999565,122,4292.448338
-153.80546,149,4292.697526
-104.589744,100,4293.063979
-95.470761,90,4294.330199
-95.123609,94,4295.846981
-106.92499,100,4296.07159
-151.460005,143,4299.405652
-131.041623,127,4301.33981
-137.607459,135,4302.654835
-113.167041,112,4304.55081
-103.701435,102,4305.835549
-119.030911,117,4306.285659
-109.485785,109,4307.560736
-111.195275,108,4307.775998
-94.263711,95,4311.169713
-102.044834,101,4321.171405
-97.836986,97,4323.085083
-148.537945,145,4325.801324
-95.155877,91,4325.940748
-97.892176,96,4326.386211
-157.186669,150,4326.884871
-134.186751,131,4327.501611
-99.30372,100,4328.529233
-109.318915,107,4328.747069
-150.241101,140,4330.065653
-118.015564,117,4334.286824
-124.028438,120,4337.352014
-106.856907,104,4342.156757
-136.452906,128,4345.21298
-97.363636,95,4348.398421
-89.028129,91,4350.722191
-113.325717,105,4352.031587
-97.79025,99,4352.457603
-125.270833,120,4352.69429
-109.99484,105,4354.592901
-121.488302,115,4358.311684
-100.089763,102,4367.057597
-129.61551,125,4371.376931
-99.839797,93,4373.749964
-106.954378,107,4375.494304
-99.370448,100,4378.064545
-92.117979,89,4379.129277
-90.101171,87,4379.340796
-106.524685,103,4379.790698
-105.600225,101,4382.988349
-97.849666,96,4383.417625
-94.854175,92,4383.627174
-94.722339,93,4387.506978
-139.251304,133,4388.036618
-109.695485,108,4421.777433
-103.730661,102,4422.844819
-94.512528,94,4426.520464
-110.188984,111,4434.33569
-93.621797,90,4467.358429
-111.828982,111,4471.042715
-104.372767,103,4472.511867
-131.566738,123,4474.040012
-100.271664,98,4474.249994
-113.810202,113,4475.134494
-117.257633,111,4475.343486
-104.403036,94,4477.241234
-97.620427,96,4487.552182
-105.536001,101,4563.282579
-103.144271,104,4631.287382
-98.511602,96,4631.917116
-103.275773,103,4656.198198
-99.241842,99,4664.266228
