# {"t_start": 1591396634.0001178, "env_id": "Block2D-v1"} 
r,l,t
-143.440738,111,2169.758189
-145.689168,111,2170.398046
-140.531293,110,2170.71328
-147.228275,113,2170.873236
-153.665443,131,2171.212043
-124.541435,92,2171.327377
-131.363176,93,2171.795558
-132.358183,105,2172.279142
-136.000784,106,2172.904617
-129.467986,99,2173.04854
-107.845423,78,2173.176524
-140.013366,106,2173.830205
-129.658006,102,2173.977746
-120.650543,86,2174.266083
-145.537002,113,2174.604314
-125.059041,96,2174.73869
-139.269064,106,2174.899327
-156.258049,118,2175.221591
-125.612493,96,2175.505124
-138.74656,105,2175.665495
-133.061536,108,2176.293748
-139.875319,107,2176.601604
-145.641633,115,2216.078183
-143.641509,112,2217.66259
-141.948895,116,2217.821959
-144.165925,111,2217.971272
-151.109579,124,2218.62119
-135.280425,92,2218.899601
-144.623058,117,2219.399144
-142.714598,113,2226.606295
-139.053212,108,2226.917554
-142.751166,114,2227.24276
-152.407075,125,2227.887528
-138.766294,115,2267.018153
-136.618378,107,2267.484389
-159.925262,138,2267.673408
-137.677999,105,2267.948102
-138.273761,106,2269.386495
-136.479657,107,2269.705172
-134.852637,107,2271.297299
-163.466183,146,2271.657825
-138.925112,105,2272.251338
-163.213638,134,2272.598241
-139.283082,111,2274.024167
-132.962167,109,2274.176594
-153.373029,128,2274.354326
-134.290443,109,2274.81863
-139.00164,112,2275.138561
-127.566404,104,2275.766391
-127.678138,104,2276.563322
-122.787294,100,2276.875538
-136.407345,110,2277.203092
-130.563293,108,2278.645207
-125.139003,112,2317.250991
-132.198785,105,2317.394329
-129.751268,103,2318.016253
-119.445709,99,2318.161582
-132.357655,104,2318.317406
-135.769049,105,2318.467969
-136.855807,109,2318.624007
-134.833581,107,2318.774248
-133.679065,104,2319.079699
-128.451778,99,2319.696268
-134.880764,103,2319.850267
-126.856579,104,2320.476466
-157.727204,134,2320.818964
-128.94162,105,2322.21023
-142.297025,107,2322.362293
-119.783881,101,2322.508171
-142.084587,115,2323.462806
-127.957731,100,2323.911155
-127.953047,101,2324.534312
-137.409656,115,2324.857777
-142.764812,115,2325.638572
-129.084485,103,2325.93425
-143.18987,119,2326.275754
-142.190508,113,2326.583225
-122.975712,101,2327.047051
-123.95972,97,2327.197231
-123.595936,91,2327.34178
-130.73508,110,2328.320421
-151.665194,118,2328.484728
-129.317265,106,2328.627729
-146.211426,124,2328.802863
-116.757119,86,2368.501911
-155.630993,131,2368.704177
-127.63762,103,2368.831503
-138.232625,117,2369.32618
-129.328432,90,2369.77281
-120.362702,95,2370.092934
-125.724873,106,2370.257886
-136.420998,106,2370.413976
-120.472569,93,2370.554187
-130.816378,101,2370.717456
-130.198867,101,2371.197876
-122.728341,98,2371.351197
-130.500512,100,2371.508283
-134.479056,104,2371.994123
-129.075454,104,2372.474226
-118.956426,93,2372.614534
-134.381121,103,2372.778383
-128.290014,104,2372.931976
-139.000731,104,2373.083843
-165.881091,145,2373.445206
-123.063853,91,2373.543273
-137.197015,109,2374.035824
-142.404769,118,2374.3667
-122.011279,101,2374.503723
-134.030957,108,2374.827572
-134.42327,102,2374.975423
-121.577433,88,2375.112279
-145.156092,119,2375.461826
-131.604131,105,2375.762746
-129.115095,102,2376.558654
-166.286948,144,2376.924043
-129.50752,101,2377.034417
-152.980069,124,2377.378342
-127.076878,94,2377.501972
-126.747658,87,2377.64647
-129.635194,103,2377.81506
-133.900154,104,2378.134984
-126.647628,97,2378.282212
-127.973337,104,2378.611141
-111.157463,90,2378.751693
-122.399164,88,2378.904428
-131.067178,103,2379.239657
-116.252126,85,2379.37402
-136.386804,112,2379.560338
-132.172779,96,2379.856954
-132.44021,104,2380.183787
-116.7299,85,2380.319486
-118.52866,93,2380.804728
-136.555582,106,2419.256262
-129.330225,102,2419.4153
-128.947064,94,2419.722297
-127.172619,94,2420.037311
-114.285597,86,2420.180679
-115.715304,89,2420.986674
-134.551692,105,2421.157285
-112.849553,88,2421.778202
-121.03235,100,2422.270898
-118.344749,90,2422.900845
-113.205599,87,2423.215545
-112.301076,88,2423.530482
-119.264058,95,2423.694613
-122.454277,100,2424.018737
-130.874065,109,2424.186224
-124.212988,101,2424.334595
-130.767159,106,2424.496718
-124.405584,107,2424.65203
-116.061,97,2424.957809
-128.873331,101,2425.117976
-116.952789,91,2425.260798
-125.018558,93,2425.415093
-127.787695,103,2425.581163
-123.420981,97,2426.053413
-116.530658,98,2426.208933
-116.910184,98,2426.363754
-125.870128,101,2426.684695
-124.098341,97,2426.831979
-120.376873,86,2426.972522
-115.312413,95,2427.136073
-124.402222,92,2427.769814
-116.61121,84,2428.236961
-141.029399,106,2428.413997
-121.342411,86,2428.544133
-137.480612,115,2428.730842
-118.136332,100,2428.87146
-122.801301,89,2429.33353
-127.547269,100,2429.658978
-116.221579,84,2430.439109
-131.677664,106,2430.616734
-130.072533,104,2431.093809
-124.977925,103,2431.247624
-131.981958,104,2470.109982
-111.371229,87,2470.242751
-124.572699,102,2470.410902
-119.690314,102,2470.562014
-115.578861,92,2471.341809
-114.378187,87,2471.487746
-116.487741,95,2472.127781
-132.092529,105,2472.291842
-115.451217,83,2472.581799
-139.22302,115,2473.406913
-112.999752,92,2473.536612
-116.980878,90,2473.844305
-125.769244,99,2474.006739
-120.420319,103,2474.167366
-119.197812,97,2474.31353
-109.970073,93,2474.623111
-117.129097,95,2474.775422
-114.255623,89,2475.078392
-112.69492,83,2475.383266
-110.287642,83,2476.485587
-109.810611,82,2476.63504
-116.886944,93,2476.959322
-118.320942,88,2477.263881
-111.687569,94,2477.738689
-131.26016,102,2477.898877
-117.889713,85,2478.193085
-126.940533,102,2478.684572
-118.218275,95,2478.830091
-113.964922,91,2479.13374
-128.772536,99,2479.614119
-118.99957,86,2479.751566
-110.450942,93,2479.907961
-118.485166,86,2480.051236
-110.762774,83,2480.677464
-123.283479,101,2480.845995
-119.766789,98,2480.993877
-117.644768,89,2520.686397
-114.029831,98,2520.848891
-108.886379,94,2520.998311
-122.63112,95,2521.150835
-129.090314,102,2521.314255
-127.175542,102,2521.464522
-116.803491,97,2521.611481
-117.627254,100,2521.767801
-109.452574,89,2521.907268
-106.293731,98,2522.069509
-113.743589,95,2522.218397
-109.601457,96,2522.373839
-124.729648,101,2522.531374
-127.076205,100,2522.680998
-121.325047,100,2522.989585
-119.066838,102,2523.14507
-130.013622,110,2523.306305
-132.934952,113,2523.464751
-121.260576,98,2523.602125
-134.660741,115,2523.773603
-112.620527,83,2523.889745
-133.579927,102,2524.060527
-118.420438,86,2524.193717
-153.613317,132,2524.398388
-130.383054,116,2524.539673
-112.283127,87,2524.66011
-126.350429,103,2524.827283
-119.217071,99,2525.130649
-120.929736,99,2525.282379
-134.501605,119,2525.457487
-113.686132,89,2525.736855
-127.30617,102,2525.899932
-128.160048,104,2526.054868
-125.002765,105,2526.206
-133.144183,119,2526.532679
-127.447441,101,2526.67126
-111.318274,90,2526.810589
-108.547486,85,2527.277645
-110.053928,90,2527.435334
-132.420072,122,2527.782009
-111.915977,95,2527.909462
-117.466045,100,2528.228594
-120.66057,91,2528.374136
-113.311643,97,2528.533066
-113.902335,98,2528.685973
-111.207747,88,2528.826315
-120.500576,100,2528.99313
-116.15808,96,2529.140589
-116.935126,102,2529.303457
-127.34063,103,2529.455934
-151.671449,130,2529.801358
-113.666009,99,2530.085477
-111.749723,88,2530.22393
-117.529397,99,2530.388362
-118.954435,97,2530.539484
-112.414134,84,2530.676899
-119.240484,98,2530.842948
-117.859393,98,2530.996037
-126.017462,104,2531.155731
-117.30076,98,2531.302636
-131.522479,109,2531.467324
-118.113893,100,2531.611869
-119.694073,98,2531.922783
-111.580959,97,2532.074903
-114.394532,98,2532.392845
-115.536184,104,2532.557136
-122.036253,100,2532.705766
-114.568496,98,2571.705231
-115.155034,97,2572.021137
-110.974471,87,2572.330302
-114.563704,84,2572.480327
-115.841062,90,2572.640304
-120.737154,103,2572.809449
-120.208748,104,2572.964495
-113.402731,85,2573.098033
-115.759648,95,2573.741122
-121.189031,103,2574.062757
-117.122269,94,2574.367643
-105.602204,84,2574.507869
-126.413349,99,2574.678252
-125.8629,105,2574.837479
-112.369356,87,2575.131739
-125.670519,103,2575.302401
-125.945952,106,2575.458199
-120.146005,97,2575.761696
-118.241697,98,2575.914901
-118.956953,104,2576.237842
-109.373367,96,2576.383622
-130.60094,112,2576.554323
-114.973618,96,2577.177148
-112.536863,96,2577.330898
-123.10985,105,2577.495237
-121.002853,99,2577.643842
-118.40203,97,2578.278633
-127.757751,104,2579.084291
-113.112417,99,2579.393896
-105.851666,92,2579.700416
-115.740467,99,2580.025489
-123.764178,104,2580.507397
-137.251711,120,2580.681694
-105.203259,85,2580.796994
-121.997094,106,2580.97535
-106.314387,85,2581.267865
-145.149418,125,2581.626345
-124.817858,101,2581.75483
-116.15953,98,2581.904324
-118.926792,94,2582.688602
-126.907847,107,2583.015427
-117.023257,101,2583.161041
-128.440795,102,2583.31511
-138.065031,121,2583.6482
-116.777746,96,2583.772922
-117.141579,99,2584.086487
-119.679991,98,2622.055
-114.164737,98,2622.208354
-106.64974,87,2623.151952
-116.804967,97,2623.3162
-115.424836,96,2623.467679
-114.565239,99,2623.625905
-159.553025,138,2623.824754
-127.645494,103,2623.944434
-109.449436,85,2624.239671
-105.282359,81,2624.551083
-113.634774,97,2624.720244
-121.007398,96,2625.03439
-124.483185,98,2625.190396
-134.353774,121,2625.371027
-118.282105,99,2625.505819
-104.468394,86,2625.64569
-121.365737,102,2625.816267
-121.640336,104,2626.134984
-118.865128,94,2626.278531
-122.658587,99,2626.437216
-106.324121,85,2626.574741
-108.913147,84,2626.72739
-106.719611,86,2626.88108
-112.323119,88,2627.035315
-125.061375,101,2627.204894
-127.197756,105,2627.363817
-118.245279,100,2627.513797
-116.529378,92,2628.145476
-115.325056,94,2628.621633
-113.113977,94,2628.773641
-124.302345,101,2628.933667
-117.771723,90,2629.071777
-118.649428,87,2629.375033
-106.623614,83,2629.519105
-100.462465,78,2629.661457
-109.786759,92,2629.826522
-107.936938,84,2630.124574
-119.940364,97,2630.287503
-120.627922,99,2630.757028
-119.649854,96,2630.904217
-123.529127,102,2631.060776
-110.785022,94,2631.361259
-127.760113,106,2631.681041
-115.492394,88,2631.812517
-103.915764,81,2631.952974
-118.178109,97,2632.279886
-112.230377,89,2632.581506
-119.408765,98,2632.743587
-111.662777,89,2633.044986
-113.270817,87,2633.35398
-127.586991,107,2633.52602
-115.845859,98,2633.665715
-121.115258,98,2633.816781
-116.211366,101,2633.972128
-130.68004,113,2671.984048
-119.235968,100,2672.125104
-125.612532,106,2672.288004
-111.064945,91,2672.427666
-119.407429,91,2672.580251
-126.723332,108,2672.755344
-122.975977,100,2672.901537
-119.592748,100,2673.218456
-108.949924,96,2673.368298
-115.326017,98,2673.524277
-119.457129,99,2673.677916
-113.602146,90,2673.820306
-116.255833,92,2674.13396
-119.876992,101,2674.299567
-112.382746,90,2674.59953
-104.898797,91,2674.753026
-123.49333,103,2674.921437
-121.525455,100,2675.077859
-121.744851,99,2675.230832
-117.154251,99,2675.383628
-115.490412,95,2675.851143
-116.621307,97,2676.16569
-109.412065,89,2676.788295
-123.41149,93,2676.945416
-123.461062,103,2677.108598
-115.768681,97,2677.254961
-118.233506,100,2677.411524
-114.212529,93,2677.554858
-118.825473,97,2677.712566
-128.528014,101,2677.869458
-132.578496,115,2678.037728
-123.205749,103,2678.180395
-133.51684,119,2678.356296
-142.407632,121,2679.009105
-115.431654,98,2679.141047
-104.595946,87,2679.283392
-118.803902,97,2679.778126
-110.367708,94,2680.256995
-124.097356,102,2680.587658
-130.066265,110,2680.753195
-124.743725,100,2680.897775
-118.592462,97,2681.049058
-104.184243,80,2681.185339
-123.782202,108,2681.372611
-110.62724,87,2681.670812
-111.85168,88,2681.827352
-121.999796,104,2682.000245
-117.886616,99,2682.150436
-131.49879,101,2682.473733
-107.586588,94,2682.787304
-115.228822,91,2682.940821
-104.973458,83,2683.087077
-115.695269,96,2683.255616
-109.08491,88,2683.403103
-112.685124,95,2683.56707
-116.91924,96,2683.723777
-119.588648,100,2683.88436
-125.682411,103,2684.369094
-120.004558,99,2722.961634
-118.019557,88,2723.10579
-119.802739,96,2723.271786
-117.387923,98,2723.436686
-106.500889,83,2723.574026
-128.878041,107,2723.760567
-111.44178,94,2723.904784
-113.029625,95,2724.065194
-115.123455,85,2724.539692
-123.235314,100,2724.714493
-115.567591,95,2725.032981
-113.952768,96,2725.191654
-113.429992,86,2725.336947
-116.989626,94,2725.501267
-113.137817,87,2725.646415
-119.69229,91,2725.804283
-118.942693,100,2725.9692
-116.10865,90,2726.272566
-115.760116,97,2726.600785
-123.507157,99,2726.75512
-105.237404,84,2726.891729
-114.136615,95,2727.219048
-114.077036,98,2727.863041
-110.34254,87,2728.162438
-127.385063,103,2728.334689
-126.935934,106,2728.658132
-114.575125,89,2728.792679
-113.715226,98,2728.958252
-104.998832,82,2729.096954
-120.567076,97,2729.428054
-115.880035,93,2729.577187
-114.900786,93,2729.731706
-120.731611,96,2730.04935
-117.133043,100,2730.693024
-125.680454,103,2730.853698
-108.468897,93,2731.158073
-111.44864,87,2731.306292
-117.745034,92,2731.628798
-112.466262,86,2732.098678
-112.440869,90,2732.258257
-127.963897,100,2732.423048
-115.779339,93,2732.732584
-117.348682,100,2732.895145
-121.411666,98,2733.208285
-144.223741,126,2733.39554
-129.436465,103,2733.689688
-115.76864,95,2733.836361
-125.361465,102,2733.998899
-124.18634,103,2734.155743
-122.488192,95,2734.301793
-119.183215,89,2734.609051
-119.328812,102,2734.774547
-107.531969,85,2734.908898
-110.093948,87,2735.063794
-119.199448,95,2735.224278
-118.268699,94,2775.185691
-104.719133,84,2777.09627
-107.102168,85,2777.249929
-117.362907,89,2777.406206
-117.62043,93,2778.392028
-117.608884,92,2779.027507
-113.452314,88,2779.500636
-109.527295,87,2780.141361
-123.959264,103,2780.472267
-112.568577,92,2781.097113
-116.770612,91,2781.894739
-119.991661,95,2782.377215
-106.994208,83,2783.485674
-122.208015,105,2784.148332
-114.621656,97,2784.457041
-115.133463,93,2784.928055
-109.4303,89,2785.236127
-113.820842,86,2786.677118
-125.778562,105,2833.644123
