EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,SuccessInsertion,TimeElapsed,TimestepsSoFar
150.0,-469.1048225216293,79,2686,0,1709.4255719184875,402934
150.0,-475.3043323088151,79,2765,0,1749.0909841060638,414785
150.0,-499.31395452606483,79,2844,0,1788.190586090088,426636
150.0,-429.7729566776837,79,2923,0,1826.9789276123047,438487
150.0,-451.2850071138147,79,3002,0,1866.0903809070587,450338
150.0,-418.90284744921036,79,3081,0,1904.913500547409,462189
150.0,-380.19699338427574,79,3160,0,1943.6102883815765,474040
150.0,-364.7439286705072,79,3239,0,1982.4671988487244,485891
150.0,-321.15003007717604,79,3318,0,2021.7019793987274,497742
150.0,-332.93531976343,79,3397,0,2060.6376452445984,509593
150.0,-306.6134698832516,80,3477,1,2099.662311077118,521444
150.0,-302.7498065286267,79,3556,0,2138.927408695221,533295
150.0,-318.50264879077827,79,3635,0,2177.6889889240265,545146
150.0,-313.4662944466701,79,3714,1,2216.9136023521423,556997
150.0,-296.64835233433394,79,3793,1,2255.5187945365906,568848
150.0,-305.643276030648,80,3873,1,2294.9951066970825,580699
150.0,-309.60695829771373,79,3952,1,2334.0348932743073,592550
120.0,-234.82558853063583,86,4038,9,2372.8183648586273,604401
125.8,-248.12250091620103,85,4123,7,2411.801292657852,616252
150.0,-277.690184147547,85,4208,6,2450.7581865787506,628103
120.0,-202.83195563638225,90,4298,17,2489.744324207306,639954
90.0,-144.43847728679276,101,4399,28,2529.1506135463715,651805
103.0,-242.75655337329917,93,4492,15,2568.2332894802094,663656
150.0,-357.4304586041519,97,4589,18,2607.1545629501343,675507
102.0,-192.26881808963404,116,4705,37,2646.078184604645,687418
114.0,-182.69048552432326,113,4818,36,2685.115389585495,699389
100.2,-220.1193578014213,106,4924,29,2724.351848602295,711372
120.0,-213.20054442853157,122,5046,44,2763.2713561058044,723223
91.4,-182.2273967326259,135,5181,59,2802.43479347229,735149
90.0,-185.51283166188244,136,5317,63,2841.599301338196,747000
93.6,-178.72994788600784,131,5448,53,2880.7807166576385,758954
77.4,-128.02091040928278,143,5591,68,2920.0743458271027,770892
80.2,-116.16470944042585,161,5752,88,2959.6671667099,782844
108.0,-174.8043934756456,117,5869,39,2998.7888445854187,794785
77.8,-110.48811241679516,154,6023,79,3037.8988189697266,806725
75.2,-112.61882912432395,165,6188,90,3076.963022708893,818652
74.2,-108.19081815536208,169,6357,98,3116.561238527298,830574
59.6,-78.0417350782495,166,6523,95,3155.8553035259247,842571
60.4,-93.32028672321846,188,6711,112,3195.31174826622,854422
47.0,-48.23769419172441,213,6924,137,3235.444249868393,866273
53.8,-54.35177149718661,216,7140,142,3275.476979970932,878243
60.0,-89.64150818795767,217,7357,140,3314.913107395172,890218
54.8,-55.627202202928174,230,7587,151,3354.522557735443,902193
46.6,-61.70144807178197,213,7800,135,3394.0029733181,914044
89.8,-117.82336248402518,191,7991,118,3433.3579709529877,926044
105.4,-180.78949671061926,165,8156,93,3472.9388225078583,937972
119.2,-206.8140039670749,121,8277,46,3512.059586048126,949969
104.4,-213.15816823054638,133,8410,55,3551.494117498398,961820
58.4,-62.39575838364599,179,8589,108,3591.5716898441315,973813
57.8,-65.87958540460521,215,8804,144,3631.376791715622,985803
55.8,-62.82361061782289,219,9023,140,3671.1901755332947,997783
55.0,-64.75504275853473,236,9259,157,3711.4468619823456,1009759
57.2,-64.80395801412223,235,9494,156,3750.574714899063,1021746
51.8,-54.625892569332926,235,9729,156,3789.432968854904,1033706
54.2,-61.99016146454376,239,9968,161,3828.8116660118103,1045678
51.8,-59.042113668833736,238,10206,159,3868.304802417755,1057638
52.8,-59.3937712071669,233,10439,154,3907.8559424877167,1069603
54.0,-65.25743009562788,233,10672,154,3947.44282412529,1081574
52.8,-61.24095719104014,237,10909,158,3987.0308377742767,1093539
53.8,-65.31550315718707,237,11146,158,4026.940907239914,1105509
53.2,-70.26640443976733,232,11378,153,4066.7425467967987,1117476
53.8,-66.887347149007,234,11612,158,4105.907843112946,1129446
50.4,-55.32047445261387,242,11854,174,4144.622783899307,1141399
51.2,-52.603510951103615,249,12103,180,4183.772197723389,1153356
50.6,-52.55375244658721,245,12348,179,4222.962642192841,1165310
49.6,-50.575922422368464,251,12599,181,4262.315099954605,1177259
50.0,-50.422259918591344,250,12849,183,4301.376846551895,1189210
49.6,-26.294985192388395,258,13107,194,4340.260661840439,1201210
51.4,-54.45039397724754,253,13360,189,4379.127322673798,1213168
50.2,-50.46441717779194,266,13626,200,4418.360642671585,1225120
49.6,-51.672502321252956,283,13909,219,4457.376541137695,1237119
39.8,-28.499766104468495,301,14210,231,4496.900906085968,1249111
48.8,-45.56571771895068,313,14523,235,4536.356924057007,1261108
39.2,-26.859054470820194,315,14838,237,4575.621109485626,1273097
39.6,-27.27641650747006,311,15149,232,4614.889345169067,1285089
38.6,-25.027090369801513,306,15455,227,4654.051231384277,1297076
38.2,-25.056850270984135,318,15773,239,4693.913343191147,1309063
40.2,-32.560770382977196,307,16080,228,4733.614235877991,1321048
39.2,-29.152507889889613,311,16391,233,4773.277731180191,1333035
37.6,-25.747002569214725,307,16698,228,4812.31441950798,1345019
38.8,-24.58884643580271,298,16996,219,4851.147187709808,1357006
60.0,-89.28720481184257,307,17303,228,4890.328378915787,1368985
33.6,-41.70535683309718,299,17602,220,4929.681429862976,1380836
56.0,-79.38878688649143,294,17896,215,4968.742709875107,1392817
39.2,-29.77377344274775,264,18160,185,5008.281170368195,1404714
37.4,-22.568015620654844,198,18358,119,5047.71426820755,1416695
99.2,-279.7361281661476,144,18502,65,5087.0641667842865,1428592
61.4,-92.14503323399707,141,18643,62,5126.4963483810425,1440582
60.0,-94.93874548778324,154,18797,77,5166.151785850525,1452433
58.0,-60.47721163063393,220,19017,142,5205.568628311157,1464424
79.2,-158.8143998455736,249,19266,170,5245.7187576293945,1476371
37.8,-22.883269328678534,225,19491,146,5284.942531585693,1488347
60.0,-69.39615008099693,213,19704,134,5323.426276683807,1500198
48.2,-38.595843287926286,236,19940,158,5362.06001162529,1512140
46.2,-38.50317446091486,225,20165,147,5401.492857933044,1524114
89.6,-210.98231958425467,241,20406,163,5440.124787807465,1536007
36.2,-17.571060121612817,230,20636,151,5479.138498067856,1547983
57.4,-51.61776037162787,244,20880,167,5518.027496576309,1559971
38.8,-22.367728730425856,243,21123,164,5556.784598350525,1571866
33.8,-38.823080577692366,245,21368,166,5595.203490972519,1583717
46.6,-37.13340492894918,243,21611,164,5634.096169710159,1595698
54.6,-45.67041830098323,252,21863,173,5673.223500490189,1607672
39.2,-24.058607673102724,239,22102,161,5711.951772451401,1619656
38.8,-25.68283342974713,256,22358,177,5750.608667135239,1631591
40.8,-26.331305573688304,268,22626,189,5789.915170907974,1643579
38.8,-24.40629723157889,258,22884,179,5829.082841396332,1655474
54.4,-46.850790288488014,252,23136,173,5868.011636018753,1667447
38.2,-24.24530462287834,258,23394,179,5906.94075012207,1679426
38.4,-25.659160627254835,261,23655,182,5946.17168879509,1691319
56.2,-51.03267273983505,280,23935,201,5984.780826091766,1703301
37.8,-23.079609209489156,260,24195,181,6023.766706228256,1715273
38.2,-25.257158985738158,279,24474,200,6063.544935464859,1727247
38.8,-23.079241959771508,256,24730,177,6102.723283290863,1739224
39.0,-25.75810200414851,276,25006,197,6141.556129455566,1751202
38.0,-23.7905040138208,265,25271,186,6180.39600110054,1763093
55.0,-45.92234197795199,261,25532,182,6218.859204292297,1775069
55.4,-45.48011876550969,264,25796,185,6258.13014960289,1787047
40.8,-28.067564634544215,264,26060,185,6297.770291566849,1799034
39.6,-23.147585041723573,264,26324,186,6336.944858312607,1811029
50.8,-59.763303845046735,251,26575,174,6376.019874334335,1822880
40.2,-22.51944482243642,246,26821,170,6415.604099273682,1834877
47.8,-41.92000495301986,242,27063,165,6455.664712667465,1846874
39.2,-22.682289940276704,251,27314,172,6494.800276994705,1858865
40.2,-24.625101271245132,278,27592,200,6534.346131801605,1870856
57.0,-45.23466462629737,273,27865,195,6574.146922588348,1882842
37.2,-20.450763998458115,281,28146,202,6613.965653181076,1894824
34.4,-39.08715878461881,275,28421,198,6653.243191242218,1906675
38.6,-25.634202867019514,288,28709,211,6692.236203193665,1918650
39.0,-24.70307657707182,285,28994,206,6731.8792226314545,1930631
38.6,-24.851610054192285,288,29282,210,6771.670517444611,1942613
38.8,-27.570289210221773,299,29581,221,6811.176301002502,1954591
59.6,-50.65239326629283,283,29864,204,6849.627492427826,1966590
39.0,-26.552393778507472,298,30162,219,6888.811894655228,1978524
61.8,-99.86691018701812,287,30449,209,6927.995056152344,1990465
46.8,-38.621249066623214,299,30748,221,6967.687126636505,2002439
40.6,-29.61589107066424,294,31042,216,7007.129004240036,2014426
38.2,-27.35940463192447,298,31340,219,7047.395515680313,2026404
56.2,-46.23074214242423,295,31635,217,7087.303323507309,2038386
37.4,-22.106066111640352,301,31936,223,7126.886116504669,2050361
39.6,-27.03742695600306,297,32233,219,7166.604021549225,2062340
38.2,-23.65766836306996,297,32530,219,7206.22066283226,2074318
55.4,-47.68221773501432,300,32830,222,7246.044936180115,2086296
37.8,-24.69745934553088,306,33136,227,7285.5152361392975,2098267
36.0,-20.65988570935972,299,33435,220,7325.200887203217,2110234
38.0,-24.032323839597428,303,33738,225,7365.4202439785,2122210
46.4,-27.9396940391602,297,34035,219,7405.092954158783,2134181
38.4,-27.10185865449092,307,34342,228,7445.0902364254,2146156
50.0,-38.7368153108487,302,34644,223,7484.890400648117,2158152
55.4,-30.162892167962593,304,34948,227,7524.483727455139,2170130
47.0,-38.58072842134783,300,35248,222,7564.589629173279,2182108
39.2,-25.914935785876366,308,35556,229,7604.3289585113525,2194084
39.4,-25.831871247130472,301,35857,224,7643.666198730469,2206056
36.0,-18.023179174620516,295,36152,224,7682.4745416641235,2218029
38.6,-23.954023866046178,310,36462,238,7721.128236532211,2229995
38.6,-24.278155695836652,305,36767,231,7759.979093790054,2241971
36.6,-20.481085783034512,298,37065,223,7799.128382205963,2253937
37.4,-26.520900312146466,302,37367,223,7838.846058130264,2265905
36.4,-18.98455347735254,314,37681,235,7878.814646959305,2277880
50.8,-42.44695445243776,304,37985,226,7918.47211766243,2289835
39.6,-29.26155910326562,312,38297,233,7958.3720643520355,2301818
58.8,-70.62668828638098,296,38593,217,7997.957461118698,2313789
37.2,-21.439088896995464,303,38896,224,8037.547374010086,2325716
68.0,-79.19041936292355,297,39193,218,8076.9066042900085,2337694
45.4,-33.99192519055462,310,39503,232,8116.831832170486,2349666
37.0,-22.725527839042662,299,39802,220,8156.619928121567,2361636
37.8,-23.807166522254825,300,40102,221,8196.323895215988,2373612
39.0,-29.791311346970325,306,40408,227,8235.88667678833,2385590
