# {"t_start": 1591421972.5978074, "env_id": "Block2D-v1"} 
r,l,t
-27.100251,55,17.459229
-35.958655,60,17.580232
-30.459964,58,17.75581
-26.45738,57,17.828777
-32.82166,60,61.536481
-28.726018,55,61.593584
-31.987349,61,61.700547
-27.681021,56,61.768792
-31.442523,57,61.873369
-25.922133,52,61.933811
-24.364848,54,62.045184
-34.305972,61,62.118949
-35.739793,62,62.231309
-30.367397,57,62.295805
-35.073032,61,62.391711
-31.753225,59,62.568007
-28.589577,57,62.739554
-30.854731,59,62.806109
-37.254836,61,62.910797
-30.488468,57,62.982123
-30.434383,59,63.094368
-31.380879,58,63.165835
-30.306739,57,63.271637
-30.244156,58,63.339709
-34.380688,61,63.63586
-32.93705,60,63.710923
-29.774475,57,63.814721
-31.96466,58,63.886566
-26.764666,55,63.993781
-33.026692,60,64.068164
-35.150916,60,64.182918
-33.326425,58,64.253092
-30.081585,59,64.358855
-30.884815,56,64.426656
-33.679132,60,64.540239
-31.20469,59,64.614601
-32.754771,60,64.718545
-30.83333,57,64.786047
-30.900876,57,64.893772
-32.909039,59,64.964037
-28.477946,58,65.071582
-30.868496,57,65.139584
-30.94642,56,65.245041
-33.540678,58,65.313253
-24.605717,54,65.41577
-30.343362,59,65.48493
-27.243465,56,65.597761
-33.559101,59,65.667742
-29.946604,57,65.781361
-30.727273,57,65.850731
-31.619313,59,65.964493
-34.147277,61,66.041725
-33.110556,60,66.149779
-32.594041,61,66.22356
-30.121776,57,66.327255
-34.13002,59,66.399805
-28.247691,58,66.706594
-33.056497,60,66.776581
-28.963607,57,67.044961
-30.413644,59,67.112797
-28.333242,57,67.212852
-37.177206,61,67.283051
-32.856584,61,67.384816
-32.145984,61,67.454426
-29.111018,56,67.545236
-32.680432,59,67.611031
-30.372276,58,67.883102
-32.586113,57,67.946697
-30.242401,59,68.050101
-31.953784,57,68.11415
-27.45537,55,68.210577
-34.117728,60,68.281923
-23.498957,53,68.39139
-30.257702,59,68.465533
-25.996266,53,68.572641
-30.059115,57,68.640796
-31.775622,59,68.763021
-32.593237,57,68.834846
-29.818091,56,68.950377
-28.040136,58,69.025187
-34.281323,60,69.1374
-27.960876,55,69.202816
-28.396597,54,69.307784
-34.282347,61,69.381351
-31.908696,59,69.677762
-28.290951,55,69.743876
-24.079459,54,69.851044
-29.05211,55,69.91889
-28.450436,58,70.040655
-31.865014,59,70.112878
-35.817376,59,70.221608
-36.08093,62,70.297788
-29.39188,59,70.405784
-29.0245,57,70.4738
-28.232941,53,70.773205
-32.26421,59,70.844404
-29.004056,59,70.959139
-34.898772,60,71.0327
-27.337277,56,71.137603
-29.242214,56,71.211421
-35.449823,62,71.340596
-31.633861,61,71.422543
-33.190644,60,71.535697
-35.9785,61,71.614543
-27.484349,55,71.722246
-22.353301,51,71.784286
-30.178221,57,71.90402
-24.962914,52,71.966936
-27.996865,53,72.08267
-31.243363,59,72.157031
-31.364983,59,72.275901
-33.874649,63,72.346871
-26.908044,54,72.434932
-27.536762,58,72.613861
-32.942618,59,72.682473
-31.743324,58,72.784117
-31.009139,58,72.849369
-34.178343,61,72.954705
-32.622008,61,73.025156
-27.897415,56,73.130803
-27.151833,55,73.199847
-27.687427,57,73.315134
-30.276033,58,73.387063
-26.996374,55,73.495989
-30.509137,57,73.564389
-31.414179,59,73.675634
-34.376549,62,73.750628
-25.699571,57,73.839658
-34.773722,59,73.904395
-35.224564,61,74.007457
-33.892881,60,74.075109
-25.753744,53,74.163059
-30.164395,58,74.228503
-46.016476,74,74.521173
-30.604692,58,74.586252
-26.461637,55,74.666038
-29.391471,56,74.727437
-27.636182,56,74.832735
-32.476759,60,74.903533
-29.129884,59,75.004791
-30.437718,59,75.070634
-29.964585,57,75.168086
-31.803981,58,75.232557
-27.471404,55,75.499711
-30.180323,58,75.564394
-29.261558,55,128.107314
-32.781677,59,128.179869
-31.533935,57,128.293418
-34.913332,61,128.366737
-33.505872,59,128.474878
-26.344184,55,128.537304
-30.697225,60,128.638757
-26.69007,54,128.697737
-37.264443,60,128.803528
-28.98942,56,128.866452
-24.869512,52,128.959654
-30.18383,54,129.019225
-22.22984,51,129.121935
-30.222385,57,129.184961
-30.188722,58,129.305602
-22.537786,51,129.367775
-27.348354,53,129.476465
-29.098839,57,129.540118
-25.145601,50,129.637789
-30.835663,58,129.702136
-27.245466,55,129.808667
-30.117233,58,129.873841
-28.302164,54,129.972991
-31.381632,58,130.038019
-31.909228,59,130.314353
-26.430674,51,130.370593
-28.784515,54,130.472112
-31.501078,58,130.651799
-30.842854,59,130.718113
-28.889317,55,130.814472
-31.654996,58,130.880817
-25.533852,54,130.982159
-30.995502,58,131.047157
-26.051831,52,131.145557
-31.879112,59,131.211511
-27.918828,52,131.309582
-30.191476,58,131.374767
-27.704953,56,131.481081
-33.78706,59,131.552041
-29.44758,55,131.656148
-31.59,57,131.71645
-32.991954,59,131.826987
-27.754208,58,131.897272
-32.952444,60,132.003275
-30.065114,58,132.074285
-26.968853,54,132.356893
-31.911878,59,132.428242
-33.720837,59,132.536059
-30.496713,58,132.7207
-31.718795,58,132.789324
-30.309681,57,132.896044
-29.344904,55,132.963459
-32.246182,60,133.080529
-35.507002,61,133.152629
-27.929103,57,133.253404
-22.407178,53,133.316413
-26.321211,52,133.424064
-26.286413,54,133.487409
-27.394817,55,133.602034
-23.823167,51,133.660498
-31.258936,58,133.775542
-36.344236,61,133.841449
-30.193232,57,133.936909
-33.137906,58,134.00573
-26.858394,54,134.108913
-30.477786,58,134.178749
-30.008315,58,134.293274
-28.363488,56,134.363956
-32.889401,58,134.477302
-29.160822,56,134.542319
-31.668263,60,134.642333
-33.633339,60,134.714611
-29.200966,56,134.817378
-27.099803,54,134.881903
-28.091112,58,135.001194
-35.500373,60,135.067507
-29.623841,58,135.166533
-32.013836,58,135.231688
-29.596904,56,135.330698
-32.724842,61,135.399865
-26.03832,57,135.678755
-25.206715,55,135.848612
-33.527533,58,135.914772
-27.019681,56,136.018401
-29.903518,59,136.194261
-26.653766,55,136.256316
-24.487996,51,136.350552
-37.506217,64,136.425001
-26.261906,52,136.710402
-30.745465,58,136.780405
-25.106053,52,136.888181
-30.423306,56,136.952833
-30.513072,57,137.063931
-29.343237,58,137.131192
-33.23373,58,137.232556
-31.099213,59,137.299415
-30.138773,59,137.404374
-27.984106,53,137.465377
-30.724335,59,137.572361
-31.11513,58,137.746106
-33.593933,59,137.812708
-29.165377,58,138.304061
-27.987848,55,138.373118
-25.929081,51,138.479207
-26.870609,55,138.547744
-27.794754,56,138.666267
-31.043327,55,138.730124
-26.147074,53,138.8295
-28.397843,56,138.896456
-29.882836,57,139.013326
-30.051552,57,139.081194
-33.08254,58,139.190472
-30.562624,56,139.255172
-31.842993,58,139.365912
-28.120692,56,139.434525
-28.744731,59,139.557434
-26.452798,55,139.628117
-31.577766,59,139.741649
-27.256072,54,139.805197
-30.324288,56,140.10232
-32.812744,59,140.1754
-24.702607,52,140.278239
-26.532783,54,140.341702
-31.524412,61,140.471486
-29.914453,54,140.538856
-28.021429,55,140.649356
-30.50981,59,140.723897
-25.504722,52,140.827888
-35.079697,60,140.902883
-29.166712,58,141.020326
-29.175475,53,141.083334
-26.601973,55,141.196318
-36.503721,60,141.268009
-23.837083,53,141.375945
-35.374691,62,141.455569
-27.155545,52,141.560048
-25.443367,53,141.626332
-32.792758,60,141.75873
-29.195494,58,141.830506
-28.532115,58,141.941774
-29.545686,58,142.010803
-30.176038,59,195.743098
-31.476284,59,195.808131
-32.894414,59,196.086574
-32.008696,58,196.154085
-26.532496,55,196.251077
-31.405347,58,196.317227
-26.752247,55,196.418435
-27.283327,56,196.48146
-31.144324,58,196.76977
-32.969781,61,196.839773
-32.24497,60,197.133011
-30.900592,61,197.212251
-30.46174,56,197.319412
-28.988334,57,197.391255
-32.376655,59,197.709599
-30.016154,60,197.782981
-25.893356,51,197.878259
-27.225418,54,197.943057
-35.432837,63,198.072576
-31.187741,58,198.142168
-34.222549,62,198.256062
-30.280044,57,198.329291
-27.657059,57,198.44065
-26.332443,56,198.514667
-32.787517,61,198.6401
-32.282635,59,198.717825
-51.281126,78,198.861866
-29.067215,57,198.937741
-30.253605,56,199.029469
-26.426387,54,199.099768
-34.87013,61,199.230984
-26.593412,54,199.302659
-23.68094,53,199.415457
-30.001156,58,199.625405
-29.173069,56,199.699146
-33.571293,62,199.828818
-39.737565,61,199.904881
-43.345183,71,200.226923
-31.672221,56,200.298229
-31.968175,58,200.400586
-27.00619,54,200.470926
-33.656977,60,200.598371
-29.109687,58,200.672386
-23.666261,51,200.962937
-28.831861,58,201.034261
-30.080657,58,201.155926
-29.813681,56,201.222146
-30.771198,59,201.334563
-33.541667,60,201.409533
-23.980995,51,201.689677
-24.289541,51,201.746063
-34.149453,60,201.86583
-39.837846,69,201.94572
-27.927249,58,202.0341
-32.167469,59,202.102189
-34.38703,60,202.204765
-20.494936,52,202.263212
-35.229673,61,202.37489
-32.074346,58,202.441877
-33.896922,60,202.541805
-33.057931,60,202.611953
-24.080587,53,202.703063
-24.446504,50,202.758121
-27.163212,56,202.873166
-25.352821,55,202.934432
-35.463761,63,203.048602
-30.251287,59,203.11858
-34.632992,62,203.218579
-33.218604,59,203.285177
-36.282634,60,203.383743
-27.325108,55,203.446779
-28.769294,58,203.728733
-27.5246,54,203.788714
-32.75534,58,203.89501
-36.76281,64,203.969271
-33.593909,59,204.066434
-30.225139,57,204.131641
-32.220026,59,204.234202
-31.549445,57,204.298879
-33.35116,59,204.582091
-27.622081,56,204.646159
-32.68514,59,204.754772
-34.432637,60,204.828178
-29.785882,57,204.932335
-34.176027,62,205.008963
-34.387269,61,205.116222
-34.139312,60,205.183685
-31.167958,58,205.280399
-32.250499,58,205.454143
-27.518276,57,205.630209
-29.082237,58,205.697042
-26.71144,57,205.798148
-31.468002,58,205.861508
-31.228426,60,205.973952
-29.110554,59,206.047505
-25.352816,52,206.14468
-34.034195,60,206.218587
-29.7187,55,206.329771
-30.004732,57,206.399746
-32.279793,58,206.514363
-33.359573,59,206.587899
-39.808341,64,206.898787
-22.245747,51,206.958876
-34.88426,59,207.071951
-30.611434,58,207.144985
-30.1419,57,207.251586
-33.574395,60,207.326567
-36.661045,67,207.443804
-34.958246,59,207.519745
-29.742442,58,207.622393
-32.389827,58,207.69366
-30.079575,58,207.802469
-41.047422,69,207.887835
-29.489411,57,207.984541
-30.099975,56,208.052704
-32.764203,60,208.169386
-32.843085,62,208.247731
-27.885922,56,208.348654
-32.959342,59,208.421528
-28.681485,58,208.533767
-29.108242,58,208.60564
-34.681817,61,208.720329
-30.345422,58,208.791649
-28.910579,56,208.895698
-26.796933,54,208.962824
-31.949819,59,209.088021
-30.232704,56,209.155809
-31.721499,59,209.269663
-30.272597,58,209.339963
-24.860183,54,209.633753
-33.351675,58,209.704231
-35.471032,65,209.829751
-31.076554,59,209.903473
-37.838358,63,210.011866
-28.909419,58,210.083794
-25.602857,54,263.053388
-30.303729,57,263.125112
-33.19009,62,263.250824
-31.63462,57,263.320215
-31.415064,59,263.429543
-32.165492,59,263.50011
-35.32039,59,263.605022
-34.741515,64,263.68152
-35.952013,63,263.783052
-40.43495,69,263.977958
-36.34019,63,264.055348
-31.02619,58,264.144033
-34.431552,62,264.218724
-28.811719,57,264.322942
-31.404764,58,264.394565
-34.861802,62,264.509133
-26.065833,56,264.578011
-32.830627,58,264.685643
-32.199105,56,264.752532
-27.427851,57,264.864532
-34.120444,64,264.94426
-27.563171,56,265.046952
-25.760879,54,265.11429
-34.851309,60,265.23905
-30.065988,56,265.311495
-35.927695,62,265.610481
-31.029689,58,265.680004
-33.001474,62,265.777896
-30.549757,58,265.842816
-45.080893,74,265.971254
-30.603652,60,266.043087
-22.096902,53,266.12341
-31.862431,58,266.192068
-31.641394,59,266.307524
-23.829348,57,266.378065
-32.507497,59,266.489449
-29.914637,57,266.556636
-31.382152,59,266.663479
-35.414378,63,266.735156
-32.331323,57,266.827472
-29.61915,59,267.004387
-30.524301,60,267.178334
-31.834073,61,267.247096
-33.292763,58,267.341752
-32.301149,63,267.417392
-32.412848,59,267.516917
-29.386512,57,267.582221
-29.547175,58,267.690039
-28.852875,58,267.761827
-30.493669,54,267.866584
-41.298888,68,267.950687
-33.192691,58,268.055109
-30.166972,60,268.130973
-31.226649,58,268.445907
-38.188197,67,268.532339
-30.717655,58,268.634247
-27.809716,53,268.700905
-36.401519,62,268.828892
-30.402094,58,269.019859
-32.117722,61,269.098422
-39.152932,67,269.221803
-36.674402,62,269.304137
-28.885565,57,269.404579
-31.383747,56,269.47653
-30.086961,58,269.792838
-34.395679,58,269.864573
-25.671421,57,269.970872
-27.005876,54,270.034508
-36.160483,61,270.159101
-34.214442,61,270.564205
-28.790912,60,270.642142
-28.236956,56,270.735243
-27.341517,56,270.803386
-28.250202,57,270.921432
-22.024532,50,270.983431
-28.30955,57,271.102327
-31.30218,59,271.168901
-34.30966,62,271.276662
-25.245324,53,271.335654
-32.138037,57,271.439066
-35.83411,64,271.513515
-30.81861,60,271.613176
-34.134803,59,271.680719
-27.049127,56,271.962373
-32.577449,60,272.030515
-36.896567,68,272.145628
-27.943126,58,272.211274
-27.721198,53,272.29309
-37.123508,62,272.364419
-38.749464,69,272.484906
-32.29214,59,272.551501
-30.995279,57,272.825137
-32.797635,58,272.890449
-31.170717,60,272.99404
-34.118038,58,273.056013
-29.801436,55,273.143536
-37.501063,65,273.211138
-31.95693,62,273.30933
-25.142382,54,273.369225
-27.65686,56,273.468269
-28.995917,56,273.528138
-32.944528,59,273.629728
-29.60645,58,273.691351
-32.15082,59,273.785775
-35.983834,63,273.851742
-30.767855,59,273.94247
-28.196266,56,274.002151
-30.541237,60,274.10011
-28.106344,58,274.160548
-35.718389,62,274.256351
-31.044667,61,274.321777
-30.922027,56,274.572247
-30.722294,59,274.634466
-32.817178,59,274.730309
-29.613726,57,274.790237
-33.66651,60,274.886631
-32.571326,60,274.949665
-29.850913,57,275.039224
-32.399824,61,275.102821
-31.34558,60,275.196561
-30.835426,59,275.258517
-32.667872,58,275.348789
-42.012227,70,275.52665
-35.998791,64,275.595169
-35.164091,62,275.676427
-30.184285,57,275.735033
-30.402972,59,275.8275
-33.214705,59,275.891424
-34.473017,63,275.990274
-31.143041,58,276.051555
-32.185968,58,276.140207
-28.877615,56,276.198279
-35.197192,66,276.468847
-26.724481,55,276.526539
-28.23736,57,276.615001
-28.420339,57,276.675185
-33.368097,58,329.454824
-35.3198,64,329.528146
-32.656011,58,329.621867
-27.348652,56,329.68699
-37.220905,64,329.803862
-26.882601,56,329.867881
-38.000737,65,330.160826
-31.874467,59,330.227449
-32.361885,60,330.320832
-29.446771,57,330.384209
-32.999713,62,330.488263
-29.936419,58,330.553591
-27.508944,57,330.648909
-36.606458,64,330.833852
-35.539291,61,330.903311
-29.190064,57,330.99858
-40.963125,71,331.087077
-28.674698,57,331.186993
-30.503737,58,331.257917
-28.188519,59,331.366236
-31.05483,58,331.437465
-30.513023,59,331.741214
-28.25267,56,331.801259
-40.627788,67,332.113072
-36.64475,66,332.289241
-35.273272,63,332.361895
-32.305396,59,332.452127
-29.547746,57,332.516542
-33.950216,62,332.624177
-24.418728,52,332.683407
-38.900019,67,332.798715
-31.572482,60,332.867813
-33.75781,62,332.962759
-30.277672,58,333.028149
-32.897933,60,333.128459
-32.665106,59,333.196236
-34.0585,59,333.295726
-30.09289,58,333.361907
-34.412683,65,333.470384
-28.916709,57,333.534584
-30.79237,57,333.80251
-33.132222,61,334.161913
-36.392423,64,334.235074
-33.707607,63,334.335029
-43.202189,74,334.420812
-28.644904,58,334.500231
-34.595512,60,334.569891
-29.364253,58,334.677427
-42.367435,70,334.768715
-48.354806,78,334.893961
-28.148436,56,334.963325
-33.365116,63,335.058659
-29.836352,58,335.128908
-28.144598,54,335.226678
-30.808622,59,335.299996
-35.362927,65,335.427659
-37.094094,61,335.50163
-33.54384,62,335.60621
-21.71511,52,335.669866
-34.832421,63,335.78812
-26.725716,55,335.852969
-33.965142,60,336.128716
-30.089346,57,336.299266
-39.336562,68,336.37795
-34.645971,60,336.475371
-37.46444,66,336.662401
-33.037071,59,336.735341
-29.509298,58,336.83242
-34.897105,64,336.911309
-30.929677,59,337.196977
-30.527144,58,337.267124
-29.615652,58,337.376869
-36.791987,61,337.451448
-30.552268,57,337.555217
-26.845777,56,337.733756
-29.916905,57,337.800533
-27.878273,57,337.914033
-29.49728,58,337.989164
-36.243068,65,338.115195
-26.60753,56,338.184101
-35.710526,60,338.291878
-28.302107,57,338.362979
-33.882866,61,338.668229
-35.922566,64,338.746315
-39.720451,66,339.047356
-32.299417,59,339.120321
-28.237686,58,339.215823
-27.155551,54,339.279813
-34.96158,60,339.396786
-30.130529,58,339.467261
-25.476212,55,339.571006
-34.419461,65,339.651186
-34.297185,60,339.760992
-35.768857,63,339.840537
-27.143319,55,339.937184
-37.52303,68,340.021867
-37.669258,67,340.326438
-34.252373,60,340.39906
-41.027199,64,340.501373
-33.835023,61,340.574645
-26.562958,55,340.858904
-35.227007,59,340.934359
-33.210886,58,341.054464
-24.372133,52,341.117733
-31.820926,60,341.238885
-31.893789,59,341.312767
-36.734258,61,341.423201
-26.885225,55,341.48971
-31.225087,57,341.597641
-35.502129,65,341.677216
-37.090355,61,341.782677
-23.270042,52,341.844695
-29.969863,57,341.955928
-34.95484,60,342.031664
-32.085957,63,342.147185
-35.048306,64,342.334846
-31.680098,59,342.513225
-39.084507,68,342.710068
-26.398221,53,342.774058
-34.187512,61,342.887919
-34.575977,64,342.966793
-36.903825,67,343.07865
-39.858951,67,343.159597
-36.244989,64,343.251598
-34.016929,58,343.318483
-33.612598,59,343.419137
-29.363965,53,396.970149
-45.662209,73,397.053716
-32.397785,60,397.148099
-25.919106,56,397.210887
-30.771927,59,397.491575
-43.713452,72,397.574558
-30.038813,56,397.656668
-32.311449,58,397.723715
-29.305564,57,397.826314
-26.666779,55,397.888947
-28.525489,56,397.991879
-36.599354,59,398.05905
-27.751775,60,398.164641
-27.638763,55,398.224335
-27.403522,57,398.328804
-27.528309,56,398.392433
-30.27247,57,398.498371
-27.26363,56,398.561763
-33.343536,60,398.66847
-35.583797,63,398.740849
-31.692744,58,398.832686
-32.176073,61,398.902635
-27.665389,56,398.997967
-29.26112,56,399.062141
-31.32584,61,399.17245
-35.722514,67,399.249456
-26.644241,54,399.330518
-29.587387,58,399.395085
-28.639153,56,399.497746
-26.910577,53,399.557261
-29.323622,56,399.671334
-25.829067,53,399.738105
-36.224606,60,399.858749
-27.150351,55,399.924054
-29.063694,57,400.027067
-28.658603,57,400.088901
-27.572212,56,400.18897
-28.171859,55,400.249639
-29.389588,56,400.352149
-33.436044,60,400.418357
-24.501909,55,400.514964
-30.350129,56,400.577642
-29.859741,58,400.683002
-35.104992,60,400.750288
-22.488764,53,400.840485
-21.837402,53,400.898523
-28.442206,56,401.008345
-28.560962,57,401.071863
-25.219665,54,401.169331
-29.357239,57,401.232115
-33.4455,59,401.337702
-35.801478,62,401.406007
-27.276577,53,401.494822
-27.218276,54,401.554448
-20.58989,51,401.846493
-30.533889,59,401.917067
-32.020516,60,402.034556
-27.339543,56,402.100477
-29.959953,58,402.206278
-32.34487,57,402.271128
-31.325896,58,402.372169
-36.469148,63,402.443415
-32.487064,59,402.715977
-30.428706,57,402.779921
-36.748382,63,402.886405
-28.058228,57,402.951266
-36.452405,63,403.056953
-26.842235,57,403.12316
-27.736822,55,403.215385
-30.498875,57,403.279289
-31.647,63,403.39079
-30.165808,58,403.456029
-23.654073,51,403.54573
-27.793587,57,403.611132
-29.408329,56,404.070495
-26.55559,55,404.132042
-28.920548,57,404.236951
-28.799837,57,404.398603
-31.518263,59,404.460984
-28.228953,56,404.551929
-32.884777,59,404.613874
-29.6301,58,404.708107
-24.363309,53,404.763272
-37.896844,65,404.871061
-35.444295,63,404.937934
-27.581351,56,405.017782
-28.962171,57,405.076791
-36.787959,64,405.179911
-40.628439,66,405.249822
-27.760702,56,405.326101
-43.74243,70,405.400871
-28.436939,57,405.483153
-29.563954,58,405.642565
-31.874317,57,405.703828
-29.216563,59,405.807295
-32.850595,59,405.874627
-29.016983,56,406.154234
-31.989956,57,406.218233
-29.663798,56,406.320127
-34.829559,59,406.497593
-39.81509,65,406.681467
-37.882438,64,406.755945
-32.148113,57,406.842908
-35.167703,64,406.916719
-31.063499,60,407.01734
-30.781272,60,407.086467
-32.937272,59,407.184951
-28.843131,58,407.251048
-33.043459,59,407.353485
-26.38051,55,407.416092
-36.025047,61,407.705363
-34.498127,63,407.783731
-29.05307,57,407.879226
-31.226354,61,407.952049
-31.916726,58,408.054883
-26.570786,56,408.121946
-28.61402,57,408.228641
-27.740222,55,408.396801
-29.348483,57,408.459887
-31.044398,59,408.566398
-36.063546,63,408.638205
-37.11811,63,408.738177
-30.049491,60,408.805274
-34.289657,63,408.903103
-29.702637,59,409.068702
-35.039254,59,409.133282
-27.452336,55,409.226625
-29.147307,57,409.290618
-37.222034,64,409.580654
-28.528629,57,409.643815
-26.513429,55,409.742608
-34.121255,61,409.81582
-32.620901,61,409.926677
-29.026405,55,409.993402
-27.881907,56,410.1041
-32.384987,60,410.176878
-27.800337,57,410.276823
-30.593343,58,410.349148
-29.498026,57,463.233503
-32.317874,57,463.297384
-22.925371,51,463.392478
-29.954704,59,463.460945
-32.123513,59,463.571686
-25.21903,55,463.635994
-30.960121,58,463.751698
-30.602175,57,463.818397
-27.343634,56,463.918361
-29.201295,58,463.984269
-26.71203,56,464.087011
-28.978277,57,464.152198
-23.150921,52,464.250605
-23.936584,51,464.308487
-30.557254,57,464.440126
-26.502904,54,464.508637
-29.808101,57,464.629161
-32.765,60,464.707959
-27.617738,56,464.819575
-28.730678,57,464.89339
-28.398024,56,465.010339
-30.684556,57,465.084695
-28.122732,56,465.20626
-30.998086,58,465.277277
-26.878241,54,465.380643
-30.513286,55,465.445079
-26.569008,54,465.555336
-19.913401,49,465.730467
-31.927871,58,465.80645
-23.250373,51,465.921882
-27.544384,56,465.992984
-29.708855,56,466.11762
-34.229467,59,466.1933
-26.237127,55,466.29253
-24.245371,52,466.350483
-30.556898,58,466.466006
-28.50962,56,466.53736
-23.045643,49,466.638302
-23.539215,51,466.702225
-27.019491,58,466.834146
-19.894675,48,466.894279
-25.09033,55,467.025337
-33.725168,61,467.103385
-30.837818,58,467.206127
-22.857863,52,467.262643
-23.74805,53,467.363309
-29.700795,57,467.427875
-28.886027,56,467.534375
-24.81327,55,467.59668
-27.508282,55,467.703384
-26.07956,55,467.879134
-28.056495,56,467.942424
-28.557563,56,468.047817
-29.095317,57,468.11331
-23.516883,53,468.21526
-21.153835,51,468.273121
-26.498174,54,468.385097
-26.939519,53,468.444507
-30.968044,57,468.556911
-29.253085,58,468.736112
-24.051394,54,468.796707
-31.016547,58,468.90513
-30.204744,57,468.969643
-22.995232,51,469.063386
-29.557338,57,469.128262
-29.973911,57,469.238991
-30.430775,59,469.305752
-28.549309,57,469.405579
-26.483544,53,469.575025
-25.893223,53,469.634478
-26.544437,53,469.744325
-28.869473,56,469.808041
-22.643783,52,469.909782
-26.421923,55,469.973959
-29.32903,57,470.084709
-29.338118,57,470.260808
-32.551224,57,470.322977
-27.378359,56,470.423538
-28.073125,57,470.488736
-24.924305,54,470.590098
-32.717047,61,470.660051
-32.145751,59,470.764811
-25.175338,55,470.82689
-30.02164,56,470.928339
-25.721934,56,470.991496
-33.572214,61,471.103004
-29.985882,58,471.169581
-30.217198,58,471.267755
-23.96996,50,471.322574
-28.758907,57,471.432691
-25.668341,56,471.496154
-32.027624,60,471.601443
-24.221629,53,471.663209
-24.77974,54,471.776592
-24.083153,53,471.84091
-28.261317,55,472.161292
-23.882375,51,472.220053
-27.770405,55,472.33982
-28.570033,57,472.40836
-32.451827,61,472.526195
-21.372823,51,472.586596
-26.443716,55,472.695605
-26.694745,55,472.761988
-31.97568,58,472.882229
-29.616126,57,472.953969
-28.1078,57,473.068484
-35.004645,62,473.14724
-26.864427,56,473.251332
-26.511012,52,473.312497
-28.042192,55,473.428519
-31.077996,60,473.499649
-33.989918,60,473.609687
-23.98603,51,473.672946
-23.906877,49,473.779768
