EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,SuccessInsertion,TimeElapsed,TimestepsSoFar
150.0,-409.7418503278176,100,3472,1,851.4783644676208,519750
120.0,-310.63649986764074,100,3572,1,876.3506531715393,534600
150.0,-389.0790048672688,99,3671,0,900.9800479412079,549450
150.0,-387.12671809134474,99,3770,0,925.4933984279633,564300
150.0,-370.68266807942285,99,3869,0,950.252935886383,579150
150.0,-369.13333674870654,99,3968,0,973.7922179698944,594000
150.0,-366.9257893088401,99,4067,0,998.7241253852844,608850
150.0,-366.30185560498086,99,4166,0,1022.2387971878052,623700
150.0,-362.55588191059405,99,4265,0,1046.3785297870636,638550
150.0,-361.10620354697346,99,4364,0,1070.4630439281464,653400
150.0,-354.4612410214356,99,4463,0,1096.0452604293823,668250
150.0,-355.9365539905922,99,4562,0,1119.4642601013184,683100
150.0,-353.5210919011327,99,4661,0,1143.4101312160492,697950
150.0,-359.4999225480393,99,4760,0,1167.4858756065369,712800
150.0,-356.1873472992783,99,4859,0,1192.0720040798187,727650
150.0,-354.59335031462666,99,4958,0,1216.9605250358582,742500
150.0,-358.82459694674947,99,5057,0,1239.9932041168213,757350
150.0,-358.68881209982436,99,5156,0,1262.8065423965454,772200
150.0,-351.1835709313291,99,5255,0,1287.1216917037964,787050
150.0,-362.6325228900115,99,5354,0,1310.7652204036713,801900
150.0,-353.0717175027949,99,5453,0,1334.2148759365082,816750
150.0,-382.0447079503012,99,5552,0,1357.7429339885712,831600
150.0,-370.5016746571473,99,5651,0,1381.2771198749542,846450
150.0,-364.06633087691273,99,5750,0,1404.7814881801605,861300
150.0,-377.1052384237737,99,5849,0,1428.5166063308716,876150
150.0,-371.4670389868353,99,5948,0,1454.457396030426,891000
150.0,-361.51150698759005,99,6047,0,1478.884749174118,905850
150.0,-358.0069688888084,99,6146,0,1502.7309610843658,920700
150.0,-348.7980169895269,99,6245,0,1528.36860704422,935550
150.0,-348.5536319385193,99,6344,0,1551.9815809726715,950400
150.0,-345.9361963844695,99,6443,0,1576.5276482105255,965250
150.0,-347.0378631510694,99,6542,0,1599.998745918274,980100
150.0,-347.93078665685584,99,6641,0,1624.4674971103668,994950
150.0,-346.1405973054026,99,6740,0,1647.6631968021393,1009800
150.0,-345.7602796099858,99,6839,0,1671.4193766117096,1024650
150.0,-344.8964944526078,99,6938,0,1695.0178158283234,1039500
150.0,-352.8245008065622,99,7037,0,1719.01877951622,1054350
150.0,-352.70895290662986,99,7136,0,1742.9327664375305,1069200
150.0,-349.3057382104668,99,7235,0,1767.6876482963562,1084050
150.0,-346.01883557264364,99,7334,0,1791.1268849372864,1098900
150.0,-348.8959738155456,99,7433,0,1815.3231122493744,1113750
150.0,-346.1635641664502,99,7532,0,1839.4761383533478,1128600
150.0,-344.63758145336897,99,7631,0,1863.5971176624298,1143450
150.0,-350.5344758249049,99,7730,0,1886.8704771995544,1158300
150.0,-356.19580702335884,99,7829,0,1910.5905809402466,1173150
150.0,-354.9598094724939,99,7928,0,1934.2917594909668,1188000
150.0,-349.4589049717464,99,8027,0,1958.317978143692,1202850
150.0,-346.6718158342957,99,8126,0,1984.9347431659698,1217700
150.0,-345.353147260284,99,8225,0,2008.439381122589,1232550
150.0,-345.43712835880484,99,8324,0,2032.38924741745,1247400
150.0,-351.828840563098,99,8423,0,2055.980652332306,1262250
150.0,-358.6384882813976,99,8522,0,2079.6049292087555,1277100
150.0,-349.49162972433726,99,8621,0,2103.230064868927,1291950
150.0,-351.6709218165034,99,8720,0,2126.9382882118225,1306800
150.0,-352.4901296769216,99,8819,0,2151.386055469513,1321650
150.0,-351.2884713857127,99,8918,0,2175.182846069336,1336500
150.0,-356.2246368244717,99,9017,0,2200.7404658794403,1351350
150.0,-350.467202023846,99,9116,0,2223.9806699752808,1366200
150.0,-350.58291607130775,99,9215,0,2247.7424931526184,1381050
150.0,-352.5848495228148,99,9314,0,2271.2396068573,1395900
150.0,-350.549849879807,99,9413,0,2294.4985525608063,1410750
150.0,-350.3879220401556,99,9512,0,2318.5769345760345,1425600
150.0,-351.78399870113213,99,9611,0,2341.904154777527,1440450
150.0,-350.3146526171517,99,9710,0,2365.4756305217743,1455300
150.0,-348.6463781982114,99,9809,0,2388.614863872528,1470150
150.0,-348.81075099875534,99,9908,0,2412.805433988571,1485000
