EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,SuccessInsertion,TimeElapsed,TimestepsSoFar
150.0,-629.9919104098312,79,79,0,38.43548107147217,11851
150.0,-627.8323836493362,79,158,0,75.18232989311218,23702
150.0,-632.8752695761154,79,237,0,115.18483400344849,35553
150.0,-618.5055657367988,79,316,0,157.47777891159058,47404
150.0,-608.0204636393433,79,395,0,199.00643157958984,59255
150.0,-610.080318404199,79,474,0,239.15524339675903,71106
150.0,-569.3341163710189,79,553,0,278.02047324180603,82957
150.0,-547.6024036706134,79,632,0,314.90886521339417,94808
150.0,-543.8255218239544,79,711,0,350.5088789463043,106659
150.0,-507.56813738190004,79,790,0,387.75472474098206,118510
150.0,-515.5288434736069,79,869,0,425.77370953559875,130361
150.0,-491.7266171818942,79,948,0,466.0015187263489,142212
150.0,-482.25828706118284,79,1027,0,502.8882222175598,154063
150.0,-471.68133314741834,79,1106,0,543.6142542362213,165914
150.0,-432.0784621776385,79,1185,0,581.3083307743073,177765
150.0,-463.01598200776664,79,1264,0,617.1608169078827,189616
150.0,-430.7831323935634,79,1343,0,658.3200240135193,201467
150.0,-412.6133191864068,79,1422,0,698.750036239624,213318
150.0,-459.61601670498055,79,1501,0,734.3182682991028,225169
150.0,-453.26827409496235,79,1580,0,769.3435614109039,237020
150.0,-402.08648549753553,79,1659,0,809.1780214309692,248871
150.0,-462.59431024932144,79,1738,0,845.4101474285126,260722
150.0,-452.0647649167345,79,1817,0,882.0211267471313,272573
150.0,-399.98383907635707,79,1896,0,922.6041905879974,284424
150.0,-427.4354412613645,79,1975,0,960.0698547363281,296275
150.0,-389.9599846800803,79,2054,0,1000.2649548053741,308126
150.0,-401.84917397133324,79,2133,0,1040.5030257701874,319977
150.0,-419.542443299459,79,2212,0,1076.1481444835663,331828
150.0,-400.9615581175473,79,2291,0,1117.0245127677917,343679
150.0,-418.68954557562665,79,2370,0,1157.310237646103,355530
150.0,-420.00283511944247,79,2449,0,1198.2005593776703,367381
150.0,-422.03702937106675,79,2528,0,1237.961401462555,379232
150.0,-433.25492630849783,79,2607,0,1278.0575363636017,391083
150.0,-404.6984930966993,79,2686,0,1320.736448764801,402934
150.0,-405.0894590919306,79,2765,0,1360.8940651416779,414785
150.0,-418.02796019321187,79,2844,0,1401.5700058937073,426636
150.0,-373.30259460705804,79,2923,0,1444.2709321975708,438487
150.0,-353.15677322376365,79,3002,0,1489.4571783542633,450338
150.0,-323.03557863483167,80,3082,1,1537.3369507789612,462189
150.0,-382.89561190814356,80,3162,1,1586.1864256858826,474040
150.0,-370.828354101763,79,3241,0,1633.6595721244812,485891
150.0,-364.68099401758,79,3320,0,1680.4249558448792,497742
150.0,-306.2881238666493,79,3399,0,1725.1502611637115,509593
150.0,-279.7858617762673,79,3478,1,1768.7163133621216,521444
150.0,-282.06832563920136,79,3557,0,1818.1193387508392,533295
150.0,-288.75891274983326,79,3636,2,1868.2039692401886,545146
150.0,-296.5794015971927,79,3715,0,1916.5854346752167,556997
150.0,-311.598679032235,79,3794,0,1964.4200093746185,568848
150.0,-311.2489538329107,79,3873,0,2008.1653800010681,580699
150.0,-297.22821406373015,79,3952,0,2054.3284347057343,592550
150.0,-287.9919280098872,79,4031,0,2104.697166442871,604401
150.0,-290.71285935611223,79,4110,0,2153.2301292419434,616252
150.0,-288.4414607999414,79,4189,0,2197.4393820762634,628103
150.0,-309.9632651699617,79,4268,0,2244.3498656749725,639954
150.0,-309.3004836876098,82,4350,3,2288.8997542858124,651805
150.0,-292.2477901786233,80,4430,1,2332.046436548233,663656
150.0,-298.7068193588608,81,4511,3,2375.48375415802,675507
150.0,-314.7864086511926,79,4590,0,2420.3416147232056,687358
150.0,-309.6459033747269,79,4669,0,2463.073213338852,699209
150.0,-310.1796874667267,79,4748,0,2505.939376592636,711060
150.0,-322.4846263683955,79,4827,0,2549.546264886856,722911
150.0,-303.2707265175023,79,4906,0,2593.1136610507965,734762
150.0,-303.05628629821473,82,4988,3,2636.7775967121124,746613
150.0,-320.43598357187636,79,5067,0,2681.727119922638,758464
150.0,-320.7673604507299,79,5146,1,2726.099640607834,770315
150.0,-315.19713235866055,79,5225,0,2770.719539642334,782166
150.0,-327.22082672202254,79,5304,0,2819.9464457035065,794017
150.0,-332.40914598817847,79,5383,0,2864.9576625823975,805868
150.0,-328.73748542172495,79,5462,0,2909.440361738205,817719
150.0,-312.50349499484616,79,5541,0,2952.2679464817047,829570
150.0,-320.157775932811,79,5620,0,2996.23189330101,841421
150.0,-302.68198259136517,79,5699,0,3038.918957233429,853272
150.0,-302.81634976881367,79,5778,0,3083.091739177704,865123
150.0,-324.42960423741323,79,5857,0,3126.794822692871,876974
150.0,-318.1592930679607,80,5937,1,3170.465494155884,888825
150.0,-324.8925533977073,79,6016,0,3213.9535739421844,900676
150.0,-316.62167749754855,79,6095,0,3258.126857280731,912527
150.0,-344.72275056489246,79,6174,0,3301.4636652469635,924378
