EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,SuccessInsertion,TimeElapsed,TimestepsSoFar
150.0,-633.9908524394834,79,79,0,51.51998567581177,11851
150.0,-627.8990737757731,79,158,0,114.65899109840393,23702
150.0,-630.8976759845812,79,237,0,182.16418743133545,35553
150.0,-663.1816129521904,79,316,0,250.42182445526123,47404
150.0,-603.1451464781874,79,395,0,314.7599730491638,59255
150.0,-630.1205180466497,79,474,0,373.9932963848114,71106
150.0,-546.0149643990101,79,553,0,431.72050189971924,82957
150.0,-624.2264378823245,79,632,0,488.4619264602661,94808
150.0,-594.5495269643915,79,711,0,544.9541239738464,106659
150.0,-687.9489122172153,79,790,0,602.0282640457153,118510
150.0,-445.9138401555716,79,869,0,659.5510082244873,130361
150.0,-559.7884205942217,79,948,0,716.7570803165436,142212
150.0,-425.1965927872578,79,1027,0,768.6091849803925,154063
150.0,-407.4968306550087,79,1106,0,813.5107655525208,165914
150.0,-384.59880595078266,79,1185,0,857.5686988830566,177765
150.0,-386.65280467080663,79,1264,0,901.4898083209991,189616
150.0,-365.63849508532263,79,1343,0,945.0430655479431,201467
150.0,-356.70341358672897,79,1422,0,989.2127707004547,213318
150.0,-346.1662139509482,79,1501,0,1033.334993839264,225169
150.0,-345.86460076970604,79,1580,0,1077.3181040287018,237020
150.0,-334.60431274497404,79,1659,0,1121.6947100162506,248871
150.0,-349.85839024051376,79,1738,0,1166.3494100570679,260722
150.0,-336.6308184819744,79,1817,0,1210.8168087005615,272573
150.0,-322.1951201102247,79,1896,0,1256.5515308380127,284424
150.0,-326.8020206926227,79,1975,0,1303.31201338768,296275
150.0,-319.1571177732855,79,2054,0,1347.7807157039642,308126
150.0,-313.6469803483605,79,2133,0,1392.211986541748,319977
150.0,-313.12100567099753,79,2212,0,1437.0941667556763,331828
150.0,-311.81550616431707,79,2291,0,1482.3479809761047,343679
150.0,-309.0174884033603,79,2370,0,1527.1255176067352,355530
150.0,-303.00161755068547,79,2449,0,1571.3579199314117,367381
150.0,-304.13356155880103,79,2528,0,1616.5587985515594,379232
150.0,-296.18110801870637,79,2607,0,1660.9465835094452,391083
150.0,-290.14752375659236,79,2686,0,1705.371220111847,402934
150.0,-297.09469310476044,79,2765,0,1749.5750408172607,414785
150.0,-309.98728680278435,79,2844,0,1794.0125229358673,426636
150.0,-302.4503801335213,79,2923,0,1838.3987510204315,438487
150.0,-288.1000408237105,79,3002,0,1882.9670746326447,450338
150.0,-276.71400220025646,79,3081,0,1927.4091398715973,462189
150.0,-284.97852914129436,79,3160,0,1972.0195610523224,474040
150.0,-297.9940152558799,79,3239,0,2016.5420939922333,485891
150.0,-281.5070180717732,79,3318,0,2060.7122099399567,497742
150.0,-277.11645055148506,79,3397,0,2104.840925216675,509593
150.0,-276.65006819481215,79,3476,0,2148.9073197841644,521444
150.0,-285.20356228286846,79,3555,0,2193.116506099701,533295
150.0,-294.02808504221105,79,3634,0,2237.506010055542,545146
120.0,-219.22787160414154,80,3714,3,2281.860127687454,556997
150.0,-300.2042942031361,79,3793,1,2326.520234823227,568848
150.0,-303.55760239223434,81,3874,2,2370.7435660362244,580699
150.0,-295.4137641290803,79,3953,2,2415.508665084839,592550
150.0,-289.96533853743205,80,4033,1,2460.4448761940002,604401
150.0,-281.84492243416344,80,4113,2,2505.2116203308105,616252
150.0,-272.2433800744649,80,4193,1,2549.5285427570343,628103
150.0,-269.49938807803403,79,4272,0,2593.9523169994354,639954
