EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,SuccessInsertion,TimeElapsed,TimestepsSoFar
150.0,-372.083811502558,79,4276,0,1095.6903426647186,640077
150.0,-394.60623932768823,79,4355,0,1117.0436403751373,651928
150.0,-383.7944702170989,81,4436,2,1138.5888385772705,663779
150.0,-355.0085505514738,81,4517,2,1159.4798548221588,675630
150.0,-322.5484083262353,82,4599,3,1181.6137194633484,687481
150.0,-303.1035063975369,83,4682,4,1202.4698038101196,699332
150.0,-299.45595930918,79,4761,0,1223.9691350460052,711183
123.4,-246.8694449472483,82,4843,3,1244.9570276737213,723034
150.0,-295.8578562696976,84,4927,5,1266.0903809070587,734885
150.0,-314.4318718288689,82,5009,3,1287.796654701233,746736
99.2,-193.86296969540064,83,5092,4,1308.9305572509766,758587
150.0,-312.1590110969643,81,5173,2,1330.3245730400085,770438
150.0,-301.8984923012355,81,5254,4,1351.7615067958832,782289
150.0,-291.574962967786,80,5334,1,1373.1518907546997,794140
150.0,-305.53358515113814,85,5419,7,1394.0726187229156,805991
150.0,-296.2654681553939,88,5507,10,1415.5637764930725,817842
150.0,-295.64955089092837,80,5587,1,1437.142026424408,829693
150.0,-298.827136197158,82,5669,4,1458.2781732082367,841544
150.0,-293.2259892261462,79,5748,0,1479.4543178081512,853395
150.0,-297.1152347027937,79,5827,0,1500.581289768219,865246
150.0,-287.82076801110253,80,5907,1,1522.4302670955658,877097
150.0,-410.85507933542794,79,5986,0,1540.4494190216064,888948
120.8,-231.45105191760067,81,6067,2,1561.7520298957825,900799
150.0,-281.4211025413719,84,6151,5,1583.4239614009857,912650
150.0,-276.4849898969493,81,6232,2,1605.8753080368042,924501
150.0,-288.29929161887935,84,6316,5,1627.2989015579224,936352
120.0,-205.51343960881619,82,6398,3,1649.4520819187164,948203
150.0,-282.9561241900793,80,6478,1,1670.6791837215424,960054
150.0,-287.62984206624844,80,6558,1,1691.7412648200989,971905
91.2,-159.83096440642242,85,6643,8,1713.8257160186768,983756
150.0,-274.5600318708978,82,6725,4,1735.364182472229,995607
150.0,-275.26485971263884,81,6806,3,1756.3551726341248,1007458
120.0,-198.8795716260864,88,6894,13,1777.8890852928162,1019309
150.0,-268.80570556787575,92,6986,15,1798.8800728321075,1031160
150.0,-271.58299210285145,84,7070,5,1820.95774435997,1043011
150.0,-270.64170813988034,86,7156,9,1843.3275923728943,1054862
150.0,-274.5486807317804,89,7245,11,1865.0456924438477,1066713
150.0,-269.5059038735567,90,7335,11,1886.7524242401123,1078564
150.0,-282.98630871230085,95,7430,17,1908.50075507164,1090415
150.0,-266.0946656804082,85,7515,8,1930.499892950058,1102266
115.2,-178.52694362115454,94,7609,16,1951.672914981842,1114243
150.0,-267.66163603819996,94,7703,16,1972.82129073143,1126094
130.6,-242.9140759486695,95,7798,17,1994.3043246269226,1137945
90.0,-129.36252098565393,100,7898,23,2016.1363599300385,1149796
150.0,-259.3982217967345,99,7997,23,2037.4862999916077,1161647
150.0,-486.333366611145,79,8076,0,2055.338654279709,1173498
150.0,-471.1357584096697,79,8155,0,2073.105870962143,1185349
120.0,-197.5945217056328,99,8254,20,2096.07918715477,1197200
119.4,-176.2322187272257,96,8350,18,2117.7745938301086,1209198
120.0,-202.8531869536054,84,8434,5,2139.430831193924,1221049
111.6,-174.48858194949622,89,8523,11,2162.0917637348175,1233008
120.0,-203.51062905337326,89,8612,11,2183.5489358901978,1244859
84.6,-122.09568191820361,97,8709,19,2205.086686372757,1256810
120.0,-196.49771789500693,93,8802,19,2226.1177060604095,1268661
131.0,-237.97690337646844,104,8906,29,2247.4342625141144,1280512
120.0,-202.17953914547888,107,9013,28,2268.8572840690613,1292363
120.0,-194.34165849235845,108,9121,31,2290.647314310074,1304214
150.0,-526.3539304810568,79,9200,0,2307.8984894752502,1316065
150.0,-268.6580167560218,80,9280,1,2330.3476009368896,1327916
147.4,-235.86089096853502,106,9386,27,2353.092040538788,1339904
94.0,-154.35026925057792,97,9483,20,2374.3771698474884,1351886
120.0,-203.31253546536618,109,9592,32,2395.948471546173,1363737
120.0,-205.55717760058351,100,9692,24,2417.885368824005,1375588
93.4,-165.99874087312108,108,9800,30,2439.3490624427795,1387439
120.0,-205.60292368676423,107,9907,28,2460.715770959854,1399290
120.0,-203.56784122168926,114,10021,38,2484.8822791576385,1411141
150.0,-466.9953792323148,79,10100,0,2507.4560883045197,1422992
150.0,-326.8866683715421,79,10179,0,2531.57652592659,1434843
117.0,-169.6449903612185,107,10286,28,2553.120563030243,1446829
90.0,-136.8972937044631,104,10390,29,2575.7835595607758,1458680
120.0,-210.18463214337498,85,10475,6,2598.138786315918,1470531
146.0,-233.57201783874544,112,10587,38,2620.608077764511,1482512
150.0,-285.7928086805683,82,10669,3,2643.226553916931,1494363
120.0,-200.67842032388367,96,10765,19,2665.189306497574,1506214
150.0,-260.6182747770856,92,10857,17,2686.519755125046,1518065
150.0,-341.88480491036876,79,10936,0,2708.5676662921906,1529916
150.0,-267.5359208838742,87,11023,11,2730.2251930236816,1541767
150.0,-294.8815315010573,79,11102,0,2752.0291261672974,1553618
123.0,-232.9461706777387,83,11185,5,2773.5599236488342,1565469
150.0,-278.608480205847,84,11269,6,2795.540942430496,1577320
150.0,-281.8285858984691,80,11349,1,2816.961463212967,1589171
150.0,-283.6096671882186,80,11429,1,2839.490894794464,1601022
150.0,-363.6797003382758,79,11508,0,2861.5907821655273,1612873
150.0,-300.5470739628695,79,11587,0,2883.0168504714966,1624724
150.0,-317.8640065470734,79,11666,0,2904.9609842300415,1636575
150.0,-305.2516257459235,79,11745,0,2926.8331830501556,1648426
150.0,-299.5368971988736,79,11824,0,2949.2951531410217,1660277
150.0,-319.1165924896063,79,11903,0,2971.055735349655,1672128
150.0,-287.96067530130955,80,11983,1,2992.4336898326874,1683979
150.0,-339.12469565770846,79,12062,0,3013.965945482254,1695830
150.0,-348.026288116172,79,12141,0,3035.759541273117,1707681
120.0,-215.48494825095673,83,12224,4,3058.2587537765503,1719532
150.0,-337.17974794246146,79,12303,0,3079.9257593154907,1731383
120.0,-206.51724766562785,86,12389,7,3101.608882665634,1743234
150.0,-329.14304909403256,79,12468,0,3119.1516988277435,1755085
150.0,-331.77066017397374,79,12547,0,3140.619393825531,1766936
148.2,-256.41088735683036,85,12632,6,3162.4480834007263,1778928
150.0,-343.80660955244946,79,12711,0,3184.4096615314484,1790779
150.0,-332.3125734678609,79,12790,0,3206.1825788021088,1802630
150.0,-331.6480075861423,79,12869,0,3227.5933129787445,1814481
150.0,-289.3168001156074,79,12948,0,3249.9272871017456,1826332
150.0,-317.12150762417116,79,13027,0,3271.7265162467957,1838183
150.0,-298.07300733703886,79,13106,0,3293.5829157829285,1850034
150.0,-301.4437741521668,79,13185,0,3315.35155749321,1861885
150.0,-389.80799087478067,79,13264,0,3333.521116733551,1873736
150.0,-287.512218293601,79,13343,0,3354.9915599823,1885587
150.0,-280.6531109240368,79,13422,0,3376.771230697632,1897438
150.0,-285.4626822301014,81,13503,2,3399.0427718162537,1909289
150.0,-278.07810596839033,79,13582,0,3421.0980412960052,1921140
150.0,-275.4525192444968,82,13664,3,3442.8506338596344,1932991
150.0,-294.3545004795307,83,13747,4,3464.6783468723297,1944842
150.0,-275.0073581054179,87,13834,8,3486.4987001419067,1956693
120.0,-190.7561520488444,87,13921,8,3508.658592224121,1968544
150.0,-263.8976507520224,91,14012,17,3530.7425038814545,1980395
92.6,-136.41520396086273,99,14111,21,3552.471408367157,1992246
90.0,-143.76152452017186,97,14208,20,3574.270515680313,2004097
106.0,-154.2218991405476,103,14311,25,3596.008917093277,2016028
146.6,-238.56055753277877,104,14415,25,3617.7512533664703,2028012
90.0,-139.02283259721955,97,14512,18,3639.595683813095,2039863
150.0,-472.08476492940946,79,14591,0,3657.715124607086,2051714
145.0,-233.75960277676853,104,14695,27,3679.601831436157,2063690
120.0,-202.65732548707828,102,14797,24,3701.5643351078033,2075541
135.2,-224.90163462939785,97,14894,19,3723.127786874771,2087468
137.2,-219.95299893051788,109,15003,31,3745.1021995544434,2099405
120.0,-204.31215701103707,104,15107,27,3767.1994771957397,2111256
120.0,-214.51277642869007,119,15226,40,3788.9067046642303,2123107
150.0,-437.8760837038699,79,15305,0,3806.3787999153137,2134958
90.0,-130.3796653641749,110,15415,32,3828.384173154831,2146809
150.0,-412.3488394778997,79,15494,0,3846.0018265247345,2158660
150.0,-269.70775053253584,116,15610,38,3868.959043979645,2170511
90.0,-146.17919428003066,117,15727,41,3891.422503709793,2182362
117.6,-180.58759007954143,120,15847,41,3913.365034341812,2194351
150.0,-285.5774183544573,82,15929,3,3935.2501888275146,2206202
150.0,-372.4004863462314,79,16008,0,3953.0840401649475,2218053
90.0,-145.6467370390273,110,16118,31,3975.4693036079407,2229904
150.0,-374.57764542282973,79,16197,0,3996.915365219116,2241755
87.4,-114.26792194359993,102,16299,26,4018.753413915634,2253743
150.0,-359.89176990027914,79,16378,0,4040.3767063617706,2265594
110.6,-176.1043782576246,106,16484,29,4062.279977083206,2277548
150.0,-353.0127166606479,79,16563,0,4080.106505393982,2289399
120.0,-204.90745874360746,112,16675,36,4102.825438976288,2301250
89.2,-113.66454431218025,124,16799,49,4125.5128293037415,2313247
84.8,-108.38237621877366,131,16930,54,4148.785959005356,2325222
150.0,-362.2296824395064,79,17009,0,4166.880138874054,2337073
111.4,-152.5023509597504,130,17139,53,4189.026990890503,2349031
90.0,-136.39961060452382,135,17274,58,4211.166197538376,2360882
95.2,-153.43872848262927,130,17404,51,4233.611930370331,2372841
