EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,SuccessInsertion,TimeElapsed,TimestepsSoFar
150.0,-634.6525542276821,99,99,0,23.673027276992798,14850
150.0,-650.6867996022929,99,198,0,46.92608380317688,29700
150.0,-631.6281876569694,99,297,0,70.22961664199829,44550
150.0,-594.6874612223035,99,396,0,93.61260938644409,59400
150.0,-596.2122639680134,99,495,0,118.08000183105469,74250
150.0,-541.3898340991702,99,594,0,142.17169904708862,89100
150.0,-550.8242310768112,99,693,0,165.9768009185791,103950
150.0,-504.23656794188855,99,792,0,190.02030181884766,118800
150.0,-490.95376091862147,99,891,0,213.68150758743286,133650
150.0,-461.3848471116545,99,990,0,237.48917746543884,148500
150.0,-471.66742400334317,99,1089,0,261.33455991744995,163350
150.0,-436.4001464292146,99,1188,0,284.9603807926178,178200
150.0,-414.56534710601625,99,1287,0,309.1333305835724,193050
150.0,-401.7909638535153,99,1386,0,333.13655281066895,207900
150.0,-395.42259897800994,99,1485,0,362.9953625202179,222750
150.0,-392.9104680947174,99,1584,0,391.8768286705017,237600
150.0,-385.2657253295665,99,1683,0,423.63339829444885,252450
150.0,-377.62730083833225,99,1782,0,452.9467148780823,267300
150.0,-377.4783571153231,99,1881,0,483.03948640823364,282150
150.0,-376.8934478269819,99,1980,0,513.5484900474548,297000
150.0,-369.668050241447,99,2079,0,543.845871925354,311850
150.0,-375.4005547800492,99,2178,0,575.4271235466003,326700
150.0,-375.2958442376692,99,2277,0,607.6905052661896,341550
150.0,-374.30689597634006,99,2376,0,638.9822087287903,356400
150.0,-368.64206216798493,99,2475,0,669.2128551006317,371250
150.0,-370.71567431421545,99,2574,0,698.3067238330841,386100
150.0,-368.11314945534923,99,2673,0,728.395001411438,400950
150.0,-372.0580716424916,99,2772,0,759.0212705135345,415800
150.0,-369.3113680575625,99,2871,0,788.5446534156799,430650
150.0,-370.6147696077414,99,2970,0,818.780871629715,445500
150.0,-371.12378703483716,99,3069,0,849.5487484931946,460350
150.0,-367.97369555231774,99,3168,0,879.576667547226,475200
150.0,-367.22347934866514,99,3267,0,908.7793819904327,490050
150.0,-365.7301393005136,99,3366,0,939.4813401699066,504900
150.0,-365.88572835643697,99,3465,0,969.7326674461365,519750
150.0,-365.18788509704945,99,3564,0,1000.4672560691833,534600
150.0,-364.636777732451,99,3663,0,1029.254289150238,549450
150.0,-366.1750604891211,99,3762,0,1058.400087594986,564300
150.0,-366.05865464958276,99,3861,0,1090.888585805893,579150
150.0,-365.6485855044887,99,3960,0,1121.567151069641,594000
150.0,-365.8697060395471,99,4059,0,1151.3281915187836,608850
150.0,-365.97231767570895,99,4158,0,1180.4635269641876,623700
150.0,-367.1163456795804,99,4257,0,1211.527636051178,638550
150.0,-367.69765117358116,99,4356,0,1241.209740638733,653400
150.0,-368.17437808814975,99,4455,0,1273.0365569591522,668250
150.0,-369.04342186250267,99,4554,0,1302.6700212955475,683100
150.0,-368.24261486411854,99,4653,0,1332.9384388923645,697950
150.0,-369.06965492320086,99,4752,0,1363.7938647270203,712800
150.0,-368.976357362092,99,4851,0,1394.326245546341,727650
150.0,-369.6957458039129,99,4950,0,1427.4302458763123,742500
150.0,-368.5154409767629,99,5049,0,1456.4440834522247,757350
150.0,-368.9644701815284,99,5148,0,1486.4057619571686,772200
150.0,-369.75789240685856,99,5247,0,1518.692202091217,787050
150.0,-369.419378109341,99,5346,0,1548.6362907886505,801900
150.0,-370.0508024666654,99,5445,0,1579.1214113235474,816750
150.0,-370.2650948228117,99,5544,0,1611.2593796253204,831600
150.0,-370.74222599814726,99,5643,0,1643.9718570709229,846450
150.0,-370.64006942089566,99,5742,0,1673.5036013126373,861300
150.0,-370.65147251742076,99,5841,0,1705.0128147602081,876150
150.0,-370.3423446636586,99,5940,0,1734.823070049286,891000
150.0,-371.21981823683984,99,6039,0,1766.0011057853699,905850
150.0,-369.5378059670334,99,6138,0,1797.6904847621918,920700
150.0,-369.701640634759,99,6237,0,1826.9036433696747,935550
150.0,-371.1953657946582,99,6336,0,1856.2535600662231,950400
150.0,-371.36469661723163,99,6435,0,1886.8917424678802,965250
150.0,-371.70451611315553,99,6534,0,1918.0500445365906,980100
150.0,-370.8205175689827,99,6633,0,1949.8670728206635,994950
150.0,-370.81865900446815,99,6732,0,1981.5700447559357,1009800
150.0,-371.3896165672096,99,6831,0,2013.2080595493317,1024650
150.0,-371.94963466333877,99,6930,0,2044.8291914463043,1039500
150.0,-371.4159772096258,99,7029,0,2075.3771011829376,1054350
150.0,-370.65981449549264,99,7128,0,2107.6856315135956,1069200
150.0,-369.3954902569689,99,7227,0,2137.6103937625885,1084050
150.0,-370.4882367037838,99,7326,0,2163.9232954978943,1098900
150.0,-369.74951541152444,99,7425,0,2192.1165194511414,1113750
150.0,-371.43599761320564,99,7524,0,2220.2313244342804,1128600
150.0,-370.69457323383557,99,7623,0,2248.8071043491364,1143450
150.0,-374.0059695014136,99,7722,0,2277.075360774994,1158300
150.0,-374.2675214612922,99,7821,0,2301.779331922531,1173150
150.0,-374.0442653741412,99,7920,0,2327.7768080234528,1188000
150.0,-373.773305670343,99,8019,0,2355.7565639019012,1202850
150.0,-373.03497291182987,99,8118,0,2381.2532131671906,1217700
150.0,-372.19615441638564,99,8217,0,2409.845311164856,1232550
150.0,-375.09208029991936,99,8316,0,2435.587150335312,1247400
150.0,-374.7937981384542,99,8415,0,2461.484836101532,1262250
150.0,-374.53228960040303,99,8514,0,2490.1891181468964,1277100
150.0,-372.73002240441207,99,8613,0,2520.431649208069,1291950
150.0,-373.4584531898037,99,8712,0,2550.5694324970245,1306800
150.0,-372.6251594788861,99,8811,0,2580.3269412517548,1321650
150.0,-372.5155959329435,99,8910,0,2610.167089700699,1336500
150.0,-373.4676560283857,99,9009,0,2641.1859707832336,1351350
150.0,-372.27898319641207,99,9108,0,2671.4618787765503,1366200
150.0,-372.1732995322057,99,9207,0,2702.557372570038,1381050
150.0,-371.09277187768123,99,9306,0,2733.0043210983276,1395900
150.0,-372.3178869902823,99,9405,0,2763.506155014038,1410750
150.0,-371.7977974342027,99,9504,0,2794.918930530548,1425600
150.0,-371.07116100198243,99,9603,0,2824.8811700344086,1440450
150.0,-369.51210050630783,99,9702,0,2856.0395872592926,1455300
150.0,-370.185164432344,99,9801,0,2886.674347639084,1470150
150.0,-370.5211455554174,99,9900,0,2917.825857400894,1485000
