EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,SuccessInsertion,TimeElapsed,TimestepsSoFar
150.0,-638.2388966007762,79,79,0,50.543639183044434,11851
150.0,-654.0022076252479,79,158,0,96.43821930885315,23702
150.0,-617.0350904545737,79,237,0,144.99332451820374,35553
150.0,-626.6864885243798,79,316,0,198.825288772583,47404
150.0,-620.156414008655,79,395,0,248.4436435699463,59255
150.0,-609.0991347875472,79,474,0,301.22831201553345,71106
150.0,-586.6941952059708,79,553,0,354.4062237739563,82957
150.0,-563.6392598125576,79,632,0,405.0322072505951,94808
150.0,-544.3665962210687,79,711,0,453.921213388443,106659
150.0,-526.24145448901,79,790,0,500.5340657234192,118510
150.0,-510.7398088106667,79,869,0,549.3604733943939,130361
150.0,-483.78383152543375,79,948,0,599.9044151306152,142212
150.0,-462.22442845588995,79,1027,0,649.4417769908905,154063
150.0,-444.40699453663257,79,1106,0,701.9735789299011,165914
150.0,-443.50594817966055,79,1185,0,752.2946000099182,177765
150.0,-446.01844720382144,79,1264,0,800.6056222915649,189616
150.0,-454.07405690699187,79,1343,0,850.3792321681976,201467
150.0,-434.8364446016776,79,1422,0,901.5573990345001,213318
150.0,-404.5732256930425,79,1501,0,948.9833903312683,225169
150.0,-398.5189054801184,79,1580,0,997.4869768619537,237020
150.0,-360.194628424969,79,1659,0,1047.1995503902435,248871
150.0,-381.1778920688327,79,1738,0,1097.1542942523956,260722
150.0,-384.4813278094604,79,1817,0,1146.9747486114502,272573
150.0,-415.35967919933466,79,1896,0,1196.6137278079987,284424
150.0,-406.14094803815453,79,1975,0,1244.8761839866638,296275
150.0,-429.0228646107853,79,2054,0,1297.452073097229,308126
150.0,-400.9748168336243,79,2133,0,1346.441201210022,319977
150.0,-399.634286814133,79,2212,0,1390.99746632576,331828
150.0,-402.6572815371858,79,2291,0,1442.6735372543335,343679
150.0,-379.16714117732073,79,2370,0,1494.1018085479736,355530
150.0,-359.14477215708,79,2449,0,1548.5405247211456,367381
150.0,-358.43305511049425,79,2528,0,1601.681690454483,379232
150.0,-348.0531174274047,79,2607,0,1652.2242496013641,391083
150.0,-334.2348799887285,79,2686,0,1703.0257165431976,402934
150.0,-363.4948796110369,79,2765,0,1754.0269968509674,414785
150.0,-334.6716078190226,79,2844,0,1803.921170949936,426636
150.0,-333.9075628199534,79,2923,0,1859.782347202301,438487
150.0,-334.2323994731363,79,3002,0,1911.7585849761963,450338
150.0,-341.2789514818255,80,3082,1,1961.424070596695,462189
150.0,-335.06848400036733,80,3162,1,2011.6514756679535,474040
150.0,-317.066801979012,80,3242,2,2061.668250322342,485891
150.0,-330.7558883649652,79,3321,0,2114.121021747589,497742
150.0,-311.9551482894534,79,3400,0,2165.3209195137024,509593
150.0,-310.71995945651514,79,3479,0,2220.6582729816437,521444
150.0,-297.4261169729632,79,3558,0,2275.5771403312683,533295
150.0,-303.14652644003854,80,3638,2,2328.1913647651672,545146
90.0,-173.74336968922572,84,3722,5,2379.178656578064,556997
150.0,-314.16373093362637,84,3806,5,2433.927266359329,568848
150.0,-315.1152518394254,81,3887,2,2486.490080833435,580699
150.0,-343.4826367583159,83,3970,5,2538.556713581085,592550
150.0,-343.60984378301725,82,4052,3,2591.522130012512,604401
150.0,-317.3424050613903,86,4138,7,2641.772610425949,616252
150.0,-309.514680988679,83,4221,4,2692.768618583679,628103
132.0,-273.26978373020955,88,4309,9,2744.367676258087,639954
150.0,-286.1210010847655,85,4394,6,2797.5620238780975,651805
120.0,-229.17038634082763,93,4487,14,2849.348359823227,663656
90.0,-163.28245368529582,94,4581,15,2900.589779138565,675507
150.0,-316.81014286321965,84,4665,5,2954.050265789032,687358
150.0,-302.1488297340866,81,4746,2,2997.966388463974,699209
120.0,-228.18807003559286,82,4828,3,3049.7400093078613,711060
150.0,-294.3321916559131,82,4910,3,3098.1587591171265,722911
150.0,-288.1267183357493,82,4992,3,3150.2491776943207,734762
120.0,-226.6517654521274,86,5078,7,3200.452365398407,746613
150.0,-289.704647968423,90,5168,11,3252.2467024326324,758464
150.0,-290.75292374999697,95,5263,16,3303.410756111145,770315
140.8,-256.7690387738829,89,5352,10,3354.845157623291,782270
82.2,-124.34802793652428,89,5441,10,3406.099381685257,794232
150.0,-299.52235299288685,93,5534,14,3456.837601661682,806083
120.0,-230.64680514082997,88,5622,9,3505.817054271698,817934
150.0,-297.81093049216844,83,5705,4,3557.3598535060883,829785
101.0,-206.1829500877255,89,5794,10,3608.0919513702393,841636
120.0,-238.51584885562596,90,5884,11,3659.0259358882904,853487
137.6,-258.9141439551751,96,5980,17,3710.322118282318,865426
150.0,-304.27950942112227,90,6070,11,3760.8752088546753,877277
120.0,-225.31370002216795,93,6163,14,3812.355117082596,889128
108.4,-187.50956275152254,99,6262,20,3862.8551681041718,901071
137.2,-250.66154199467746,90,6352,11,3913.343369960785,913008
105.4,-197.22604200418405,93,6445,14,3962.8980882167816,924859
120.0,-226.66167139522918,99,6544,20,4015.0412447452545,936710
150.0,-299.73351658097005,85,6629,6,4064.3372049331665,948561
150.0,-301.4989398966817,101,6730,22,4107.367228031158,960412
120.0,-229.75576337900876,103,6833,25,4147.391269445419,972263
120.0,-228.2495238736762,108,6941,29,4188.589593410492,984114
74.8,-132.78537042567615,113,7054,35,4229.622026205063,995965
106.8,-188.9916689865264,116,7170,37,4270.64693903923,1007900
105.6,-182.63477834066393,120,7290,41,4311.743817567825,1019829
72.6,-126.00754793595988,115,7405,36,4353.344323396683,1031680
105.8,-182.82563903648898,107,7512,28,4395.295785903931,1043610
101.6,-191.16104478447596,126,7638,49,4436.803247690201,1055461
80.2,-116.52479187073831,131,7769,54,4477.482165813446,1067413
75.0,-97.98024484512719,130,7899,52,4518.27769780159,1079339
106.2,-196.4033888263372,120,8019,44,4558.696207046509,1091190
