# {"t_start": 1591329093.5835388, "env_id": "Block2D-v1"} 
r,l,t
-105.173048,107,3659.73225
-78.891682,77,3659.863564
-82.466818,78,3660.99802
-102.948737,108,3661.841133
-100.431809,110,3662.166812
-104.325633,99,3662.313963
-74.833924,84,3662.468665
-121.211711,108,3662.9807
-116.907355,108,3663.788276
-103.516881,103,3666.859546
-90.115839,89,3667.175322
-82.599516,79,3670.104409
-119.431548,117,3670.464946
-105.677457,102,3670.937209
-73.913399,76,3671.391551
-95.88555,100,3671.579344
-91.630597,88,3672.528437
-100.379913,101,3710.968383
-94.420053,99,3712.11215
-109.104398,107,3712.772205
-85.620341,94,3713.404551
-102.064006,109,3715.527493
-85.683965,95,3716.817305
-113.252581,104,3716.989664
-102.427281,107,3719.425519
-88.632404,83,3719.723263
-74.86392,80,3720.527668
-86.70007,85,3722.280095
-92.431996,93,3761.860993
-78.746009,80,3762.345352
-68.031761,78,3762.836572
-78.281255,78,3763.331367
-70.567783,79,3763.827626
-90.929002,94,3764.825187
-83.645911,92,3765.310326
-93.125517,86,3765.628914
-70.122826,76,3767.738455
-77.897434,84,3768.71982
-84.893696,90,3769.538697
-113.734444,110,3769.722992
-80.216387,80,3772.630108
-109.623261,102,3773.815948
-74.313175,77,3813.478936
-76.478075,84,3813.649024
-88.129326,93,3813.821041
-96.274579,95,3814.636595
-63.906691,72,3815.756707
-73.831372,80,3816.09905
-87.939014,86,3816.269469
-107.251426,101,3817.106032
-92.928481,99,3818.576866
-91.898536,89,3818.894969
-66.341066,73,3819.530922
-112.287731,113,3820.062543
-109.238554,103,3821.83746
-78.592834,87,3822.481176
-79.214788,83,3822.640315
-64.245121,74,3822.957979
-102.225221,100,3823.149037
-76.931439,80,3824.589144
-82.148529,86,3825.572374
-90.538369,92,3825.909066
-109.642515,106,3865.854016
-99.022526,92,3867.31257
-67.232754,75,3868.265187
-85.298972,90,3868.780819
-86.777556,90,3868.946164
-85.073917,89,3870.364181
-63.991909,72,3871.613953
-98.472051,99,3872.275833
-76.937144,81,3874.167533
-67.579549,78,3874.323277
-83.984444,86,3876.232202
-108.749343,113,3915.649377
-94.767677,102,3915.801185
-70.351747,80,3916.26655
-79.412799,84,3917.415536
-88.821342,88,3918.572123
-63.358426,73,3920.523675
-82.284392,84,3921.032419
-92.450926,98,3921.538092
-86.300816,88,3922.341303
-73.818893,83,3924.136439
-73.606636,79,3924.454953
-76.612105,83,3925.755492
-62.519547,73,3926.229285
-85.361447,91,3926.411304
-68.295628,75,3963.701171
-85.024479,96,3965.090201
-74.214613,83,3967.232417
-63.502162,71,3967.384977
-70.520101,74,3967.466902
-73.240105,75,3967.556202
-76.085105,79,3967.892637
-74.419026,84,3969.046531
-67.453872,71,3969.198034
-67.562725,81,3969.374078
-84.620305,93,3969.727329
-105.661659,108,3970.591497
-60.060147,72,3970.878614
-84.792564,92,3972.22537
-56.337537,71,3972.366419
-66.278857,73,3972.533442
-74.754005,81,3973.194547
-61.173901,71,3974.132153
-60.483124,75,3975.013976
-68.98101,72,3976.339588
-96.481106,86,4022.214617
-77.813094,83,4023.853071
-64.141052,76,4024.661921
-71.977895,79,4025.154148
-67.061659,75,4026.127927
-53.380397,64,4026.927829
-76.714629,82,4065.337209
-94.730786,104,4065.536798
-85.518429,90,4066.03966
-62.153739,76,4066.860545
-64.763278,72,4067.349545
-73.499888,79,4069.001994
-104.896048,113,4069.203055
-68.096586,71,4069.483894
-70.809372,79,4069.657717
-75.027146,75,4070.143595
-78.310151,83,4071.767165
-80.93191,84,4072.091161
-75.593933,77,4072.404723
-64.17145,69,4072.563915
-88.938856,94,4072.915717
-83.330165,88,4073.072001
-84.014402,85,4073.554762
-80.579382,87,4073.719821
-78.272595,88,4075.523914
-64.3023,76,4076.150233
-67.480166,74,4076.626203
-67.03121,74,4076.789057
-80.178609,80,4108.195467
-75.112225,82,4109.979271
-68.819465,78,4111.072665
-90.19934,97,4111.470441
-83.598149,84,4112.880999
-76.772991,76,4113.23902
-54.17573,67,4113.414948
-76.019346,86,4115.268045
-83.299017,87,4115.819201
-77.618147,82,4116.535277
-95.47286,96,4116.910584
-73.678524,73,4117.417383
-70.910609,79,4117.609807
-79.984344,82,4117.785702
-68.863097,79,4118.315006
-78.959721,85,4118.51674
-76.712218,83,4118.881529
-71.385529,77,4119.228759
-74.845725,75,4119.954469
-60.187168,75,4120.043523
-68.377836,78,4120.492825
-89.008113,90,4120.684951
-81.650495,75,4120.844756
-62.01531,71,4120.931024
-77.781772,77,4122.29022
-71.036456,83,4149.282006
-65.826852,76,4149.845253
-90.752069,95,4150.045257
-64.037001,76,4150.757344
-73.757421,80,4151.126164
-67.486277,75,4151.483433
-88.603778,89,4152.046341
-62.507823,77,4152.212266
-97.029222,90,4152.961728
-65.707843,72,4153.32725
-72.260399,87,4153.711171
-49.693465,66,4154.0524
-74.371618,86,4154.441143
-64.50297,76,4155.000113
-79.7372,89,4155.245889
-60.962724,79,4155.992795
-75.262675,78,4156.194862
-55.426836,74,4156.772653
-65.332114,74,4156.864528
-66.992205,83,4157.166022
-77.104192,81,4157.706989
-91.249393,91,4159.180516
-82.140252,86,4159.354324
-69.944414,72,4159.696649
-82.568716,88,4160.594803
-63.680193,70,4160.940725
-70.778293,79,4161.132033
-86.969259,91,4161.510654
-47.776285,64,4162.194406
-76.409179,79,4189.397834
-92.577091,91,4189.782012
-67.194939,76,4190.304255
-77.302043,85,4190.857852
-70.922027,83,4191.398362
-56.472448,72,4191.565721
-71.642713,74,4191.752299
-57.530477,75,4192.300495
-67.459947,82,4192.486761
-58.709769,71,4192.650022
-79.710969,85,4193.739932
-92.890173,91,4194.108523
-72.04814,78,4194.452995
-86.826404,79,4195.530092
-83.82031,87,4195.71823
-97.727111,86,4196.806503
-74.438814,83,4197.172747
-75.475104,73,4198.472601
-59.298706,72,4198.646812
-79.690843,83,4198.850495
-79.07444,79,4199.749641
-93.177856,91,4200.481894
-77.783115,83,4201.184077
-72.194651,75,4201.533181
-78.991798,85,4201.722933
-57.125172,73,4201.892008
-65.23846,70,4202.250453
-72.092162,76,4202.350397
-85.107976,86,4202.457711
-56.96347,70,4202.617949
-75.036917,77,4202.709097
-61.928815,76,4202.983732
-55.182572,70,4203.15532
-76.39012,84,4203.348572
-76.657835,84,4230.438826
-79.767458,83,4230.620062
-67.327884,75,4230.969745
-55.016119,70,4231.145711
-65.451831,74,4231.515767
-63.130423,75,4231.604822
-67.935497,78,4231.701444
-114.622612,105,4231.916265
-77.395015,83,4232.612057
-82.540146,87,4233.17671
-63.140338,76,4233.718313
-80.496283,91,4234.267848
-78.325714,80,4234.992778
-82.242854,91,4235.366692
-65.725369,76,4235.530729
-63.988005,79,4236.10352
-64.584254,71,4236.271757
-70.679293,82,4236.473893
-83.693901,86,4237.435756
-108.172848,107,4237.829413
-91.05677,94,4237.998563
-85.883212,82,4238.187242
-87.346041,92,4238.951708
-69.330649,76,4239.109503
-78.133059,85,4239.2978
-97.022307,93,4239.485188
-97.60419,103,4240.048939
-72.177307,79,4240.380107
-77.159784,89,4240.752161
-74.646686,89,4241.117068
-79.750248,88,4242.198467
-84.336149,93,4242.382295
-60.573818,75,4242.542344
-72.634512,81,4243.07451
-67.837194,83,4243.436423
-86.39062,85,4244.530694
-80.959436,84,4244.708927
-72.569109,83,4271.461529
-77.636665,81,4271.634983
-62.185108,77,4271.81642
-54.60299,70,4271.902626
-62.056041,74,4272.179772
-63.797718,74,4272.538682
-62.987157,76,4272.722911
-69.088131,79,4272.912411
-60.482115,69,4273.81302
-48.426734,69,4273.89722
-51.839806,71,4274.723151
-81.292957,83,4275.632167
-53.467938,67,4276.164907
-60.45394,67,4276.351997
-70.786446,76,4276.539984
-82.39358,87,4276.733737
-87.309576,85,4277.104516
-46.351008,63,4277.185297
-67.118392,77,4278.377244
-69.935412,80,4278.561008
-58.507113,71,4278.730929
-66.726037,71,4278.916881
-59.925442,68,4279.454715
-91.81012,96,4279.667151
-59.609796,71,4280.536033
-72.806497,80,4280.724073
-82.307248,88,4282.185256
-86.11657,86,4282.546026
-67.15994,76,4282.895211
-51.11582,66,4282.973278
-52.679178,64,4283.237825
-58.394635,66,4283.315752
-68.01252,75,4283.431969
-65.762135,78,4283.619431
-68.354744,71,4283.790918
-77.163603,83,4283.979964
-50.112617,70,4284.314776
-59.49064,76,4284.49772
-86.227462,86,4284.685853
-72.640398,82,4285.230759
-72.185785,78,4285.580192
-79.845652,80,4312.744896
-76.98618,80,4313.105694
-96.820044,102,4313.313331
-79.287923,86,4313.647733
-62.299664,77,4314.176544
-99.514675,102,4314.394265
-106.332052,111,4314.771941
-77.127193,84,4315.444897
-62.765558,72,4315.790285
-55.996286,69,4316.339695
-81.44964,87,4316.540582
-73.109972,82,4316.721443
-66.682706,82,4316.902736
-79.638058,83,4317.275154
-54.170821,68,4318.383801
-56.309107,78,4318.576168
-93.333455,99,4318.963894
-71.519446,79,4319.835402
-77.132544,90,4320.031716
-89.905673,85,4320.385404
-80.906473,86,4320.566972
-85.9177,91,4320.761532
-70.859926,82,4321.289581
-81.348977,91,4321.841644
-85.955553,93,4322.203754
-56.837046,75,4322.365182
-85.996966,94,4322.929904
-79.046442,84,4323.103006
-73.956387,80,4324.194066
-81.174105,86,4324.563021
-72.718229,80,4325.087377
-101.283955,104,4325.485724
-57.299837,75,4326.004643
-83.542555,87,4326.199378
-58.071007,68,4326.36716
-67.144979,76,4326.456561
-71.328377,83,4354.204515
-77.525064,77,4354.917389
-60.014476,74,4355.637105
-66.798847,72,4355.730806
-64.52906,79,4356.013935
-92.470385,92,4356.75505
-59.612193,78,4356.929053
-56.173425,70,4357.015749
-66.256957,79,4357.111003
-69.358483,80,4357.829695
-51.157223,71,4358.171393
-61.35692,82,4359.075811
-67.657098,85,4359.613786
-64.10163,78,4360.681939
-72.292902,80,4361.048469
-85.881829,90,4362.123411
-83.170766,89,4362.846246
-77.150112,86,4363.384124
-99.741238,92,4363.927954
-79.486645,81,4364.096925
-108.991335,109,4364.486211
-68.825442,75,4364.985673
-95.438982,97,4365.379076
-58.612535,72,4365.528414
-70.346239,81,4366.070817
-85.121987,98,4366.805343
-54.669228,69,4368.001816
-82.130553,79,4368.193992
-64.393254,75,4396.111571
-74.954974,81,4396.298695
-82.860325,88,4396.489844
-80.48907,81,4396.845435
-73.019054,82,4397.218211
-69.029847,82,4397.581637
-69.4365,83,4397.946184
-89.254564,84,4398.125231
-80.587692,84,4398.303654
-79.347488,87,4399.403747
-66.142694,75,4399.566406
-65.182547,80,4400.299588
-56.471004,66,4400.464706
-70.787355,78,4400.573073
-69.94358,82,4401.403082
-51.167731,64,4402.107346
-66.805737,75,4402.305836
-54.920694,70,4402.390085
-74.675721,89,4402.501356
-76.062138,86,4402.677577
-81.783063,86,4402.856005
-70.281366,82,4403.041977
-90.163147,95,4403.247944
-71.854105,78,4403.587804
-65.177956,73,4403.762205
-63.942294,69,4403.843324
-65.571802,78,4403.94273
-66.331938,70,4404.288487
-72.344148,84,4405.416174
-56.912076,80,4405.596151
-70.795864,76,4405.779996
-63.914928,74,4405.863395
-73.640605,78,4405.954427
-58.803731,71,4406.295408
-63.740175,75,4406.387905
-59.876632,70,4406.656301
-66.458917,76,4406.751301
-81.797904,93,4407.048795
-93.303883,98,4407.243937
-69.925014,73,4407.764365
-52.655598,75,4407.944179
-65.206855,75,4408.305602
-81.212372,85,4408.681678
-71.116862,80,4409.036111
-71.919706,85,4409.222779
-101.597262,104,4409.43179
-91.90178,92,4409.598921
-66.775587,79,4409.951304
-72.922552,82,4437.620057
-69.717936,80,4438.342744
-66.298462,76,4438.518225
-62.851439,78,4438.701276
-56.613962,71,4438.869644
-70.764315,75,4439.059705
-65.532322,77,4439.446178
-65.22689,72,4439.834342
-61.300674,76,4440.037068
-69.433124,76,4440.39352
-102.737564,98,4440.597398
-54.74489,73,4440.746538
-89.990077,87,4441.128066
-74.637366,81,4441.29974
-57.581616,74,4441.471464
-56.119411,74,4441.563618
-56.056809,65,4441.641631
-65.062085,77,4441.831209
-78.055562,77,4442.015604
-75.155824,86,4442.378752
-87.790604,86,4442.91789
-61.828406,79,4443.091794
-62.023248,71,4443.452173
-61.987153,75,4443.819442
-72.69183,82,4444.016675
-76.893208,85,4444.397719
-63.838287,77,4444.568135
-58.423674,70,4445.318267
-66.971452,71,4445.688832
-49.037942,62,4445.860126
-71.011371,77,4445.951715
-66.78019,71,4446.051304
-66.451432,79,4446.241422
-69.176551,81,4446.606351
-84.186636,83,4446.96832
-64.625879,78,4447.136863
-74.397632,75,4447.308624
-56.501956,75,4447.487572
-51.024262,64,4447.66229
-57.899585,75,4448.050163
-85.491198,90,4448.245646
-84.302663,79,4448.61462
-52.781343,66,4448.780851
-72.507617,81,4449.338697
-81.170697,89,4449.704416
-70.476446,77,4450.217735
-57.258997,72,4450.307605
-53.96058,71,4450.760154
-89.546271,86,4451.137243
-64.972458,78,4451.494762
-53.606822,70,4451.665478
-97.429381,101,4451.881052
-86.789405,88,4478.120482
-87.895441,100,4478.842576
-68.610133,78,4479.183333
-97.755138,102,4479.398133
-78.257214,86,4479.743955
-62.648234,75,4480.104074
-67.432839,82,4480.289491
-61.087574,79,4480.461432
-49.08485,66,4480.54108
-68.601499,79,4481.196234
-47.796499,67,4481.276111
-68.922411,79,4481.371023
-67.180978,82,4481.90509
-56.915899,67,4482.066689
-67.482588,75,4482.155815
-74.704694,82,4482.258959
-47.58338,59,4482.328723
-78.139369,86,4482.447746
-54.736557,73,4482.610497
-92.545289,99,4483.178982
-75.400119,81,4483.332915
-59.17204,76,4483.504963
-66.776103,81,4484.582011
-53.91764,69,4484.924167
-56.129856,75,4485.107973
-74.074739,82,4485.316779
-78.162645,87,4485.861185
-53.759039,65,4486.011229
-65.870503,74,4486.926078
-76.587563,86,4487.120208
-72.186109,79,4487.66528
-50.551643,66,4487.82656
-49.421952,70,4487.910004
-73.369974,83,4488.031322
-94.591031,95,4488.230894
-68.240541,74,4488.398916
-66.419385,77,4489.120304
-81.256244,88,4489.341163
-53.707259,67,4489.504005
-81.891816,83,4489.609664
-68.485037,83,4489.903606
-70.865195,77,4490.091819
-62.76203,73,4490.834988
-60.02431,75,4490.931275
-70.81551,83,4491.211851
-71.81744,86,4491.415343
-108.269376,103,4491.630927
-62.073179,75,4491.774851
-73.214828,80,4491.969513
-53.387613,70,4492.132748
-67.60488,79,4492.223177
-64.591508,75,4492.504244
-63.926507,81,4519.081085
-69.071191,82,4519.259213
-68.045647,81,4519.432454
-78.437567,81,4519.610406
-61.214437,75,4519.779889
-71.798392,83,4520.142943
-60.632569,72,4520.308548
-68.058072,78,4520.404269
-54.186771,69,4521.018465
-84.961141,94,4521.572427
-59.713287,73,4522.437896
-79.055389,83,4522.63825
-68.905358,81,4522.989706
-70.821035,79,4523.516965
-63.918676,76,4523.692858
-73.652527,81,4524.053871
-64.556881,70,4524.214414
-75.404667,86,4524.411587
-68.776982,77,4524.582667
-83.755039,84,4524.771621
-96.717471,104,4524.976626
-65.064498,74,4525.118495
-75.284042,80,4525.299697
-82.616405,89,4525.661055
-66.749038,77,4525.998043
-61.087959,74,4526.344964
-63.643239,71,4526.428807
-50.73757,71,4527.420115
-70.368254,81,4527.606426
-75.109013,90,4527.79064
-47.374159,67,4527.940427
-68.168399,75,4528.304137
-68.514746,77,4529.019628
-79.01436,93,4529.732719
-84.350204,94,4530.432732
-57.99884,72,4530.588419
-72.426924,79,4530.771513
-81.98579,97,4531.490044
-106.436978,104,4531.845556
-86.087859,88,4532.002217
-56.070677,69,4532.154043
-101.946969,99,4532.53861
-67.494735,75,4559.699662
-86.099324,84,4559.910057
-70.571258,74,4560.45941
-66.724646,69,4560.644353
-65.368654,69,4561.194666
-76.484165,85,4561.409229
-62.549812,80,4561.950363
-78.179403,79,4562.308618
-70.493721,76,4563.04633
-66.495769,77,4563.403121
-68.325761,77,4563.580647
-73.365107,80,4563.761305
-77.375136,78,4563.944081
-70.621893,72,4564.461496
-83.033164,78,4564.643496
-65.527075,75,4564.820394
-62.647964,74,4565.356887
-74.488993,82,4565.541783
-93.153428,92,4566.275632
-58.063958,65,4566.421222
-78.114533,85,4566.519747
-79.253344,81,4566.792708
-65.626578,77,4566.968556
-74.460224,82,4567.325848
-91.475559,96,4567.517682
-104.519058,110,4567.711369
-61.369553,75,4568.737173
-85.983812,94,4569.471375
-92.003796,94,4569.646228
-86.536399,87,4569.820883
-69.805485,77,4570.174899
-83.309775,91,4570.719368
-71.842783,77,4571.06077
-84.796547,88,4571.606212
-90.522687,101,4571.797336
-52.807478,64,4572.29395
-61.342358,68,4572.481088
-55.281235,72,4572.6625
-59.932161,72,4572.746887
-80.309476,86,4573.029388
-88.940973,93,4601.012433
-91.739124,96,4601.194126
-65.188212,75,4601.345832
-76.042635,83,4601.529159
-63.743576,67,4601.611932
-69.858935,77,4602.613221
-79.759959,79,4602.791545
-96.15931,99,4603.166292
-76.8343,84,4603.326731
-61.339574,68,4603.488594
-112.243996,109,4603.902597
-60.852379,73,4604.213684
-80.303066,80,4604.399467
-55.569874,69,4604.562655
-65.617463,73,4604.746018
-70.704379,78,4605.106821
-78.681395,84,4605.306277
-78.300286,81,4605.477778
-86.369469,82,4606.002275
-99.188309,100,4606.3842
-58.672805,70,4606.715047
-53.81462,67,4607.243744
-47.079177,68,4607.4218
-76.530274,92,4607.6274
-76.134004,87,4607.971335
-57.018754,71,4608.127079
-69.406419,76,4608.216024
-74.39829,77,4608.311245
-67.86236,76,4608.835826
-105.114833,108,4609.225211
-62.284278,80,4609.362825
-76.156944,82,4609.538576
-48.816662,66,4609.698466
-90.29967,86,4610.236737
-77.465552,90,4611.140617
-55.730464,68,4611.64566
-74.082708,76,4611.829599
-60.018858,73,4611.918632
-83.604926,92,4612.368222
-55.900681,67,4612.516065
-61.43356,79,4612.613829
-60.74152,70,4613.054325
-73.413977,73,4613.143352
-100.002859,106,4613.277123
-81.877764,87,4613.432945
-87.127066,94,4613.619147
-72.664896,79,4613.954843
-71.374963,70,4614.125543
-73.728019,78,4614.21593
-78.187275,75,4614.480968
-70.434962,75,4614.568386
-80.400168,82,4641.269326
-93.471137,99,4641.819438
-76.890052,86,4641.979994
-100.11013,99,4642.193192
-64.119912,73,4642.343029
-80.675223,91,4642.548941
-107.234358,102,4642.736218
-68.06583,76,4643.392826
-64.26536,72,4643.47704
-95.361732,104,4643.601536
-77.223447,84,4643.933439
-76.571958,95,4644.661093
-53.185312,70,4644.813672
-63.627662,71,4645.690209
-58.633834,74,4646.040992
-97.892477,105,4646.250622
-74.852139,82,4647.121509
-112.639682,108,4647.350766
-72.994484,79,4647.502172
-66.328977,73,4647.677419
-59.465093,72,4647.76792
-99.978649,88,4648.105417
-70.397109,72,4648.452505
-65.169566,71,4648.802724
-60.397669,73,4649.159586
-92.570692,76,4649.332515
-62.76242,72,4649.500904
-76.6325,83,4649.859062
-57.419033,70,4650.186736
-63.338052,75,4650.710512
-76.895723,94,4650.902805
-60.216271,76,4651.40936
-75.590028,80,4651.592709
-60.546139,67,4651.751595
-48.598473,67,4651.930228
-74.939686,81,4652.029881
-115.812721,110,4652.168938
-87.62033,102,4653.04324
-65.583595,67,4653.344553
-69.886252,76,4653.710783
-70.923032,79,4654.081229
-72.658705,94,4654.300478
-64.393038,76,4654.481145
-86.759882,96,4654.868839
-70.070651,81,4655.358911
-62.957903,71,4692.756336
-73.051986,82,4692.94297
-57.383697,75,4693.107567
-59.113056,70,4693.27918
-64.846051,77,4694.144405
-67.271872,87,4694.320664
-51.117188,73,4694.468765
-55.862628,71,4694.549218
-46.816986,63,4694.628201
-62.421839,77,4694.715155
-62.939855,75,4695.151313
-66.599496,75,4695.235854
-81.010234,83,4695.329694
-67.16009,78,4695.492227
-58.829505,64,4695.56552
-55.285285,75,4695.852419
-65.345632,76,4696.027384
-62.693105,73,4696.109137
-81.633823,88,4696.20868
-96.836337,104,4696.394854
-64.53461,77,4696.530666
-64.922145,69,4696.607585
-79.109671,73,4697.035321
-57.404618,72,4697.200652
-61.253325,71,4697.884045
-58.63715,76,4697.976724
-85.098591,83,4698.076061
-89.982008,97,4698.42907
-76.920293,81,4699.099596
-98.536089,101,4699.292943
-56.929183,74,4699.43487
-54.386339,70,4699.600639
-53.63749,68,4699.681349
-65.445964,76,4699.783663
-80.953141,96,4699.982748
-60.245474,68,4700.468601
-52.412663,73,4700.561309
-66.496459,78,4700.665972
-47.749648,63,4700.819116
-53.243717,64,4701.167426
-59.466687,73,4702.058186
-57.871689,71,4702.227315
-86.224234,86,4702.418008
-60.65111,68,4702.566785
-67.875603,82,4702.655843
-73.162405,75,4703.088346
-62.607678,69,4703.169792
-76.437162,80,4703.26405
-83.591358,86,4703.619892
-88.032044,96,4704.152504
-74.303897,79,4704.304782
-90.079029,101,4704.50519
-71.612001,80,4704.655753
-76.459923,90,4704.840358
-68.037752,82,4705.525557
-75.484986,86,4705.701486
-52.7298,69,4705.851078
-87.105629,85,4706.215155
-72.792868,83,4706.390322
-60.719689,76,4741.560049
-110.558852,108,4741.774628
-87.19236,100,4742.283066
-66.986695,74,4742.425442
-68.650569,78,4742.947494
-84.922749,83,4743.121376
-80.633709,80,4743.287306
-60.766902,80,4743.456028
-77.484495,87,4743.634897
-55.304679,74,4743.790831
-71.421622,80,4743.972504
-83.194741,89,4744.167597
-62.187678,75,4744.326297
-58.510494,72,4744.697434
-63.568434,73,4744.895981
-68.777127,76,4745.001043
-79.083376,85,4745.102894
-72.255976,77,4745.277841
-54.976369,68,4745.619333
-68.453537,73,4745.963056
-76.815681,80,4746.139862
-71.194356,78,4746.308081
-52.902656,64,4746.38092
-47.076923,66,4746.469717
-50.980136,62,4746.546184
-62.64701,71,4746.654327
-53.470097,66,4746.73107
-83.853048,89,4746.851065
-91.106738,101,4747.039979
-69.73084,85,4747.194002
-79.165939,93,4747.373742
-94.975185,98,4747.553242
-80.044379,83,4747.708709
-61.811623,78,4748.040111
-81.679454,92,4748.224323
-62.789447,75,4748.379029
-87.979895,95,4748.563587
-57.110157,72,4748.69654
-68.182796,80,4748.870824
-59.585347,74,4749.372744
-79.250046,88,4749.926713
-63.305415,75,4750.089205
-80.299715,95,4750.457991
-72.006266,77,4750.959149
