# {"t_start": 1591416947.5835907, "env_id": "Block2D-v1"} 
r,l,t
8.01227,36,73.432327
6.883009,37,73.506761
4.763288,37,73.547579
0.517309,40,73.623091
10.895751,34,73.661212
4.198588,38,73.732548
8.474136,37,73.77351
6.410607,37,73.842996
2.75557,37,73.883786
7.303557,35,73.951484
9.608527,34,73.988557
2.753242,38,74.173849
7.988652,36,74.214174
8.36724,34,74.28064
9.870703,34,74.318273
8.268605,35,74.391718
5.141544,36,74.431579
4.515419,38,74.505084
9.654367,34,74.5423
2.59468,40,74.616374
6.339623,38,74.724052
11.377433,33,74.760488
6.989325,37,74.832612
1.052095,38,74.874362
4.378894,37,74.942292
3.799321,37,74.98214
7.987315,35,75.049045
6.546933,35,75.086414
-49.599224,81,75.206239
4.285519,38,75.268763
13.217254,31,75.302526
3.911896,37,75.48584
1.930315,40,75.529485
0.130176,41,75.600229
14.741552,31,75.702504
4.705335,38,75.743978
11.99312,31,75.777665
8.943193,33,75.813223
5.959387,38,75.854378
2.144684,39,75.928387
5.864615,37,75.968903
8.642316,33,76.030462
3.886239,39,76.072545
8.173535,36,76.251411
7.227467,36,76.290629
8.950823,34,76.357831
4.8465,39,76.400036
7.229913,34,76.466498
-0.675187,41,76.511972
5.791653,38,76.580325
-1.154476,44,76.628216
1.321326,40,76.692769
7.336027,36,76.73224
9.360955,34,99.250837
7.173668,36,99.291475
6.307639,36,99.366238
11.17931,33,99.402105
11.386023,31,99.435685
5.231893,36,99.474592
7.280059,38,99.515271
-48.879168,75,99.622883
4.705819,38,99.690463
11.189813,33,99.725408
6.808891,33,99.790398
1.019496,38,99.830397
9.00211,33,99.899384
6.865742,33,100.124379
4.746081,39,100.168166
5.893776,35,100.456897
4.452183,38,100.499142
0.497911,40,100.573529
2.114586,38,100.615153
5.720436,36,100.679152
4.917213,39,100.795295
2.472151,39,100.904185
5.999222,37,100.944205
10.81286,33,101.006835
9.069545,34,101.043876
11.779477,31,101.113931
6.243166,35,101.152874
6.311682,34,101.190255
11.691362,31,101.224428
7.339729,36,101.263594
7.353078,36,101.338824
-57.369977,82,101.496688
5.536902,37,101.556636
3.516347,38,101.598109
5.895732,37,101.665705
14.515414,31,101.767293
11.666718,32,101.801732
8.263218,33,101.836909
8.839339,34,101.878201
5.49251,38,101.990258
9.881366,33,102.025949
8.181484,36,102.096587
10.05298,32,102.131143
9.92118,33,102.201861
7.273539,33,102.237488
6.62339,36,102.31304
7.151677,36,102.351608
9.239229,35,102.419823
-0.33219,40,102.463153
11.681734,32,102.524067
4.319955,38,102.564809
3.796891,38,102.637984
6.021655,38,102.678242
6.788963,33,102.739164
10.452237,34,102.777735
7.615504,37,102.857908
4.929886,35,102.896319
5.762402,35,103.071948
9.186878,35,103.109404
12.342236,30,103.176967
11.105453,32,103.290253
9.278554,33,103.325668
8.243332,32,103.359543
8.460484,35,103.400651
10.610039,31,103.504823
7.730537,34,103.54142
5.888845,36,103.617943
6.235841,37,103.659108
8.279565,35,103.726163
12.118731,32,103.830232
6.733474,38,103.870945
-48.497346,79,103.987784
-50.277299,79,104.094413
6.696404,36,104.156549
9.322381,34,104.193221
3.752599,40,104.268781
4.229151,38,104.309313
7.930286,33,104.368173
9.233279,36,104.406914
5.88561,38,104.480335
1.385318,38,104.520588
9.348263,33,104.580995
-50.519596,80,104.738091
8.022553,35,104.796162
9.302534,33,104.831427
6.513271,37,104.912741
9.718835,34,104.952106
8.22658,35,105.022288
4.89551,34,105.059586
8.972604,32,105.127959
4.431083,38,105.170214
3.252289,40,105.35728
4.725992,38,105.399033
3.708002,39,105.466091
9.017908,35,105.50477
5.325784,39,105.688957
3.530263,37,105.730213
7.127306,36,105.796898
6.930756,34,105.834636
4.193898,38,105.909164
8.045936,33,105.945425
8.991419,35,106.015588
4.747522,37,106.056983
5.405726,36,106.128103
6.516807,38,106.241106
7.692264,34,106.278185
10.450062,32,106.343195
12.769832,31,106.376972
5.396305,35,106.414666
4.829329,34,106.454024
5.658107,36,106.493043
-62.487109,88,106.622461
10.245142,34,106.784048
11.134419,34,106.821068
9.316568,34,106.89307
8.80908,33,106.929124
6.643636,35,107.002923
5.751564,37,107.042876
7.276347,38,107.114061
5.94637,36,107.154109
9.891898,33,107.218546
9.879468,34,107.32851
9.197798,34,107.365198
10.509734,33,107.435903
8.212053,37,107.476364
9.699793,32,107.544161
9.817941,36,107.583466
1.993787,38,107.660225
6.297075,38,107.702697
9.547521,33,107.765497
6.466768,37,107.805834
-51.74961,80,107.926395
7.85327,35,131.770686
5.35434,37,131.812715
10.600253,30,131.879076
11.920361,32,131.91415
6.793434,37,131.954705
6.06306,36,131.995984
10.377073,33,132.032476
13.818651,31,132.066306
10.662179,31,132.100025
12.93639,31,132.134267
8.114435,34,132.171768
3.189264,36,132.220686
10.318917,33,132.258902
4.425422,36,132.332987
8.510889,34,132.370517
11.51006,31,132.438982
4.897635,36,132.47889
8.702988,33,132.515388
6.540547,35,132.553762
4.709216,36,132.593721
6.358326,36,132.668074
9.582831,36,132.708122
6.753597,35,132.776704
15.86149,29,132.808501
9.500639,33,132.844277
10.432822,33,132.883407
6.115573,37,132.923305
8.95703,34,132.992602
1.731551,39,133.037009
7.430212,37,133.217052
12.545151,31,133.425288
7.116427,33,133.460935
10.376502,35,133.498356
8.201187,34,133.536133
10.007191,32,133.570343
2.941829,38,133.653571
7.199907,33,133.691156
8.622756,34,133.870499
5.600131,37,133.911098
-43.021544,71,134.020661
9.020756,35,134.090598
8.381892,34,134.128007
5.001689,34,134.200456
11.671376,32,134.235571
7.741948,34,134.273018
5.786127,37,134.313859
8.149047,34,134.351235
8.749755,33,134.419449
6.307129,36,134.458964
4.809307,36,134.532432
11.321697,32,134.567343
8.444975,33,134.749686
7.627724,36,134.789014
-58.284041,84,134.914917
7.600868,37,134.972792
14.992961,31,135.008191
10.544437,33,135.082083
9.656612,33,135.11905
10.658607,32,135.193938
9.467884,34,135.414926
7.782743,35,135.452669
11.414758,33,135.522355
11.364235,32,135.558184
