EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,SuccessInsertion,TimeElapsed,TimestepsSoFar
150.0,-632.9748306216231,79,79,0,18.928160429000854,11851
150.0,-620.5097914948617,79,158,0,37.52800226211548,23702
150.0,-606.2154392045666,79,237,0,56.117429971694946,35553
150.0,-624.4818096656816,79,316,0,74.74525308609009,47404
150.0,-603.0071058188116,79,395,0,93.38253498077393,59255
150.0,-610.6991209009553,79,474,0,111.73654913902283,71106
150.0,-572.5721677555375,79,553,0,130.25883722305298,82957
150.0,-550.9082827662248,79,632,0,149.18240666389465,94808
150.0,-575.7897938625035,79,711,0,167.8538782596588,106659
150.0,-550.1048756840671,79,790,0,186.47473645210266,118510
150.0,-540.0600044653468,79,869,0,205.30583453178406,130361
150.0,-535.6064665099525,79,948,0,224.18359470367432,142212
150.0,-520.9534810272514,79,1027,0,243.12308430671692,154063
150.0,-517.5877274508132,79,1106,0,262.213077545166,165914
150.0,-528.9456747924949,79,1185,0,281.1568810939789,177765
150.0,-506.5571831662637,79,1264,0,299.9884226322174,189616
150.0,-517.6297830970292,79,1343,0,318.99754571914673,201467
150.0,-500.1435717896612,79,1422,0,338.33668994903564,213318
150.0,-479.9239699390497,79,1501,0,357.85893964767456,225169
150.0,-467.1380762326975,79,1580,0,377.60169076919556,237020
150.0,-435.43648714053995,79,1659,0,397.1932632923126,248871
150.0,-427.2782133806171,79,1738,0,416.536536693573,260722
150.0,-421.12638975315247,79,1817,0,436.1038467884064,272573
150.0,-432.07030626435545,79,1896,0,455.17987966537476,284424
150.0,-402.85412331181186,79,1975,0,473.9403123855591,296275
150.0,-411.1419232961019,79,2054,0,493.33952927589417,308126
150.0,-398.7294695347604,79,2133,0,512.4245030879974,319977
150.0,-411.3882705383734,79,2212,0,531.0362839698792,331828
150.0,-377.55394545245474,79,2291,0,550.1671710014343,343679
150.0,-359.0476706010623,79,2370,0,569.0811340808868,355530
150.0,-375.96103437796455,79,2449,0,588.4440715312958,367381
150.0,-371.5516426521368,79,2528,0,607.9601786136627,379232
150.0,-358.91019000304584,79,2607,0,626.4842987060547,391083
150.0,-357.38215043589315,79,2686,0,644.9151298999786,402934
