# {"t_start": 1591316678.9509742, "env_id": "Block2D-v1"} 
r,l,t
-68.920973,87,2317.255331
-80.662941,80,2318.98018
-76.680055,100,2320.345479
-55.661177,93,2320.65484
-63.559383,92,2331.526436
-54.802684,85,2333.580989
-52.179471,71,2336.76967
-34.127298,67,2338.841139
-97.964757,96,2355.281188
-40.31448,72,2375.73668
-71.155681,90,2376.222436
-68.869542,89,2377.174765
-48.120144,79,2378.273705
-87.18009,106,2380.63342
-64.083465,89,2384.552344
-55.753687,88,2393.702589
-58.762649,86,2395.835307
-51.406371,80,2396.002743
-49.247707,79,2396.535715
-63.966202,86,2398.026248
-66.108015,84,2398.942345
-60.940338,89,2399.099326
-45.935119,76,2405.305898
-55.028044,81,2420.224203
-51.172882,71,2436.729089
-56.399887,79,2437.528069
-48.280276,81,2437.842686
-42.650813,70,2440.801101
-33.182047,59,2443.389598
-58.51213,77,2447.163898
-75.617135,95,2448.321028
-57.210734,78,2461.319058
-50.150082,81,2469.263601
-69.240362,85,2478.98852
-61.494091,77,2481.263513
-55.121025,79,2481.425879
-59.67413,79,2482.10944
-36.548413,69,2484.088107
-72.472913,93,2484.619309
-46.579921,74,2485.433687
-56.705236,78,2486.733517
-83.696306,95,2498.622966
-66.217919,84,2502.3134
-95.234021,95,2502.47881
-27.211199,71,2502.608352
-70.271897,96,2503.094704
-39.954154,61,2509.628118
-52.351528,76,2509.802428
-56.153012,90,2522.279307
-26.826844,57,2524.098787
-77.011581,82,2529.047732
-38.545145,74,2530.579077
-48.393453,72,2542.976869
-41.701588,75,2546.002696
-42.109186,73,2550.911395
-46.473271,78,2559.377325
-45.073489,69,2560.162296
-32.512606,60,2560.936701
-57.892098,83,2564.316583
-11.731734,51,2565.42311
-37.93422,57,2566.404558
-61.383925,82,2589.286244
-61.433744,86,2590.396367
-71.609679,83,2602.499376
-37.331939,69,2603.125463
-43.805695,74,2606.090542
-29.786083,55,2607.192834
-39.527213,68,2609.219478
-37.091049,61,2609.370067
-26.51342,62,2611.100653
-39.892115,63,2611.168042
-49.074302,74,2628.381371
-33.53132,65,2629.943326
-36.013512,71,2630.574973
-56.504407,74,2630.651712
-35.374116,62,2631.035151
-26.887409,51,2632.739941
-55.974362,87,2634.204879
-42.022614,71,2635.756334
-25.04931,67,2644.163146
-61.724728,81,2644.336691
-72.316709,93,2648.177532
-52.255906,78,2649.119336
-13.59898,51,2650.484316
-34.344961,64,2651.29634
-37.567621,57,2652.532616
-42.401192,75,2652.862933
-36.72337,58,2654.888986
-16.702737,56,2656.453022
-46.75786,74,2665.970738
-28.181323,63,2667.187416
-47.452646,68,2668.43172
-47.625738,72,2673.104402
-32.104897,56,2673.243222
-87.198084,98,2674.540556
-56.562505,84,2675.620652
-30.48769,56,2675.679299
-49.046279,68,2676.069135
-58.41906,86,2687.126795
-30.473122,63,2687.26192
-26.058806,56,2687.321535
-52.783351,76,2688.68749
-62.118443,75,2689.006907
-53.584658,78,2689.16969
-10.528495,45,2690.390804
-36.116411,58,2694.116824
-34.009631,57,2694.72863
-36.836038,61,2695.960577
-56.177684,69,2706.113951
-33.58759,66,2706.884198
-62.51514,75,2707.200283
-22.518068,50,2707.790022
-32.555957,66,2708.732452
-66.857942,76,2709.207997
-34.080517,65,2710.293156
-68.927524,92,2710.477478
-35.73866,59,2712.003279
-32.636471,59,2712.064892
-72.710351,79,2715.863193
-42.837156,75,2716.491109
-45.268811,71,2717.115876
-50.385562,85,2717.444722
-41.806989,65,2731.077373
-37.56458,65,2731.398283
-59.505053,79,2731.890734
-44.486346,67,2733.15392
-63.541073,84,2734.451517
-36.61183,69,2734.595501
-54.917792,77,2747.523797
-28.392996,57,2749.201256
-55.14688,76,2749.747384
-33.932012,66,2750.231772
-38.761004,71,2751.257466
-18.065286,56,2752.671854
-29.281042,58,2752.827372
-30.787634,63,2753.453596
-55.562127,64,2754.563414
-44.452273,65,2756.497274
-25.650486,51,2756.54925
-48.321928,68,2756.808704
-26.944133,61,2759.319612
-83.175796,85,2760.12168
-35.262715,65,2770.021196
-60.569211,86,2772.000915
-40.725847,69,2772.471238
-39.180547,74,2774.17073
-43.5817,70,2774.626439
-28.956378,52,2774.679986
-50.769972,70,2775.238056
-34.683631,61,2775.300342
-67.906492,87,2776.019232
-68.373209,82,2776.325919
-28.851454,60,2776.387216
-65.673925,94,2777.865744
-59.485905,75,2778.315212
-55.394705,82,2779.102552
-26.025259,52,2780.308015
-36.02587,59,2780.623281
-41.524887,61,2780.78065
-51.923273,72,2788.811077
-64.552373,79,2790.673498
-42.064565,69,2790.971172
-56.400389,79,2791.137346
-41.32587,67,2791.743706
-44.375302,74,2792.214199
-16.350359,48,2793.898497
-58.733616,77,2794.55664
-40.610758,67,2795.177562
-43.212559,71,2795.338394
-44.881221,70,2795.652545
-42.35294,72,2797.697016
-37.328747,56,2797.755457
-46.817466,70,2798.163428
-59.413706,57,2798.222286
-82.476092,84,2798.489439
-29.645001,56,2798.780365
-46.723314,72,2799.425969
-41.543699,63,2799.888026
-38.1491,66,2799.958521
-43.552993,69,2800.84393
-30.05324,60,2809.375355
-26.768378,63,2810.041482
-39.292653,61,2810.515674
-51.269504,61,2811.337655
-42.272614,68,2811.41195
-37.25599,62,2811.988396
-39.61651,63,2812.312911
-55.484093,76,2813.130842
-41.626522,70,2813.291438
-53.897548,75,2815.127174
-20.249042,53,2815.591191
-62.249653,82,2816.104093
-39.470692,64,2816.407414
-53.082037,69,2816.593102
-24.57176,55,2816.65361
-23.729579,57,2816.746393
-48.195818,68,2817.247362
-25.336515,54,2818.892133
-59.496256,66,2818.962765
-46.159667,57,2819.217552
-11.541254,44,2819.71931
-21.599864,56,2820.357354
-38.013769,61,2821.000304
-31.370864,67,2829.167509
-24.991594,56,2829.465227
-22.957959,53,2829.770296
-29.169015,61,2829.833608
-60.661905,83,2830.110988
-36.867385,63,2831.880422
-58.63156,83,2832.208864
-39.971831,64,2832.663793
-22.087492,55,2833.12982
-44.909792,75,2834.228885
-46.978475,62,2834.376519
-33.028126,73,2834.452897
-18.464249,49,2836.228924
-50.697727,78,2836.310433
-44.761881,74,2836.720864
-28.976438,59,2836.781317
-24.778433,56,2837.63097
-63.509959,86,2838.279642
-46.979517,69,2839.206446
-32.492628,64,2840.430791
-43.734055,70,2840.502657
-37.75286,57,2841.039366
-65.419157,77,2841.119794
-30.005167,59,2849.026547
-17.262311,48,2849.788311
-29.81348,64,2850.26877
-30.968703,52,2850.909957
-58.089305,70,2851.248975
-48.460952,73,2851.928802
-30.570545,61,2852.403009
-43.017039,69,2852.477418
-46.699483,65,2852.568837
-48.303295,66,2853.037484
-31.34571,60,2853.099496
-47.983885,67,2853.193584
-31.753252,68,2853.263264
-33.604172,53,2853.64029
-39.275554,61,2853.987309
-65.981279,87,2854.336396
-31.126727,58,2854.397608
-26.506244,54,2854.45887
-34.460317,64,2854.781041
-43.442238,72,2856.532688
-43.533154,75,2857.509443
-59.112913,68,2858.943926
-46.373108,68,2859.101475
-31.658717,56,2859.399618
-92.965125,80,2870.264759
-15.338478,50,2870.54402
-44.929789,61,2870.70954
-57.015164,81,2870.794322
-43.86243,66,2871.189041
-47.292164,76,2871.268682
-49.215179,72,2871.362021
-67.028839,75,2871.458578
-53.402908,71,2872.515845
-32.570693,63,2873.612935
-62.413659,87,2873.962008
-32.318502,60,2874.249046
-50.835802,64,2874.910667
-48.47581,65,2875.065381
-53.858546,71,2875.143298
-30.657764,61,2875.225148
-60.307196,71,2875.5574
-61.825351,76,2875.719372
-51.396353,77,2875.885213
-46.785851,65,2876.038707
-60.85004,78,2876.124711
-50.340067,71,2876.208363
-56.073993,62,2876.520715
-40.086176,66,2876.591098
-16.778809,47,2877.97843
-35.525445,62,2878.463327
-53.057047,73,2878.631399
-35.412174,67,2879.261044
-43.51981,67,2879.334907
-30.276132,64,2879.739983
-33.314007,52,2879.794344
-35.394571,58,2879.889136
-47.83989,65,2880.052133
-50.297741,68,2880.12239
-37.604618,65,2880.207606
-56.829806,77,2881.168605
-41.475537,63,2881.46814
-36.985199,57,2881.618808
-30.951363,65,2881.784925
-42.070068,64,2881.940962
-40.725041,66,2882.010153
-53.09907,70,2889.731013
-28.614342,59,2890.356848
-43.118528,71,2890.531591
-47.132205,73,2891.014554
-41.01512,71,2891.495522
-21.502665,53,2892.90025
-29.901507,54,2893.211436
-56.204417,70,2893.284554
-41.761117,64,2893.999141
-47.784859,70,2894.316297
-41.01211,52,2894.452142
-35.138925,53,2895.071034
-22.890109,51,2895.379061
-28.857167,60,2896.008107
-38.082465,59,2896.783265
-39.899358,63,2897.253866
-30.546889,61,2898.336904
-43.609292,73,2898.503922
-39.242322,65,2898.571475
-46.26023,67,2898.813113
-58.621875,82,2898.899485
-34.908737,63,2899.5806
-31.651474,60,2899.642506
-50.18194,75,2899.901203
-35.332299,61,2900.040699
-32.864705,64,2900.352019
-43.131145,66,2900.508138
-43.044115,64,2901.279517
-37.037169,58,2901.339314
-42.410283,70,2901.44003
-31.514121,55,2901.496762
-44.005414,69,2902.057269
-28.338959,57,2909.675514
-57.998558,83,2909.861096
-47.009913,62,2910.15542
-52.662481,69,2910.634471
-29.891356,55,2910.933842
-67.347282,83,2911.74789
-53.75849,84,2912.062346
-15.722968,51,2913.126168
-37.54931,69,2913.614737
-28.093133,57,2913.922387
-31.859226,62,2913.987297
-41.435638,65,2914.087641
-50.489782,69,2914.160138
-37.840069,63,2914.869913
-24.672777,51,2915.637473
-59.654347,79,2915.976688
-42.523559,68,2916.120541
-24.172052,54,2916.262733
-42.542483,60,2916.580663
-33.999014,55,2917.043596
-49.556848,69,2917.541378
-28.022616,59,2917.607248
-31.304817,63,2917.862804
-48.033288,64,2918.521962
-28.34546,57,2918.857449
-25.920112,56,2919.182058
-29.616659,52,2919.858246
-54.651808,68,2919.936519
-39.631323,69,2920.046798
-76.993576,84,2920.23062
-51.799111,78,2920.536758
-42.705196,64,2920.688646
-10.370191,43,2920.736058
-39.593534,61,2921.182398
-43.652625,78,2921.362447
-29.558275,52,2921.419286
-65.253726,77,2930.779986
-53.46553,78,2930.938214
-56.993198,77,2931.096987
-39.727409,61,2932.171276
-27.629334,60,2932.234425
-53.504923,75,2932.50139
-38.45557,68,2932.647891
-45.626045,74,2932.723926
-22.589206,51,2933.559247
-31.982708,61,2933.623086
-38.144391,59,2933.722271
-27.488183,55,2934.184557
-33.926378,61,2934.344349
-32.003355,59,2934.501873
-48.88363,81,2934.992687
-20.717757,50,2935.268117
-41.406082,69,2935.441306
-38.792225,68,2935.749956
-47.714635,71,2936.218998
-49.196276,61,2936.519449
-38.467849,64,2936.989304
-30.326113,58,2937.055342
-27.455826,57,2937.15023
-49.503341,65,2937.473326
-45.408503,74,2937.951699
-31.64045,52,2938.400857
-36.866671,65,2938.468004
-50.680592,68,2938.57266
-72.359752,95,2939.382284
-44.673518,70,2940.299928
-45.181108,72,2940.375437
-37.086167,65,2940.772021
-27.736669,59,2941.079516
-44.834126,68,2941.150177
-39.54533,63,2941.239878
-45.65729,72,2941.71956
-50.194777,71,2942.350695
-47.336543,81,2942.516829
-46.764241,68,2942.659763
-36.170118,61,2942.7232
