EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,SuccessInsertion,TimeElapsed,TimestepsSoFar
150.0,-634.0985945077036,49,49,0,12.473610401153564,7351
150.0,-642.3810391296089,49,98,0,24.002180814743042,14702
150.0,-644.2127084864555,49,147,0,35.92743396759033,22053
150.0,-663.993525362838,49,196,0,48.34714698791504,29404
150.0,-688.1802538843572,49,245,0,60.26152443885803,36755
150.0,-649.7637656655476,49,294,0,71.77250003814697,44106
150.0,-654.9182953837648,49,343,0,83.64929294586182,51457
150.0,-644.1758879120283,49,392,0,95.12804126739502,58808
150.0,-635.9145712888516,49,441,0,106.81432604789734,66159
150.0,-653.5069942068005,49,490,0,118.4357635974884,73510
150.0,-631.2979124201905,49,539,0,130.01453971862793,80861
150.0,-625.5045643920337,49,588,0,141.5690038204193,88212
150.0,-581.6780775281164,49,637,0,155.6162338256836,95563
150.0,-551.1650092505142,49,686,0,167.06923532485962,102914
150.0,-521.4362962106032,49,735,0,178.3538568019867,110265
150.0,-522.2129363237193,49,784,0,192.39577269554138,117616
150.0,-487.60587695602516,49,833,0,206.51314735412598,124967
150.0,-475.9835926754751,49,882,0,223.1677062511444,132318
150.0,-433.49840573227766,49,931,0,239.67737793922424,139669
150.0,-435.25752867174367,49,980,0,256.2986979484558,147020
150.0,-424.05433784133766,49,1029,0,272.9121856689453,154371
150.0,-421.8947381145619,49,1078,0,286.9791247844696,161722
150.0,-407.1703950096056,49,1127,0,303.32795667648315,169073
150.0,-402.633927162959,49,1176,0,319.943799495697,176424
150.0,-380.9114159077651,49,1225,0,336.2533872127533,183775
150.0,-377.69212889674264,49,1274,0,352.6834297180176,191126
150.0,-369.99123670447534,49,1323,0,369.51714158058167,198477
150.0,-365.7767818624053,49,1372,0,386.4891610145569,205828
150.0,-364.10378749871654,49,1421,0,402.8806507587433,213179
150.0,-373.1251816164769,49,1470,0,419.4822702407837,220530
150.0,-396.0427533831582,50,1520,1,436.0879735946655,227881
150.0,-363.4435968455956,49,1569,0,452.4609971046448,235232
150.0,-364.0198591431116,51,1620,2,469.26998114585876,242583
150.0,-352.063546681952,50,1670,1,483.47303915023804,249934
150.0,-345.93057601130994,49,1719,0,497.8251826763153,257285
150.0,-334.75142607917417,49,1768,0,514.4248836040497,264636
150.0,-351.82709185359573,51,1819,2,528.5203683376312,271987
150.0,-326.5259803753103,49,1868,0,543.0053548812866,279338
150.0,-339.731436282263,50,1918,1,560.0068173408508,286689
150.0,-332.83461025252666,50,1968,1,576.482419013977,294040
150.0,-330.0665197951876,49,2017,0,592.8720276355743,301391
150.0,-335.0586804372664,49,2066,0,609.6910185813904,308742
150.0,-324.74933314478227,49,2115,0,626.2708220481873,316093
150.0,-318.14054953167977,52,2167,3,642.8997361660004,323444
150.0,-307.97843305285966,49,2216,0,659.4058287143707,330795
150.0,-301.3818153715711,49,2265,0,675.7780070304871,338146
150.0,-304.50060396386317,50,2315,1,692.2735233306885,345497
150.0,-299.8548371130915,49,2364,0,709.1015858650208,352848
150.0,-315.2853179057705,49,2413,0,725.6453471183777,360199
150.0,-326.4171074949136,49,2462,0,742.3659770488739,367550
150.0,-350.89841812600224,49,2511,1,758.6181700229645,374901
150.0,-299.020462247914,49,2560,0,775.1542475223541,382252
150.0,-323.8969888717901,49,2609,1,791.856945514679,389603
150.0,-334.51172078155685,49,2658,0,808.2668933868408,396954
150.0,-323.2469070681286,49,2707,0,825.5075597763062,404305
150.0,-307.95252178498623,49,2756,0,842.1224505901337,411656
150.0,-294.69634218866724,49,2805,0,858.8811457157135,419007
150.0,-312.9417098039214,49,2854,1,875.3224790096283,426358
150.0,-304.0638640361709,49,2903,0,889.6943085193634,433709
150.0,-298.24142990749084,49,2952,0,906.2778136730194,441060
150.0,-320.5320699278242,49,3001,0,923.0523283481598,448411
120.0,-230.5917187699309,50,3051,1,937.0827345848083,455762
150.0,-320.88524647331525,49,3100,0,954.3302681446075,463113
150.0,-322.6901903543018,50,3150,1,971.8924593925476,470464
150.0,-279.7410809072482,49,3199,0,988.5814118385315,477815
150.0,-315.27612914800045,49,3248,0,1005.1919264793396,485166
150.0,-299.8422584953595,49,3297,0,1022.1129562854767,492517
150.0,-328.8358630177026,49,3346,0,1039.2464852333069,499868
150.0,-332.2946911971827,49,3395,0,1056.4858169555664,507219
150.0,-338.4553220355832,49,3444,0,1073.0290904045105,514570
150.0,-285.07931546766395,50,3494,1,1089.9409675598145,521921
120.0,-220.54241914897813,54,3548,5,1104.053771018982,529272
150.0,-307.88071187109347,49,3597,0,1121.1671698093414,536623
150.0,-280.8478562162142,49,3646,0,1137.8600487709045,543974
150.0,-318.0844469333499,49,3695,0,1154.5266783237457,551325
150.0,-280.61453123112994,49,3744,0,1171.43670129776,558676
150.0,-289.62971643730594,49,3793,0,1188.1242280006409,566027
150.0,-268.15115454079057,49,3842,1,1204.7786092758179,573378
150.0,-289.81249786038035,49,3891,0,1221.3815824985504,580729
150.0,-315.4593788395498,49,3940,0,1238.2314312458038,588080
150.0,-295.3561894623389,49,3989,0,1254.7568726539612,595431
150.0,-298.2596464667043,49,4038,0,1271.6054792404175,602782
150.0,-281.93264901162763,49,4087,0,1288.2464916706085,610133
150.0,-302.82505414175114,49,4136,0,1305.0158913135529,617484
150.0,-288.7794706260196,49,4185,0,1321.8004031181335,624835
150.0,-290.5790531936417,49,4234,0,1338.5947785377502,632186
150.0,-290.9836009825696,49,4283,0,1355.0643582344055,639537
150.0,-317.45015099805516,49,4332,0,1371.6348776817322,646888
150.0,-299.85944502566855,50,4382,1,1388.6063883304596,654239
150.0,-296.2721344485295,49,4431,0,1405.1921422481537,661590
120.0,-206.03506520073148,50,4481,1,1421.8672106266022,668941
150.0,-317.70239220626564,49,4530,1,1438.3754301071167,676292
150.0,-309.11784427855275,49,4579,0,1455.758971452713,683643
120.0,-237.06577703272114,50,4629,2,1472.8709363937378,690994
150.0,-309.5269382798856,49,4678,0,1489.6130409240723,698345
150.0,-312.73384550163837,49,4727,0,1506.7379097938538,705696
150.0,-323.89805298083144,49,4776,1,1523.417070388794,713047
150.0,-303.568679594183,49,4825,0,1540.5412921905518,720398
150.0,-284.55053178533035,49,4874,0,1558.2042846679688,727749
150.0,-306.3420190896086,49,4923,0,1575.9016742706299,735100
150.0,-305.6834584569716,49,4972,0,1592.697266817093,742451
150.0,-293.330382539477,49,5021,0,1609.5836760997772,749802
150.0,-310.2071934672882,49,5070,0,1627.0964119434357,757153
150.0,-320.01255743131486,49,5119,0,1643.7447564601898,764504
150.0,-307.3800252741306,49,5168,0,1660.4118123054504,771855
