# {"t_start": 1591456334.7498837, "env_id": "Block2D-v1"} 
r,l,t
-88.240802,100,362.659717
-8.251628,43,363.491055
-75.975582,92,363.692271
-110.505439,118,364.442744
-106.901694,109,365.022606
-3.04498,42,365.111861
-119.749237,124,365.341791
-74.21339,91,366.185486
-116.088077,121,366.511549
-99.228495,107,366.933984
-79.199989,96,367.661326
-92.184717,99,367.81766
-103.189467,108,369.310961
-101.474465,111,369.468356
-82.133033,98,389.814551
-86.280281,98,390.115494
-18.38195,47,390.165357
-1.327172,40,390.21443
-16.689047,46,390.264011
-6.031876,43,390.524309
-81.267001,96,390.620526
-8.273695,47,390.827861
-10.33494,44,390.878156
-15.795244,50,390.930501
-98.193447,106,391.33046
-2.863985,44,391.572098
-13.917718,48,391.872673
-10.574822,44,393.353665
-113.72905,118,393.576833
-93.574904,95,393.708272
-4.426854,44,393.961523
-7.076061,42,394.111714
-6.293896,42,394.260914
-9.472441,45,394.705796
-8.767097,43,394.752055
-14.801629,51,395.00976
-19.681286,48,395.060465
-13.926931,49,395.112364
-112.471713,116,395.813471
-91.600584,99,396.093947
-8.105412,42,396.139653
-9.380097,44,396.346264
-89.044478,104,396.551913
-101.891366,113,396.711609
-88.774179,99,397.015279
-95.80212,104,397.185283
-10.644849,43,397.231866
-92.754974,109,397.988774
-112.290132,121,398.447874
-14.035396,46,398.818237
-10.57821,45,398.866258
-80.18285,95,399.892212
-80.512159,96,400.04537
-111.421267,117,400.796927
-3.646472,42,400.878153
-6.924476,42,400.92207
-21.637176,49,400.973585
-99.937593,111,401.102267
-86.803685,100,420.533121
-13.432563,47,420.58261
-8.847417,44,420.634184
-79.173165,96,420.831735
-107.826615,116,421.427633
-6.200105,44,421.511094
-11.298617,44,421.557935
-12.669232,45,421.605554
-97.845905,108,421.731055
-13.390728,50,421.824814
-12.334664,45,421.871956
-94.935095,113,422.183498
-87.125842,99,422.320805
-9.350782,45,422.368526
-90.107027,103,422.766561
-10.916255,46,422.815012
-13.077149,47,422.866467
-13.065911,48,422.916605
-5.592196,43,423.025054
-7.119723,46,423.073957
-13.819132,49,423.127072
-14.617909,48,423.338966
4.92223,38,423.479461
-8.825141,46,423.926131
-20.008215,54,424.373204
-13.978837,46,424.422052
-12.489354,49,424.473702
-18.249252,47,424.526057
-16.888159,46,424.574651
-12.225575,48,424.681733
-108.869777,118,424.89646
-71.334587,91,425.024204
-9.307261,45,425.072059
-111.617285,117,425.202339
-22.373245,52,425.438529
-1.460765,45,425.485339
-11.8063,45,425.533898
-4.636289,42,425.588384
-7.476371,43,425.633538
-5.845407,45,425.746942
-5.690447,43,425.793129
-5.455807,43,425.837372
-121.793688,126,426.128435
-8.468293,44,426.349003
-13.222661,49,426.400753
-9.75404,45,426.79894
-15.427762,48,426.951465
-13.112879,47,427.104199
-100.302612,107,427.606959
-11.351896,45,427.701763
-11.056209,44,427.749927
-6.20966,43,427.857423
-11.316723,47,428.016743
-11.01501,47,428.307962
-14.03476,48,428.360994
-9.927446,46,428.46929
-17.37674,47,428.62293
-6.544669,45,428.670532
-13.782807,47,428.780577
-19.340342,56,428.840693
-2.147783,41,429.377112
-18.17926,50,429.428847
-4.550329,41,429.534658
-14.941166,51,429.586991
-13.686656,46,429.635262
-15.454814,48,429.698565
-10.371113,46,429.747243
-23.136085,54,429.859278
-17.41792,51,430.007687
-89.271779,98,430.103603
-6.683408,42,430.294443
-9.979243,45,430.598528
-9.841859,47,430.647449
-15.600602,46,430.696489
-4.851065,42,431.046695
-2.176508,42,431.091358
-13.5145,46,431.139557
-9.387943,45,431.647516
-20.573002,51,431.811926
-7.640851,45,431.957877
-9.158501,44,432.005438
-6.821915,43,432.261729
-0.665978,39,432.304021
-7.734779,44,432.352729
-11.621917,47,451.685896
-17.639469,51,451.739788
-14.226396,45,451.786961
-26.025694,53,452.298809
-16.821898,46,452.452058
-27.344015,59,452.620043
-24.674544,53,452.679268
-17.953138,49,453.072382
-11.810562,45,453.219914
-21.184919,54,453.386693
-10.890177,47,453.681853
-24.931994,54,453.983615
-9.853116,45,454.270617
-81.426206,97,454.365776
-21.727149,51,454.577018
-18.965412,50,454.729851
-87.210699,98,454.827244
-9.558788,44,455.770558
-14.645663,48,455.821639
-24.465991,54,456.089403
-22.107772,51,456.145501
-10.08333,45,456.24291
-113.109289,119,456.467747
-21.015353,50,456.855237
-17.735461,54,456.911549
-9.439384,43,456.957626
-10.932827,45,457.01054
-17.481881,48,457.06662
-7.209849,44,457.116044
-113.261137,120,457.253187
-13.464927,47,457.334934
-9.049113,45,457.382721
-22.198083,53,457.641493
-19.708149,51,457.695936
-109.912172,118,457.861782
-16.86111,48,458.099385
-8.12724,43,458.145755
-8.447782,45,458.192147
-16.104846,47,458.259136
-8.49181,45,458.306753
-9.087548,44,458.84085
-16.713437,49,458.893617
-21.705175,50,458.946042
-23.748908,52,459.008092
-30.566336,53,459.062562
-11.688615,44,459.156158
-19.029694,50,459.460115
-7.781669,42,459.5075
-9.424841,48,459.558132
-31.430266,59,459.923484
-20.762866,49,460.067967
-23.259055,52,460.12265
-19.845924,52,460.226474
-12.849629,45,460.371182
-17.558961,52,460.424894
-16.472605,48,460.474314
-17.957379,49,460.531436
-19.142458,49,460.582916
-9.727178,49,460.63469
-17.779449,51,460.696998
-11.434138,46,460.746608
-19.011154,50,460.799121
-17.521298,49,460.856801
-28.644887,53,460.913103
-21.552661,49,461.019596
-79.239129,91,461.112719
-15.244016,44,461.625191
-16.109281,49,461.782438
-26.783247,56,461.846164
-128.814701,124,462.015226
-6.243761,44,462.090811
-27.57353,54,462.146346
-89.851535,106,462.450143
-87.374681,101,462.600651
-18.521698,48,462.702783
-21.602877,51,482.733622
-21.264702,52,482.788659
-28.323994,56,483.045531
-50.840484,70,483.515602
-18.644219,50,483.651022
-25.722252,55,484.110433
-21.628541,50,484.163255
-13.220129,50,484.570363
-29.382896,60,484.632242
-19.42394,52,484.727714
-21.750295,52,484.878272
-27.909756,56,484.935276
-34.496105,59,485.330518
-25.297312,55,485.624874
-30.9992,58,485.780843
-4.342592,42,485.825089
-11.976864,49,485.874777
-10.529052,50,485.928546
-32.618638,52,485.983329
-21.498316,53,486.388397
-24.772149,52,486.442871
-31.340761,56,486.554388
-23.977156,50,486.612997
-29.192093,58,486.724033
-14.580196,47,486.772877
-28.172754,58,487.035965
-19.234622,54,487.092758
-19.744814,51,487.339702
-25.729505,56,487.402725
-20.143478,49,487.508773
-22.82723,56,487.569392
-126.805706,128,487.749067
-24.020776,56,487.985152
-17.862965,52,488.042586
-32.661624,63,488.736511
-29.852788,56,488.883129
-11.300287,49,488.935951
-16.840362,47,489.186876
-23.612013,57,489.352325
-20.021157,49,489.501676
-29.629457,57,489.666246
-17.646806,49,490.105777
-12.748519,47,490.25359
-25.599994,53,490.56108
-14.073601,47,490.611267
-15.093183,49,490.714709
-31.43487,53,490.772118
-31.234341,53,491.032069
-46.66096,65,491.491462
-27.74205,60,491.577099
-19.352528,51,491.659494
-25.919077,56,491.960859
-26.848868,54,492.017161
-13.765398,46,492.399435
-21.566114,52,492.858521
-14.68252,47,493.157901
-25.044617,54,493.321884
-19.609572,47,493.374052
-14.776924,49,493.479777
-16.631833,50,493.633098
-33.279404,59,493.695577
-21.203173,48,493.797075
-28.10037,52,493.959316
-19.981376,49,494.012178
-124.198479,129,494.328868
-19.527499,53,494.410732
-19.049979,52,494.562128
-17.889862,52,494.61847
-27.253441,52,513.820832
-24.445251,54,513.975809
-26.188374,54,514.033309
-24.098332,53,514.284805
-27.577109,57,514.344374
-20.12923,50,514.440752
-16.006572,50,514.606764
-28.683659,59,515.062399
-19.664022,52,515.116328
-21.367068,51,515.522412
-13.643571,50,515.671547
-26.863604,53,515.726315
-27.404092,57,515.834187
-26.124175,57,515.890616
-26.663344,57,516.132952
-27.031048,56,516.190867
-28.379251,61,516.291963
-17.436765,50,516.577419
-27.768431,59,516.881633
-11.969567,46,516.930478
-8.481147,46,517.024971
-18.951504,54,517.080406
-6.123918,42,517.12394
-26.066105,52,517.188883
-33.499585,59,517.347077
-25.306356,55,517.637402
-94.827066,106,517.980342
-22.667713,53,518.371179
-24.129896,53,518.955789
-26.646498,56,519.112873
-24.98125,53,519.168057
-27.952447,54,519.269873
-38.815061,61,519.33338
-27.928223,55,519.42976
-31.390455,59,519.491781
-17.663152,51,519.875132
-19.830068,53,519.930944
-28.331141,56,520.038543
-19.480554,51,520.918336
-38.149616,63,520.982005
-22.828251,53,521.075736
-27.730321,60,521.142112
-12.650749,47,521.233468
-25.510908,56,521.395618
-26.828135,55,521.456099
-25.026916,58,521.557348
-20.554429,52,521.611347
-24.696346,54,521.709209
-11.609032,52,521.762713
-20.60011,50,522.005202
-22.389846,53,522.158383
-34.851644,60,522.458067
-22.140673,53,522.887963
-21.529919,52,522.941434
-27.316247,57,523.046901
-24.137222,54,523.103278
-26.276359,58,523.349334
-33.749115,60,523.499312
-24.482665,54,523.555933
-35.085618,58,523.65518
-15.889042,49,523.707464
-26.264737,54,524.240273
-26.58482,56,524.392862
-29.477092,53,524.448054
-13.35939,46,524.541515
-22.211176,52,524.595419
-30.495611,54,524.850028
-27.675821,52,524.904539
-39.889164,64,525.016994
-32.383827,63,525.080455
-33.118308,60,525.166806
-25.609235,57,525.316312
-13.265399,47,545.154955
-24.570634,55,545.212323
-13.473982,47,545.311555
-28.307487,59,545.373348
-18.073148,51,545.472099
-10.716622,45,545.521355
-21.803742,53,545.575296
-25.711638,55,545.920316
-14.08534,46,545.969535
-13.494397,48,546.019871
-23.326692,56,546.224319
-25.239783,57,546.282635
-13.175898,48,546.370494
-18.284277,49,546.420874
-16.202031,46,546.468739
-22.875601,54,546.672937
-14.386955,48,546.722441
-9.465943,45,546.819826
-13.5333,48,546.869587
-14.724398,49,546.920308
-12.744717,46,546.97765
-23.771584,56,547.13425
-11.623005,46,547.181487
-23.727238,54,547.429508
-13.107416,47,547.479361
-17.185665,49,547.531004
-21.650922,51,547.587
-11.686692,46,547.637258
-16.853122,47,547.687583
-26.080665,56,548.047015
-16.067155,49,548.100036
-14.478156,49,548.494232
-12.482847,46,548.541692
-19.411191,51,548.597138
-22.356667,57,548.804937
-12.052731,48,548.854541
-17.408843,54,548.95752
-18.13204,54,549.013902
-12.018488,45,549.394224
-20.839951,52,549.447423
-22.838137,51,549.500212
-9.643858,44,549.549715
-12.932271,47,549.598482
-24.53039,55,549.655483
-15.27661,48,549.712384
-10.67743,47,549.761072
-22.94891,52,549.81423
-18.466711,53,549.872879
-21.403509,54,549.927641
-99.255508,117,550.088766
-11.4664,47,550.173049
-7.784498,43,550.218372
-31.110237,59,550.27986
-29.026244,58,550.342344
-21.00895,53,550.398368
-16.404557,50,550.492897
-24.044943,53,550.550336
-21.093873,56,550.656575
-22.534236,53,550.711332
-21.254079,53,550.809414
-24.784313,52,550.958278
-22.607918,54,551.013335
-18.002353,52,551.111835
-26.363794,58,551.170305
-21.214016,52,551.273207
-18.497433,51,551.32653
-14.619373,46,551.376733
-24.566173,59,551.437707
-10.506552,47,551.487471
-21.993657,52,551.587609
-21.521577,52,551.641454
-26.639149,60,551.752308
-22.352451,55,551.808307
-15.370945,50,551.897733
-6.522618,44,551.943954
-8.533261,50,551.995565
-10.971986,46,552.194582
-7.660502,43,552.343739
-15.377443,52,552.398791
-18.940997,53,552.453378
-15.533275,48,552.507609
-14.989842,46,552.557292
-24.622727,55,552.614533
-15.753111,52,552.816596
-26.542893,55,552.874304
-16.817212,53,552.974745
-33.974073,61,553.037558
-8.573489,46,553.125555
-13.066259,50,553.177986
-24.541189,55,553.437571
-14.415057,50,553.490085
-21.059756,55,553.596563
-6.296275,44,553.643187
-21.673506,55,553.753559
-30.769523,59,553.814938
-11.832318,47,553.905149
-22.661149,54,553.961153
-12.691943,48,554.065627
-17.360336,53,554.120089
-12.885434,47,554.170489
-15.915266,52,554.22778
-13.186358,48,554.374859
-17.394526,51,554.428051
-12.280053,47,554.477637
-17.866125,53,554.53868
-9.74325,45,554.585025
-11.471833,48,554.691714
-10.225358,47,554.741545
-8.167938,43,554.787694
-16.697861,51,554.853796
-113.104918,121,555.071404
-14.508669,50,555.157631
-24.676913,59,555.316993
-7.014801,44,555.363682
-24.111224,55,555.470486
-8.843073,47,555.519819
-16.11766,48,555.619908
-25.511982,51,555.674437
-20.028939,50,555.781799
-13.953898,48,555.833059
-22.010586,52,556.087159
-86.208078,96,556.183011
-101.307699,116,556.444782
-19.062959,54,556.537906
-9.040103,46,556.586768
-23.367406,50,556.835322
-22.110335,52,556.98976
-17.7194,51,557.043989
-30.579237,61,557.153729
-11.310676,50,557.205824
-10.376585,47,575.891474
-7.766228,44,575.939817
-12.107253,48,576.193108
-10.294998,45,576.241671
-11.627044,47,576.3487
-18.036419,55,576.405574
-13.688935,46,576.453045
-12.135021,47,576.503577
-21.754956,56,576.559952
-13.730382,51,576.661077
-5.031417,43,576.70642
-11.11182,46,576.755171
-16.853055,51,576.8194
-2.267771,43,576.865035
-12.836852,46,576.913419
-7.935507,47,576.975833
-16.037446,49,577.026436
-13.9192,48,577.076969
-7.06192,45,577.131374
-6.108947,46,577.18148
-16.330441,53,577.236347
-14.715225,47,577.295682
-22.954212,54,577.598556
-11.878558,49,577.65084
-11.456921,48,577.754142
-14.1173,49,577.805012
-9.674884,46,577.911774
-6.136008,43,577.960609
-12.403868,49,578.011782
-11.224621,48,578.077334
-17.538191,53,578.133101
-13.514954,49,578.185286
-2.425661,42,578.379414
-12.550956,47,578.430139
-7.494102,47,578.47918
-8.366062,50,578.548908
-6.848392,44,578.694776
-5.751666,43,578.740396
-12.617571,46,578.854631
-15.178291,48,578.905447
-16.77973,46,578.954119
-8.605143,45,579.015887
-14.772098,47,579.0656
-4.575262,43,579.111115
-6.442428,44,579.175238
-12.469767,47,579.223869
-16.300997,51,579.276977
-21.372118,53,579.340366
-18.740392,55,579.398209
-13.544615,46,579.488505
-12.900674,46,579.783211
-18.306964,53,579.837425
-12.530512,51,579.890873
-16.304146,49,579.941931
-12.132096,45,579.989213
-12.476883,49,580.038334
-8.470023,43,580.0917
-10.736981,49,580.141387
-20.613643,53,580.257852
-7.264705,45,580.304982
-9.237616,45,580.352439
-8.816663,48,580.41107
-18.51773,54,580.467561
-19.456945,52,580.574269
-11.421456,46,580.622447
-11.977855,50,580.674704
-11.370817,46,580.732049
-15.297276,48,580.784589
-11.669196,47,580.835296
-6.711835,46,580.895892
-25.885453,55,580.952984
-9.353925,44,581.051378
-13.306191,47,581.100518
-15.156062,48,581.15027
-10.496803,46,581.210971
-12.927902,48,581.366328
-13.626144,53,581.421957
-11.509389,47,581.470839
-7.78812,48,581.523864
-8.838463,44,581.672546
-22.60263,52,581.833543
-7.424082,43,581.881128
-10.314721,48,581.930629
-11.117137,45,582.133898
-10.249429,44,582.57944
-19.702355,52,582.635325
-10.195331,49,582.688058
-16.510581,50,582.748307
-6.228694,43,582.795034
-4.209706,44,582.841348
-15.077608,49,582.907382
-11.826227,47,582.957519
-9.822893,45,583.005395
-10.383352,47,583.065393
-10.560974,49,583.115927
-8.069254,45,583.163445
-8.064811,43,583.218884
-17.941008,51,583.273744
-21.023099,50,583.326545
-12.810235,50,583.386562
-16.206729,49,583.43749
-9.598804,46,583.487085
-12.131857,49,583.547088
-15.700233,51,583.706036
-7.867206,47,583.760312
-17.635005,49,583.814772
-14.886779,48,583.873704
-3.572343,44,583.923592
-6.151961,45,584.035214
-4.28586,44,584.082877
-11.047928,49,584.133922
-14.178919,52,584.201168
-5.885641,44,584.247333
-14.701569,51,584.357291
-14.003527,49,584.508871
-13.195565,48,584.558789
-17.365701,48,584.664488
-10.330379,47,584.714171
-17.510965,51,584.767683
-18.499611,50,584.825304
-18.821496,50,584.877187
-15.197527,47,584.927049
-5.810387,45,584.977888
-9.988013,44,585.023701
-12.126199,46,585.072697
-15.690514,50,585.147081
-24.286661,62,585.211497
-12.575618,47,585.304683
-9.600589,47,585.355218
-12.185801,47,585.405636
-13.278421,51,585.470825
-18.828721,49,585.522107
-11.478986,50,585.625927
-11.913755,46,585.674437
-9.490368,44,585.720851
-16.93158,50,585.786147
-10.124429,49,585.936324
-5.86099,44,586.084499
-9.553157,46,586.237518
-15.171409,49,586.289218
-20.334894,54,586.346208
-6.641405,46,586.397196
-17.970395,49,586.44965
-15.126427,50,586.502565
-5.157665,44,586.555741
-12.030207,46,586.606553
-20.762803,50,586.659654
-19.617984,56,587.020094
-11.222589,46,587.067431
-13.46198,48,587.117499
-17.103254,52,587.171697
-14.616418,51,587.224174
-11.937108,48,587.322527
-14.085817,49,587.373079
-8.94431,46,587.420464
-17.55102,50,587.479789
-24.753234,56,587.537832
-7.999021,46,587.775507
-7.473067,46,587.822592
-13.675497,50,587.875697
-18.22598,50,587.937067
-13.353827,50,588.097726
-10.723658,45,588.244787
-7.745064,47,588.294078
-19.703798,52,588.348725
-15.056057,50,608.245803
-14.060768,50,608.301067
-16.555044,48,608.352743
-15.916831,50,608.409796
-15.619598,51,608.462892
-20.971245,56,608.575273
-15.44104,51,608.629629
-6.171038,48,608.725489
-16.125187,48,608.7779
-19.409865,53,608.83432
-12.727954,48,608.886894
-18.939736,53,608.944171
-13.882017,48,609.048022
-16.778797,50,609.099526
-15.584168,50,609.15403
-13.101904,48,609.209203
-14.480513,51,609.263491
-21.453928,54,609.372969
-13.635047,51,609.425831
-17.399863,52,609.527231
-22.525715,55,609.586097
-25.80771,54,609.834704
-21.712891,53,609.889711
-9.960225,47,610.129985
-16.787776,52,610.184453
-22.904883,54,610.293268
-14.555117,52,610.347217
-9.26297,45,610.440744
-20.175397,56,610.499451
-21.390489,57,610.753702
-18.329401,51,610.899768
-15.613644,48,610.950385
-12.159528,48,611.000567
-26.434496,56,611.062798
-17.126907,52,611.116115
-13.83206,52,611.215921
-11.234972,51,611.269638
-20.481972,51,611.37069
-13.848163,48,611.420002
-15.964964,49,611.523957
-27.558395,53,611.57808
-19.188019,51,611.679739
-11.575679,45,611.726249
-24.043565,53,611.782393
-13.043879,50,611.836179
-12.295869,48,611.983616
-16.140952,53,612.037958
-20.014738,49,612.088874
-14.452269,54,612.143287
-26.122729,56,612.200964
-21.038139,55,612.299794
-23.684055,57,612.450474
-18.259416,59,612.509779
-17.218243,51,612.599738
-19.583187,55,612.752776
-18.546116,51,612.806322
-25.367923,55,612.908894
-23.038469,56,612.964534
-30.225627,58,613.066781
-20.491876,58,613.126345
-18.39865,53,613.21671
-25.651172,56,613.274718
-15.96758,53,613.374486
-32.891991,59,613.433199
-18.373975,54,613.531669
-19.443188,52,613.585564
-14.65842,50,613.685119
-12.425927,48,613.839675
-17.367119,53,613.89521
-9.859539,48,613.945761
-4.509692,44,613.993805
-19.564942,51,614.047264
-18.026712,50,614.09956
-10.688582,49,614.158014
-20.515026,50,614.210535
-16.578105,51,614.266086
-26.06777,60,614.329806
-18.070844,51,614.474666
-14.733151,51,614.528224
-17.348999,50,614.631011
-22.077608,59,614.690434
-11.968028,49,614.786241
-18.592637,54,614.843182
-11.695272,47,614.942738
-14.329163,49,614.994956
-20.302278,51,615.047693
-19.342252,51,615.104519
-24.165672,53,615.159244
-16.448435,54,615.411092
-14.708652,48,615.461993
-10.372988,46,615.563035
-19.717669,53,615.72318
-14.586553,51,615.777045
-12.374387,50,615.878961
-16.834471,52,615.933369
-19.501187,53,616.038572
-21.225997,55,616.095187
-13.39007,47,616.191193
-14.450687,48,616.242535
-13.896278,50,616.354275
-20.975654,54,616.410805
-18.657826,54,616.517931
-15.434287,53,616.577201
-17.527256,51,616.676201
-11.469036,48,616.726608
-19.645843,51,616.782167
-21.839814,52,616.838809
-14.360919,50,616.891603
-10.470737,47,616.94215
-20.297737,48,616.995446
-19.309866,52,617.051425
-24.100221,58,617.163297
-23.620569,52,617.311952
-24.484453,60,617.373719
-23.128789,55,617.476197
-11.161493,50,617.530026
-17.202783,49,617.632195
-18.053866,53,617.686676
-11.15779,46,617.787929
-18.711121,51,617.841343
-12.660919,51,617.89351
-16.931131,49,617.948208
-25.92678,56,618.006916
-17.062905,53,618.251786
-22.936723,51,618.306217
-70.582904,94,618.447058
-11.059678,49,618.497377
-25.354524,58,618.565446
-12.766717,51,618.619012
-19.271511,50,618.713742
-10.039209,45,618.760777
-9.671066,47,618.810516
-25.390576,56,618.878794
-11.776212,50,618.930293
-14.433122,49,619.026967
-11.894164,48,619.076385
-13.667918,47,619.126049
-19.226231,52,619.187889
-21.266633,51,619.240789
-13.984076,49,619.485825
-22.39684,53,619.540685
-17.928789,53,619.644448
-17.736708,50,619.697836
-17.816303,51,619.802683
-17.741009,52,619.856544
-17.562427,51,619.958298
-10.196212,50,620.009579
-9.183488,49,620.11062
-14.516987,52,620.163672
-18.570719,55,620.270352
-16.297437,48,620.3225
-9.434915,48,620.422858
-20.112893,53,620.576561
-13.453378,46,620.626085
-18.398683,49,620.676551
-13.543188,48,639.270141
-22.891565,55,639.328867
-20.380194,53,639.435701
-12.659591,48,639.48595
-16.020852,51,639.591817
-9.64945,47,639.641102
-14.923108,49,639.896699
-14.218162,51,639.949264
-14.353311,54,640.055418
-15.511278,48,640.104019
-26.919337,56,640.210485
-20.508123,51,640.266194
-25.564269,56,640.373347
-24.598635,56,640.433251
-24.236199,52,640.675968
-32.388385,59,640.737179
-9.400711,44,640.826432
-23.02801,57,640.889264
-12.619083,49,640.940156
-15.408899,49,640.99231
-46.503021,67,641.061991
-12.019161,49,641.151945
-11.778978,47,641.20207
-16.996288,51,641.255624
-33.169726,59,641.322387
-26.807303,55,641.379967
-34.211225,60,641.483605
-11.483841,50,641.53682
-28.33982,56,641.639387
-17.990584,51,641.692889
-23.832397,55,641.796021
-11.356063,49,641.852508
-16.733015,51,641.955273
-34.248486,61,642.018555
-19.02473,52,642.113763
-14.699979,50,642.166501
-9.628808,46,642.215589
-26.252755,56,642.277643
-18.603739,51,642.331164
-13.974839,51,642.432645
-15.093733,52,642.487051
-11.467933,46,642.585183
-13.364445,51,642.638787
-17.736604,53,642.69356
-13.396022,52,642.747409
-14.390264,47,642.797335
-16.55991,51,642.852506
-10.770927,48,642.901634
-10.894703,46,642.949589
-18.788171,52,643.002322
-25.055429,57,643.066869
-36.82963,63,643.131683
-17.145223,51,643.217347
-19.116986,51,643.270411
-15.865105,48,643.321967
-17.187582,50,643.375419
-19.89754,50,643.426866
-18.365369,51,643.528414
-20.680588,54,643.584271
-9.806417,48,643.682503
-12.15988,47,643.731841
-17.70675,49,643.784785
-11.090768,50,643.84631
-19.191951,52,643.899172
-15.190427,51,644.001906
-13.066702,48,644.051836
-17.236816,51,644.158065
-24.402033,55,644.214166
-12.883034,50,644.313967
-27.992824,59,644.376427
-10.531309,46,644.468592
-27.927164,58,644.526628
-27.407213,55,644.631739
-12.635179,52,644.686174
-12.702136,47,644.779447
-20.571811,53,644.834616
-10.823281,48,644.883142
-13.673604,49,644.937857
-29.929556,62,644.99889
-23.502874,54,645.096569
-12.485253,50,645.148237
-17.626842,52,645.249345
-28.257579,56,645.307111
-13.251814,50,645.403419
-19.992356,52,645.457328
-9.131934,47,645.556159
-14.76041,50,645.607157
-13.883574,48,645.656366
-18.549231,52,645.71534
-26.826945,56,645.77312
-19.70615,53,645.873264
-22.112937,54,645.928768
-19.038786,53,646.028925
-21.411785,52,646.082877
-21.366773,55,646.185462
-21.524756,53,646.240141
-20.511597,53,646.339165
-20.247217,50,646.39012
-30.905204,55,646.494681
-26.636421,56,646.643038
-14.314507,49,646.692808
-17.119556,49,646.791032
-17.237309,50,646.843086
-18.11808,52,646.948768
-18.467693,54,647.003984
-18.652229,52,647.103287
-25.894486,61,647.16943
-19.293282,52,647.263205
-20.454437,52,647.316968
-18.109937,54,647.422488
-15.219441,50,647.473678
-21.025569,55,647.577698
-14.948384,49,647.628842
-12.988167,49,647.727255
-17.22817,51,647.779948
-17.217192,50,647.833522
-17.176204,50,647.885627
-13.715094,51,647.937662
-8.42199,45,648.036437
-24.389033,57,648.097936
-15.47224,51,648.348731
-15.20615,49,648.400648
-19.95392,52,648.506331
-24.161169,54,648.562389
-28.540768,60,648.668623
-10.645735,48,648.719549
-37.461199,62,648.829515
-10.530889,47,648.876644
-24.088305,55,648.976138
-25.215787,54,649.032532
-16.571293,51,649.129582
-20.503297,51,649.183109
-15.279472,48,649.232107
-23.672507,59,649.291567
-11.381266,51,649.343711
-22.22843,51,649.437641
-19.986227,53,649.492026
-20.019135,52,649.597868
-22.726747,54,649.750449
-18.966864,50,649.804238
-20.739527,53,650.053634
-19.616455,53,650.106333
-22.729792,56,650.357537
-17.30205,51,650.412192
-25.673054,55,650.958186
-17.26142,52,651.01235
-22.955551,53,651.112823
-14.702076,50,651.167412
-23.165421,53,651.271071
-5.653133,47,651.320828
-17.254788,50,651.571103
-15.742191,50,651.622937
