# {"t_start": 1591211774.2856646, "env_id": "Block2D-v1"} 
r,l,t
-48.529971,68,4856.411452
-44.815683,69,4856.44336
-41.133352,66,4856.481487
-44.032942,65,4856.511695
-41.063143,69,4856.62573
-40.885115,64,4856.656845
-48.770624,77,4856.702041
-38.600109,68,4856.735221
-53.288839,80,4856.776946
-30.539806,57,4856.803259
-44.437298,68,4856.841445
-45.340008,70,4856.91313
-41.69847,67,4856.982596
-38.940719,67,4857.014909
-36.179639,54,4857.048444
-48.022757,71,4857.083658
-39.946446,66,4857.127547
-37.926157,66,4857.170707
-41.384158,61,4857.216483
-41.387687,69,4857.24913
-45.444237,67,4857.356469
-37.623825,60,4857.420642
-42.82482,66,4857.695648
-41.33648,69,4857.766894
-35.801286,60,4857.79387
-43.255942,65,4857.834295
-40.192267,59,4857.862531
-45.560257,73,4857.909019
-37.545674,54,4857.933762
-44.163649,68,4858.043688
-51.311094,72,4858.076322
-35.70659,59,4858.106448
-41.18951,65,4858.176746
-40.429014,64,4858.206954
-37.680643,64,4858.247238
-39.571319,63,4858.277165
-40.403433,56,4858.314206
-44.245652,70,4858.345243
-43.766405,66,4858.53098
-47.245354,71,4858.603447
-38.144359,63,4858.673115
-37.185251,61,4858.70329
-57.609898,80,4858.755126
-37.481758,65,4858.821111
-37.017959,56,4858.847169
-46.231332,72,4858.894564
-35.365022,56,4858.92055
-38.196846,65,4858.96076
-46.77269,69,4858.993656
-41.179468,67,4859.033566
-35.405879,58,4859.060804
-42.705499,65,4859.102864
-45.036331,71,4859.137071
-39.877367,68,4859.245387
-43.692435,71,4859.276976
-48.342837,69,4859.400834
-33.73946,55,4859.426602
-42.321934,65,4859.469293
-42.244791,65,4859.499979
-37.478337,63,4859.53776
-36.524195,58,4859.563847
-41.738975,68,4859.609634
-41.283609,68,4859.680223
-44.12989,65,4859.711245
-38.0678,56,4859.746516
-38.939239,66,4859.823331
-38.855519,64,4859.853282
-32.800642,57,4859.889638
-45.315004,72,4859.924178
-43.491863,64,4860.034267
-42.10248,68,4860.065488
-44.736787,69,4860.177654
-41.731383,68,4860.209238
-56.446132,75,4860.249843
-38.423046,61,4860.277312
-38.102133,67,4860.313044
-35.506349,62,4860.343627
-33.510003,59,4860.384444
-44.151564,68,4860.417341
-41.058904,71,4860.463854
-50.347196,81,4860.538927
-33.535131,59,4860.567036
-47.252147,71,4860.605316
-33.967064,59,4860.673089
-44.785336,74,4860.819309
-39.113348,67,4860.849319
-39.89415,65,4860.882318
-41.547108,69,4861.025664
-43.967327,69,4861.057832
-44.301112,67,4861.09548
-43.013301,70,4861.127694
-35.087323,56,4874.738851
-47.04224,72,4874.771264
-39.525996,63,4874.809615
-38.511731,59,4874.879789
-39.17191,65,4874.912014
-39.643415,66,4874.958889
-40.292365,65,4874.989856
-37.413606,62,4875.026506
-40.355146,63,4875.054337
-34.168392,60,4875.166136
-37.626675,60,4875.236993
-36.940859,61,4875.266005
-47.572004,76,4875.314807
-54.472618,75,4875.388736
-35.952518,64,4875.419687
-51.065646,73,4875.457689
-41.042778,66,4875.488123
-35.749044,63,4875.522334
-33.566088,55,4875.547198
-39.48988,59,4875.589113
-40.214143,61,4875.617099
-43.245688,68,4875.661292
-45.856597,70,4875.693512
-42.748084,69,4875.799891
-44.538588,64,4875.829616
-44.457243,57,4875.864149
-43.194607,65,4875.894551
-43.60515,63,4875.936152
-43.059447,64,4876.005669
-42.118583,68,4876.036631
-45.737654,71,4876.077632
-30.654179,52,4876.102758
-38.181897,65,4876.147009
-45.4018,67,4876.177992
-34.412824,54,4876.2132
-41.341743,65,4876.244027
-42.956388,68,4876.290158
-40.113284,58,4876.317127
-40.46212,64,4876.357738
-40.35783,66,4876.388228
-35.0554,54,4876.422976
-45.996186,69,4876.461454
-45.478876,64,4876.511379
-35.343825,54,4876.536266
-40.797704,70,4876.583678
-52.701549,76,4876.655756
-43.946336,68,4876.687651
-41.510762,69,4876.720965
-37.467212,63,4876.751195
-48.832536,72,4876.796327
-43.049236,70,4876.829511
-37.770647,62,4876.862664
-38.637061,67,4876.8933
-33.67012,58,4876.931077
-31.90332,53,4876.99906
-40.03017,65,4877.029881
-44.476783,68,4877.077329
-43.389242,67,4877.106714
-31.725735,56,4877.138958
-34.634544,57,4877.165891
-41.731244,65,4877.211205
-37.089696,58,4877.237017
-34.684663,59,4877.275174
-39.585245,65,4877.346407
-47.06798,69,4877.380687
-51.093625,70,4877.42373
-44.14991,70,4877.493984
-41.603844,65,4877.525514
-54.863207,79,4877.568104
-37.506398,65,4877.598018
-44.12949,69,4877.634444
-35.475681,54,4877.661237
-42.702197,66,4877.776285
-36.814568,64,4877.805714
-40.726548,66,4877.845194
-30.483614,53,4877.908926
-46.704613,72,4877.942839
-44.373145,68,4877.985622
-35.429566,63,4878.121455
-42.581066,67,4878.1531
-38.114561,58,4878.190259
-44.643892,70,4878.223301
-52.785402,78,4878.269629
-39.69808,65,4878.300261
-44.25915,67,4878.333308
-45.829873,72,4878.402344
-43.137508,68,4878.541287
-39.486709,66,4878.572413
-31.75128,53,4878.717057
-40.160059,66,4878.766168
-47.220038,67,4878.88453
-39.017224,65,4878.91539
-36.977779,55,4878.949502
-46.262249,68,4878.981148
-43.201124,70,4879.025637
-39.501263,67,4879.056482
-42.957524,70,4879.094231
-44.8398,67,4879.162146
-35.575926,61,4879.190587
-43.666073,60,4879.229341
-46.133141,68,4879.262165
-39.651334,70,4879.308326
-46.942103,71,4879.34411
-48.171352,68,4879.38361
-39.490089,65,4879.456845
-46.281555,65,4879.487633
-40.445269,66,4879.529109
-32.785292,53,4879.553427
-51.073417,70,4879.601189
-42.913195,67,4879.632066
-58.049376,85,4879.750877
-35.834008,61,4879.810798
-49.311475,74,4879.844944
-35.657403,61,4879.880635
-42.476246,67,4879.912595
-32.983141,55,4879.948241
-40.021186,69,4879.979768
-39.594434,59,4880.016777
-42.13656,66,4880.046748
-40.875864,64,4880.088031
-31.780282,55,4880.113494
-42.490427,66,4880.1588
-39.253595,63,4880.189564
-39.096822,61,4880.22715
-42.093666,64,4880.257146
-46.926382,71,4880.301488
-33.277089,54,4880.326532
-119.801939,146,4880.404597
-39.50201,63,4893.822215
-40.11854,64,4893.85221
-42.78912,66,4893.892495
-36.975879,56,4893.91745
-37.360037,63,4893.959548
-33.952837,56,4893.986133
-42.693982,60,4894.028129
-43.497805,67,4894.055686
-44.182016,67,4894.0971
-35.28203,60,4894.162528
-38.845538,64,4894.190924
-39.781,65,4894.231481
-38.238929,56,4894.295508
-38.466943,62,4894.368495
-38.969943,60,4894.396807
-39.379677,64,4894.508712
-40.204941,65,4894.579243
-46.468473,71,4894.611876
-45.577461,67,4894.721111
-41.822496,64,4894.752062
-36.649298,58,4894.794595
-107.549098,131,4894.899691
-39.027527,63,4894.939282
-38.54874,60,4894.966083
-41.224622,71,4895.010188
-35.399671,58,4895.0383
-44.805838,66,4895.079885
-38.821732,65,4895.150161
-41.376307,63,4895.180337
-30.996961,52,4895.21582
-46.499453,76,4895.252308
-33.252284,56,4895.289714
-28.414462,52,4895.314038
-46.918412,68,4895.36845
-34.126667,57,4895.393667
-37.4085,62,4895.500066
-31.655852,55,4895.525268
-38.972863,60,4895.568811
-38.390253,59,4895.596141
-38.879893,64,4895.640286
-45.394242,69,4895.67232
-39.310905,63,4895.709022
-41.966484,66,4895.746286
-41.725639,63,4895.796731
-38.416846,64,4895.866365
-29.918599,52,4895.927213
-42.183327,66,4895.957259
-34.70118,59,4895.998085
-46.473575,67,4896.029771
-43.842879,64,4896.136799
-41.626934,64,4896.165173
-43.923614,61,4896.203974
-37.220107,59,4896.231322
-45.380576,66,4896.275616
-44.006753,68,4896.415483
-43.091833,65,4896.446371
-35.608139,59,4896.550256
-40.840523,62,4896.686996
-51.265351,70,4896.717334
-40.023927,66,4896.756103
-31.317216,57,4896.783667
-39.936581,58,4896.893312
-48.104187,72,4896.926889
-33.808284,54,4896.960692
-41.07818,66,4896.991553
-41.044719,61,4897.032553
-51.12093,68,4897.065211
-41.022314,64,4897.105178
-38.120633,63,4897.134734
-35.721031,61,4897.174578
-36.930804,63,4897.204782
-41.812274,66,4897.247399
-37.23751,58,4897.275059
-50.576541,68,4897.317728
-44.863122,65,4897.347691
-33.424356,57,4897.383024
-52.815763,78,4897.419137
-36.528999,58,4897.453878
-36.564048,59,4897.481158
-32.276764,53,4897.5217
-33.724748,58,4897.54853
-39.050779,61,4897.594614
-39.799875,67,4897.626112
-34.032295,58,4897.665243
-45.577059,68,4897.697716
-49.995046,75,4897.813725
-46.494672,70,4897.885195
-37.520429,64,4897.929714
-39.908466,65,4898.036003
-40.636301,67,4898.06568
-35.206357,54,4898.097489
-36.863639,60,4898.125578
-42.742299,66,4898.171842
-36.535505,61,4898.200543
-37.165928,61,4898.238301
-42.584984,67,4898.269413
-38.747457,66,4898.310232
-41.417466,65,4898.340973
-33.044128,54,4898.375084
-44.391743,69,4898.451856
-47.941638,70,4898.484162
-41.331581,69,4898.521382
-34.88901,57,4898.547499
-36.87641,63,4898.587509
-38.973936,64,4898.616921
-45.911653,66,4898.657302
-37.046904,58,4898.683598
-44.244018,67,4898.726378
-36.80423,55,4898.75231
-41.064601,63,4898.793751
-39.063464,64,4898.822987
-37.785584,56,4898.857933
-33.029529,53,4898.882194
-45.158184,62,4898.994441
-31.086279,56,4899.059163
-35.157768,55,4899.083886
-39.931628,62,4899.130594
-47.67852,68,4899.162834
-40.135556,64,4899.201691
-37.81084,63,4899.231912
-41.530491,64,4899.273299
-44.129651,70,4899.305328
-39.817865,63,4912.700176
-48.714351,69,4912.732474
-50.45257,72,4912.772962
-34.090117,54,4912.798216
-42.678879,65,4912.839947
-47.39637,73,4912.874716
-41.049923,64,4912.929197
-44.357079,65,4912.960578
-38.627933,61,4912.999029
-41.350611,63,4913.034146
-33.481686,57,4913.146199
-39.060466,54,4913.171703
-44.294558,61,4913.220903
-53.777857,76,4913.257349
-40.892126,63,4913.293061
-44.647432,66,4913.32484
-42.699065,66,4913.36692
-38.904766,60,4913.395258
-43.279496,67,4913.439128
-32.616701,55,4913.464711
-45.416265,69,4913.509567
-44.388925,66,4913.541448
-36.96131,65,4913.580079
-36.781466,54,4913.604485
-37.431648,58,4913.711254
-39.335109,66,4913.742614
-38.707631,62,4913.782962
-35.787696,58,4913.811175
-41.649855,57,4913.851328
-43.33528,65,4913.881154
-33.793271,54,4913.919576
-44.564367,68,4913.952318
-42.435655,64,4913.995662
-46.013881,71,4914.029307
-39.936638,58,4914.064015
-37.580277,63,4914.094164
-33.644197,52,4914.134101
-38.442988,62,4914.16372
-37.506278,57,4914.307785
-31.893978,52,4914.332543
-41.593973,64,4914.381818
-37.244984,58,4914.408349
-35.556111,53,4914.446786
-31.589875,56,4914.472726
-45.331553,64,4914.523917
-42.371194,65,4914.557916
-47.056348,70,4914.600442
-40.021593,63,4914.630347
-50.51953,74,4914.672909
